,Kx,FOx,FOx_STD,PSOx,PSOx_STD,RMx,RMx_STD,RMk,PROP_FOx,AVG_RMx,PROP_PSOx
0,1454,371.8170000000004,0.12606944217244934,2711895,551.851838883986,360.77194337090714,0.35957878340229615,684,0.2557200825309494,0.527444361653373,1865.127235213205
1,1454,833.9339999999976,0.11752556926659838,5513859,548.2961540120547,408.35830699677325,0.3118959713577119,757,0.5735447042640974,0.539442941871563,3792.200137551582
2,1454,1319.680999999999,0.12528198081989167,8811332,570.0646558424188,531.0312699933977,0.29275532579402225,945,0.9076210453920213,0.5619378518448653,6060.063273727648
3,1432,1657.9029999999973,0.1277979528459088,10884352,577.5129978366749,604.3366308533127,0.2878383965818068,1057,1.1577534916201098,0.5717470490570603,7600.804469273743
4,1394,1664.9749999999963,0.20331514147168403,10611515,580.6791870874258,640.334293816911,0.2899276595483368,1062,1.1943866571018624,0.6029513124453022,7612.277618364419
5,1348,1647.7439999999956,0.20452900911017163,10461472,562.6016605926386,661.9733725954601,0.2919157810833745,1049,1.222362017804151,0.6310518327888085,7760.73590504451
6,1280,1598.8209999999963,0.246046916455597,9729913,559.3284833488123,652.7493100771165,0.2943245800313983,1016,1.2490789062499972,0.6424697933829887,7601.49453125
7,1212,1520.8999999999965,0.24576300992267186,9532356,595.1370442494523,630.1253139705933,0.29474838715456525,969,1.254867986798677,0.6502841217446783,7864.980198019802
8,1138,1406.1800000000005,0.1942337719978637,8770395,585.7211640770239,603.5884033122471,0.2891808437522206,902,1.2356590509666086,0.669166744248611,7706.849736379613
9,1069,1255.0259999999962,0.1346398591020743,7828832,597.168978958251,572.169218795801,0.28830627753832816,841,1.1740187090738974,0.6803438986870405,7323.509822263798
10,992,1226.9119999999969,0.14472133601076337,7650729,603.2223626350242,537.9960258697832,0.3017136913459863,799,1.2368064516129,0.6733367032162494,7712.428427419355
11,896,1151.8269999999995,0.14533194117999346,7111671,601.7829896671257,510.0761712071474,0.28362247700508614,734,1.2855212053571423,0.6949266637699556,7937.1328125
12,803,946.4689999999994,0.13586153977810458,6011437,604.1637788561986,456.4307932576407,0.2884413257089154,653,1.1786662515566617,0.6989751810989904,7486.222914072229
13,721,833.9999999999998,0.13970181917127852,5159816,594.0722991627225,409.3537879373456,0.28995702526188677,580,1.1567267683772535,0.7057823929954234,7156.471567267684
14,631,772.3349999999987,0.1292557842402689,4764520,599.6110246068706,364.5937898225013,0.28202637387274604,509,1.223985736925513,0.7162942825589417,7550.744849445325
15,559,692.4659999999994,0.13356637643816271,4375414,617.5911281244726,326.7265978418661,0.29123444351016275,455,1.238758497316636,0.7180804348172882,7827.216457960644
16,488,621.518999999998,0.13960870210477383,3974512,651.5598192869134,303.688027967338,0.2805551353985239,412,1.2736045081967171,0.7371068639983931,8144.491803278688
17,430,520.8119999999991,0.13786708648888335,3294575,662.4404085110655,265.84679743930707,0.28020744447918,359,1.2111906976744164,0.7405203271289891,7661.802325581395
18,363,423.9700000000005,0.14017974533028757,2703188,677.1612973678558,227.8213902935403,0.27673823360722716,303,1.1679614325068883,0.7518857765463376,7446.798898071625
19,300,390.0580000000005,0.14989749833188537,2506428,687.1990774158983,187.51316825614586,0.26037102842891063,248,1.300193333333335,0.7561014849038139,8354.76
20,261,318.80599999999964,0.1310786923829146,1970200,638.1182089118588,159.92220140290422,0.25754400896672325,211,1.2214789272030637,0.7579251251322475,7548.659003831418
21,196,252.31500000000005,0.14848508547280959,1617082,660.3688209394212,115.84960637829549,0.26100005653576497,159,1.287321428571429,0.7286138765930534,8250.418367346938
22,155,172.55699999999987,0.13097026720559185,1109779,624.8598595780027,88.02135221834409,0.2756798835684513,118,1.1132709677419346,0.7459436628673228,7159.864516129032
23,71,45.032,0.15510191594112704,226086,464.5551775963217,25.092057078302204,0.3435761496046998,44,0.6342535211267605,0.5702740245068683,3184.3098591549297
