,Kx,FOx,FOx_STD,PSOx,PSOx_STD,RMx,RMx_STD,RMk,PROP_FOx,AVG_RMx,PROP_PSOx
0,698,156.67700000000008,0.12630659793176047,1249728,550.8790663147836,146.8270945717081,0.35527854726499325,319,0.2244656160458454,0.46027302373576207,1790.4412607449856
1,698,404.56300000000033,0.11265873952736677,2883734,558.7776026549434,187.84867472236243,0.2966348774497165,366,0.5796031518624647,0.5132477451430667,4131.4240687679085
2,698,645.5080000000003,0.12054482496552764,4639716,591.6299996546154,242.4970779518512,0.28913529738857496,453,0.9247965616045849,0.5353136378628062,6647.157593123209
3,691,840.1750000000004,0.12888894850509333,5815505,591.3838682185316,292.5132488983507,0.289277452597281,525,1.215882778581766,0.5571680931397156,8416.070911722141
4,673,832.4090000000014,0.25679801175797745,5620592,585.7582784336163,306.55301293138683,0.28805893057736287,518,1.2368632986627064,0.5918011832652256,8351.548291233285
5,654,828.4899999999993,0.2648620833894107,5461896,576.4011043224123,329.8961719987598,0.29033750805031366,510,1.2668042813455647,0.6468552392132546,8351.522935779816
6,616,758.3270000000014,0.2641161760978982,4877040,576.704090391723,319.7523416577517,0.3031482697045885,493,1.2310503246753268,0.6485848715167377,7917.272727272727
7,576,722.9390000000012,0.26065431423566254,4802951,611.2029964929594,316.2508414106512,0.2918516709511195,468,1.2551024305555576,0.6757496611338701,8338.456597222223
8,533,651.9170000000005,0.14078743155083068,4236113,616.6436582212883,290.0578981451573,0.2841244032541942,418,1.223108818011258,0.6939184166152089,7947.679174484053
9,494,577.6380000000013,0.1281084186713266,3756394,624.8071978038133,277.64165915706866,0.28017427782574755,390,1.1693076923076948,0.7119016901463299,7604.036437246964
10,455,542.0099999999989,0.13755632912978905,3598315,638.6779200605722,261.71986565960054,0.29384605225047766,364,1.1912307692307667,0.7190106199439575,7908.384615384615
11,402,514.2470000000008,0.14543080451337195,3383988,661.7468383662649,245.22110721401472,0.27050078613248185,333,1.2792213930348277,0.7363997213634076,8417.880597014926
12,353,417.3910000000006,0.14603762174424115,2804147,658.7050966835284,209.65851915372232,0.287898361325168,289,1.1824107648725228,0.7254620039921188,7943.759206798867
13,311,349.594,0.14030992578364293,2307335,648.1900795231535,187.98439217281947,0.28023279436702897,252,1.124096463022508,0.7459698102096011,7419.083601286174
14,273,340.87499999999994,0.12355687037318139,2221070,671.6205185562625,167.71606038328108,0.25962811237022587,217,1.2486263736263734,0.7728850708906962,8135.787545787546
15,243,300.6439999999997,0.14349060444156583,1991698,697.0819198651883,152.19751237420712,0.26671393214820366,195,1.2372181069958836,0.7805000634574725,8196.28806584362
16,208,263.39200000000034,0.1439067174894024,1774360,744.3777146913926,141.00105902542415,0.23696975241692705,173,1.266307692307694,0.8150350232683478,8530.576923076924
17,180,212.7969999999999,0.14979798275986644,1457905,765.5331443458383,119.54843457472698,0.23196875510509757,147,1.182205555555555,0.8132546569709319,8099.472222222223
18,152,178.85099999999977,0.15106019870619422,1226621,780.8212151393531,105.4424082775848,0.2378378078659446,128,1.1766513157894722,0.8237688146686313,8069.875
19,126,164.66799999999995,0.15487608680267692,1122553,806.5264141205124,84.88071423374559,0.253020767895096,105,1.3068888888888885,0.8083877546071009,8909.150793650793
20,110,136.1950000000001,0.13700840091440306,863897,757.9161982505692,75.51563356544902,0.21649420730386434,91,1.2381363636363647,0.8298421270928464,7853.609090909091
21,85,118.286,0.14794114178374865,782292,722.1059375243044,54.67181843793646,0.2258331624531157,67,1.3916,0.8159972901184546,9203.435294117648
22,66,68.48299999999998,0.13303573025723708,456540,761.7176473856979,40.40006834069237,0.2202663852895039,48,1.0376212121212118,0.841668090431091,6917.272727272727
23,27,12.821,0.1209082299456373,71744,663.3852441585904,8.731260813584488,0.28829877763041517,12,0.47485185185185186,0.7276050677987073,2657.185185185185
