,Kx,FOx,FOx_STD,PSOx,PSOx_STD,RMx,RMx_STD,RMk,PROP_FOx,AVG_RMx,PROP_PSOx
0,837,269.9320000000002,0.12962808835079065,2044020,505.6489967388989,235.48688725918848,0.3102058941644242,436,0.32249940262843513,0.5401075395852947,2442.0788530465948
1,837,584.2259999999987,0.0992054197697316,4281455,499.9820686691114,267.0761739065731,0.2551808977843992,487,0.6979999999999985,0.5484110347157558,5115.238948626045
2,837,862.7220000000005,0.10639161003203355,6159016,491.56833210904875,371.97933639328085,0.23524922387842132,595,1.0307311827956995,0.625175355282825,7358.442054958184
3,835,1069.0600000000022,0.11812380636410622,7167189,491.1479694875144,434.1828644204732,0.24680863315066706,681,1.2803113772455117,0.6375666144206655,8583.459880239521
4,830,1152.5269999999973,0.21201765038786582,7612004,480.2818485161643,465.82182120321863,0.2360180009479462,692,1.3885867469879485,0.6731529208138998,9171.089156626505
5,821,1172.6910000000041,0.213221241014991,7574922,464.10239131414005,472.4699025574969,0.2459578147797601,678,1.4283690621193716,0.6968582633591399,9226.457978075518
6,798,1030.2549999999999,0.21987192157372812,6617892,472.3116736803696,481.5796687550765,0.2488822680631025,669,1.2910463659147868,0.719850028034494,8293.097744360903
7,783,1063.7680000000016,0.22429265440667848,6836368,498.9079641332587,494.96262813297943,0.24090994838728758,663,1.358579821200513,0.7465499670180685,8730.99361430396
8,740,954.9210000000008,0.1262956499523672,6209094,497.65612683287003,463.2351038073662,0.2409369413238131,624,1.290433783783785,0.7423639484092407,8390.667567567567
9,686,904.9849999999996,0.12365165382828314,5730053,481.40383879347604,447.8964952593949,0.23951234968009572,582,1.3192201166180753,0.7695816069749053,8352.84693877551
10,646,829.7799999999975,0.13206173788466025,5267808,495.78048169194994,424.9947634229308,0.24582687720120805,548,1.2844891640866833,0.7755378894579029,8154.5015479876165
11,581,739.163999999999,0.13757392775096003,4615078,502.511680260494,385.92702740309926,0.2357768171004541,495,1.272227194492253,0.7796505604103016,7943.335628227194
12,506,647.8580000000004,0.13047622681470517,4303246,512.3716005101326,337.1785318853573,0.24423059611541206,434,1.2803517786561274,0.7769090596436804,8504.438735177866
13,456,591.2979999999988,0.12659003509183772,3937578,514.5474582115858,306.8551060435095,0.2362118105349587,387,1.2967061403508744,0.7929072507584225,8635.03947368421
14,407,509.96799999999985,0.13025689562154538,3321508,531.1008646220095,280.132667374215,0.2235409436394828,344,1.2529926289926285,0.8143391493436481,8160.953316953317
15,345,439.98200000000065,0.13123661422112978,2869291,500.76898017545903,237.3128016206839,0.221979926004529,293,1.2753101449275381,0.809941302459672,8316.785507246377
16,305,371.7380000000001,0.12599156599379507,2511129,529.3285950739181,205.90858408004553,0.19722954154115557,246,1.2188131147540988,0.8370267645530306,8233.209836065575
17,259,304.92,0.13630344114118226,2034528,525.71063507921,178.57901479589546,0.2074866952088794,215,1.1772972972972973,0.8306000688181184,7855.320463320463
18,222,276.25100000000015,0.15069381794619194,1719583,521.6074309875434,155.16795588349765,0.20831104943482617,186,1.2443738738738745,0.8342363219542884,7745.869369369369
19,187,254.85700000000037,0.13156401168410997,1678495,510.13971366146,138.7413251715556,0.21415039052420928,167,1.3628716577540128,0.8307863782727879,8975.90909090909
20,171,211.64200000000028,0.1350749795938435,1379557,515.3162988984792,126.2993449969978,0.19924503318273942,147,1.2376725146198846,0.8591792176666517,8067.584795321637
21,141,180.28799999999995,0.13840879454370308,1242089,553.3765714926891,102.80032836172155,0.18498554006150156,120,1.27863829787234,0.8566694030143462,8809.14184397163
22,111,121.33099999999992,0.1768383118507691,749039,509.52806856436365,71.65927298883956,0.241265751440313,84,1.0930720720720712,0.8530865832004709,6748.0990990990995
23,52,32.07600000000001,0.15557531403150052,196909,424.09924076329116,30.42103432769649,0.20193163995059038,35,0.616846153846154,0.8691724093627569,3786.7115384615386
