,Kx,FOx,FOx_STD,PSOx,PSOx_STD,RMx,RMx_STD,RMk,PROP_FOx,AVG_RMx,PROP_PSOx
0,1694,537.8959999999997,0.11597696096707912,3836702,510.5952948247786,524.5967747550591,0.34466315224092586,886,0.3175301062573788,0.5920956825677868,2264.8772136953953
1,1694,1036.9710000000018,0.1619291992897344,6996058,504.9971096406619,529.734059511296,0.30594645706834467,923,0.6121434474616304,0.5739263916698765,4129.904368358913
2,1694,1549.5420000000017,0.15529969175639946,10121246,500.88954126470935,657.1994026714148,0.28935408298513754,1130,0.914723730814641,0.5815923917446149,5974.7615112160565
3,1674,1838.4279999999976,0.1523452717668225,12017400,513.0969991116878,734.591112968827,0.28000883363042384,1223,1.0982246117084813,0.6006468626073811,7178.8530465949825
4,1638,1965.0150000000008,0.12936679911067767,12598679,513.5361202873094,786.7625466942725,0.28263543042632006,1274,1.1996428571428577,0.6175530193832595,7691.501221001221
5,1596,2010.1599999999985,0.12450306995171748,12862098,489.9057793979848,799.1244682350448,0.28255049678092475,1279,1.259498746867167,0.6248041190266183,8058.958646616541
6,1546,1962.2380000000028,0.1759309634048966,12148931,494.48784985618704,797.8408958353998,0.2842505936844998,1248,1.2692354463130677,0.6392955896116985,7858.299482535575
7,1498,1903.2919999999879,0.17784049390628176,12038555,519.5340919577521,770.7134781904746,0.28635727522052823,1216,1.2705554072096048,0.6338104261434824,8036.4185580774365
8,1441,1855.6699999999955,0.18307138020982505,11585143,499.7387035796383,771.4325534468168,0.28296052550796175,1176,1.287765440666201,0.6559800624547761,8039.655100624566
9,1372,1730.6599999999985,0.14042831867876268,10776994,509.05771617330385,738.2700158603312,0.28278518579393985,1115,1.2614139941690952,0.6621255747626289,7854.951895043731
10,1290,1626.8569999999936,0.13620548346462177,10232721,501.7762480950127,710.4174340105166,0.28796058355215276,1064,1.2611294573643361,0.6676855582805606,7932.341860465116
11,1200,1582.5599999999981,0.1390604576634669,9807938,483.21856309842735,671.22883457103,0.28340865654876274,1008,1.3187999999999984,0.6659016215982441,8173.281666666667
12,1116,1426.9259999999967,0.1365055491325063,8789329,479.50390642534734,636.2510820516289,0.2856936502254444,937,1.2786075268817174,0.6790299701724962,7875.742831541219
13,1036,1329.3839999999961,0.13719232032976025,8164052,491.755980419671,592.7634317813394,0.2835916331026791,863,1.2831891891891856,0.686863767996917,7880.359073359074
14,943,1202.7839999999985,0.13353172770895794,7472675,482.80999932732345,554.3191028352544,0.27961393483427055,803,1.27548674443266,0.6903102152369295,7924.3637327677625
15,860,1136.7880000000002,0.13175450130290708,7101456,489.1467416702948,499.5495804944309,0.2906536971607155,735,1.3218465116279072,0.679659293189702,8257.506976744186
16,778,1042.0789999999984,0.13577300470801898,6632793,495.4810796404361,457.5464336503265,0.28451517131058235,663,1.3394331619537254,0.6901152845404622,8525.44087403599
17,710,956.9799999999991,0.1370408327373752,5984124,492.8665642615771,419.2969939496913,0.29136461165312066,607,1.3478591549295762,0.6907693475283218,8428.34366197183
18,629,808.4180000000002,0.13343315500597352,5150191,483.5285817739721,372.20082464446574,0.2831123760986352,530,1.2852432432432437,0.7022657068763505,8187.903020667726
19,554,741.0739999999994,0.13589646271587333,4704320,481.16411302883614,343.0183598472468,0.263909440037338,481,1.3376787003610098,0.7131358832583093,8491.552346570397
20,478,632.1089999999994,0.13347896366848455,4054534,479.7924084914712,298.28457000481217,0.2625990595771635,414,1.3224037656903753,0.7204941304464062,8482.28870292887
21,397,522.045,0.14905546247525317,3280778,477.01862377262387,245.70456624144225,0.2767806177413294,349,1.3149748110831234,0.704024545104419,8263.92443324937
22,315,412.22999999999985,0.15045691379938164,2557686,426.9536888345136,186.28171741478212,0.2733657899970372,262,1.3086666666666662,0.7109989214304662,8119.638095238095
23,183,110.63600000000001,0.18406425183691472,625837,412.53214682661735,90.88698761563444,0.2929799840402958,129,0.604568306010929,0.7045502915940655,3419.874316939891
