,Kx,FOx,FOx_STD,PSOx,PSOx_STD,RMx,RMx_STD,RMk,PROP_FOx,AVG_RMx,PROP_PSOx
0,1489,461.2710000000007,0.11013678877278123,3496511,484.0982604989172,267.310096594448,0.29606226821859716,799,0.30978576225654847,0.33455581551245056,2348.2276695768974
1,1489,949.3930000000017,0.15930677334597385,6712778,498.5106083968528,305.1098315240302,0.25432686538253907,868,0.6376044325050381,0.3515090224931223,4508.245802552048
2,1489,1513.0280000000002,0.1540470633549938,10333145,498.36775626360884,418.1944636373261,0.25397049558395773,1046,1.0161370047011418,0.3998035025213443,6939.6541302887845
3,1451,1700.6389999999924,0.15815040537955974,11079421,502.6737165502137,486.9187980865353,0.2754546780600013,1116,1.1720461750516833,0.4363071667442072,7635.713990351482
4,1387,1676.3980000000001,0.12686445470766552,10852918,496.73073284802973,523.9877609205689,0.2795010554270988,1108,1.20865032444124,0.4729131416250622,7824.7426099495315
5,1308,1604.1509999999928,0.1282096964789254,10362995,497.5107702595601,534.8211840589731,0.29757983720796266,1067,1.2264151376146735,0.5012382231105652,7922.779051987767
6,1199,1433.5299999999945,0.19239718114862495,8910574,494.1954624713817,517.4501627302853,0.3087755798318495,968,1.1956046705587944,0.5345559532337658,7431.671392827356
7,1083,1342.4759999999972,0.194283859558834,8306397,501.2685209287821,477.85533687755884,0.31132142480011765,890,1.2395900277008285,0.5369161088511897,7669.803324099723
8,971,1179.8870000000009,0.2137757902186037,7259496,497.6349534102582,443.37136945844264,0.32150806588071984,806,1.2151256436663243,0.5500885477151893,7476.308959835222
9,853,1082.7199999999996,0.15361029609727175,6714002,497.1260033984393,399.88528431673484,0.31510169005537886,713,1.2693083235638916,0.5608489261104276,7871.04572098476
10,734,920.6319999999982,0.1402485958989694,5689123,475.3778040433202,343.0999400270619,0.32478203084880924,613,1.2542670299727496,0.5597062643182087,7750.848773841962
11,642,806.6080000000017,0.14378585040473466,4930472,477.5440771584989,292.9089206716991,0.32403660824978836,537,1.2563987538940835,0.5454542284389182,7679.86292834891
12,564,678.8380000000003,0.14122370095168765,4072231,478.25223106269175,258.52780611493824,0.334146124915499,467,1.2036134751773055,0.5535927325801675,7220.267730496454
13,481,552.8409999999998,0.1492716625717047,3325257,487.86571561407766,224.6133924458291,0.33598207477920083,404,1.149357588357588,0.5559737436777948,6913.216216216216
14,412,452.31000000000006,0.1350168719884231,2736499,475.2197288754956,186.25897773151752,0.3333988136830786,338,1.0978398058252428,0.5510620642944305,6641.98786407767
15,351,439.6740000000008,0.1818750774230646,2634812,495.2392714962751,161.88619887979388,0.3148671468073497,294,1.2526324786324807,0.5506333295231084,7506.586894586894
16,300,389.2800000000009,0.19327114295232303,2230155,458.29960125026184,140.9174101521399,0.3380756710195939,252,1.297600000000003,0.5591960720323012,7433.85
17,257,298.93500000000046,0.13284536524256332,1795587,489.6377592193693,114.81868770027823,0.3181675142475393,219,1.1631712062256827,0.5242862452067499,6986.719844357976
18,226,262.7940000000001,0.13099830064144805,1628652,490.6876218209394,107.69095706098244,0.3453879182923541,189,1.1628053097345137,0.5697934236030817,7206.424778761062
19,187,218.72099999999986,0.15176975528943834,1278598,483.81807364402937,82.67133986806887,0.32005849501231953,148,1.16963101604278,0.5585901342437086,6837.422459893048
20,151,185.79600000000005,0.12331903351920757,1136865,440.14351845933794,70.72883533671418,0.32040660348478434,124,1.2304370860927156,0.5703938333605982,7528.907284768212
21,122,150.7119999999998,0.1464232739545034,801509,358.08602597312034,54.575588261653685,0.3295163611213242,104,1.2353442622950803,0.5247652717466701,6569.745901639344
22,88,105.82000000000002,0.1604941244977593,560193,362.8560341120185,35.24855835447607,0.32998467215353433,67,1.2025000000000003,0.5260978858877025,6365.829545454545
23,47,25.994,0.18289843108813303,129430,387.6695953076125,14.98643996390345,0.324935143038637,31,0.553063829787234,0.48343354722269194,2753.8297872340427
