,Kx,FOx,FOx_STD,PSOx,PSOx_STD,RMx,RMx_STD,RMk,PROP_FOx,AVG_RMx,PROP_PSOx
0,2721,857.0390000000027,0.11176463066090138,6575050,482.2192140221,720.2432429109487,0.34079399399676147,1437,0.3149720690922465,0.501213112672894,2416.40940830577
1,2721,1844.7420000000018,0.10156092837856208,13555364,492.4203640944926,827.1016219732503,0.290693399282329,1606,0.6779647188533634,0.5150072365960463,4981.758177140757
2,2721,2818.880999999986,0.11021491427372097,20025764,498.29316004632494,1108.4713123253134,0.2794703199198297,1969,1.0359724366041845,0.5629615603480516,7359.707460492466
3,2687,3360.416999999983,0.12184220452383399,22755766,501.335923848856,1286.178365327956,0.2840709873805586,2161,1.2506203944919922,0.5951774018176567,8468.83736509118
4,2625,3388.9670000000006,0.16121831718386592,22700766,493.1909968486485,1353.2491833039094,0.2770783375737751,2158,1.2910350476190477,0.6270848856829978,8647.910857142857
5,2547,3356.5560000000132,0.16390753994480625,22149913,481.0816312198459,1382.6890794535218,0.28166916433718375,2108,1.3178468786808062,0.6559246107464525,8696.471535139379
6,2416,3081.9700000000134,0.16477822624382646,20068206,477.63692358494245,1376.4611217388156,0.279803584774942,2011,1.2756498344370917,0.684465997881062,8306.37665562914
7,2285,2994.8640000000055,0.16687537485233245,19485636,496.95901580502726,1356.5107657541982,0.2746532889574091,1920,1.3106625820568951,0.7065160238303115,8527.630634573305
8,2130,2713.325999999998,0.13019241273065493,17762723,498.3623313026281,1289.5085594328798,0.27486695879370515,1795,1.2738619718309852,0.7183891696004902,8339.306572769952
9,1946,2533.8859999999854,0.13074981253895746,16308382,493.0725395868468,1205.5848200704304,0.2741178678843798,1642,1.3020996916752237,0.7342173082036726,8380.463514902363
10,1772,2299.092999999998,0.13435224786184322,14675281,501.0533988921584,1130.6489432507108,0.2760330615719364,1514,1.297456546275394,0.7467958674046967,8281.761286681716
11,1584,2052.576999999995,0.13550041129655174,13047595,509.49501542660397,1027.6078363286379,0.268840397012128,1360,1.2958188131313102,0.7555939973004691,8237.118055555555
12,1399,1767.7820000000033,0.13431999831844493,11377150,508.0575163336645,891.4937947293553,0.2768387788841295,1186,1.2636040028591875,0.7516811085407717,8132.344531808435
13,1237,1548.108999999996,0.13121015417085846,10101198,512.6835082511151,806.0919880452371,0.2725770668531849,1051,1.2515028294260275,0.7669762017556966,8165.883589329022
14,1089,1336.2269999999974,0.1259364768842902,8655705,518.525708277764,714.8423058980059,0.26617078660524945,917,1.2270220385674906,0.7795444993435179,7948.305785123967
15,940,1183.276999999996,0.14955158419708706,7697183,524.8227839383236,626.1052881489904,0.24871125130966965,795,1.258805319148932,0.7875538215710571,8188.49255319149
16,828,1005.5900000000006,0.15039018114361105,6644995,540.6995930610855,551.3361068003755,0.24364564541292746,682,1.2144806763285032,0.8084107137835419,8025.356280193237
17,704,855.83,0.13350211095382994,5607637,531.5785315238898,474.22616532829977,0.25014742870239454,597,1.2156676136363638,0.7943486856420432,7965.393465909091
18,595,747.824000000001,0.13787277850596452,4879324,545.4296378676275,410.5623933494346,0.25194242035382164,510,1.256847058823531,0.805024300685166,8200.544537815125
19,506,636.5739999999996,0.13801812174352096,4204868,554.9162902190205,341.98516372576825,0.25730211930967667,427,1.2580513833992086,0.8009020227769749,8310.01581027668
20,433,524.5169999999998,0.1366066155281585,3404298,539.6193440784606,307.76476263728966,0.2378640541215246,374,1.211355658198614,0.8229004348590633,7862.120092378753
21,337,446.6379999999989,0.14993674570166618,2919564,540.0198075748739,237.56755400483334,0.2300504502293311,285,1.3253353115726971,0.8335703649292397,8663.394658753708
22,253,282.0740000000002,0.17431480811159356,1751704,533.481035268411,171.04378627900846,0.24215639980443046,203,1.1149169960474317,0.8425802279754111,6923.731225296443
23,126,70.468,0.18760014048092521,412290,492.54226040608984,63.46026046073641,0.25017650776146094,77,0.5592698412698413,0.8241592267628105,3272.1428571428573
