,Kx,FOx,FOx_STD,PSOx,PSOx_STD,RMx,RMx_STD,RMk,PROP_FOx,AVG_RMx,PROP_PSOx
0,623,194.14200000000034,0.1032176489005866,1367983,504.53632926676266,188.04403003143668,0.3146010508920154,322,0.3116243980738368,0.5839876709050829,2195.7993579454255
1,623,390.9070000000009,0.10741172598566377,2700793,529.0053762270834,185.02961390904704,0.26855999598727925,340,0.6274590690208682,0.5442047467913148,4335.1412520064205
2,623,573.4049999999995,0.12078554556024698,3903600,521.1944021068336,238.09151713379086,0.2678079929496701,432,0.9203932584269655,0.5511377711430344,6265.810593900482
3,618,723.7019999999987,0.12518796631508736,4854706,519.0230869030852,270.54257426915143,0.24718871122688924,471,1.1710388349514542,0.5744003699981983,7855.511326860841
4,610,738.7289999999989,0.12072632454899607,4906155,525.8961666489968,282.5859612212903,0.2567387913209852,475,1.2110311475409818,0.5949178130974533,8042.877049180328
5,596,757.5259999999992,0.11621549190956654,4956723,497.8411349072396,295.6662831102594,0.256848956782919,480,1.2710167785234885,0.6159714231463738,8316.649328859061
6,582,738.036999999998,0.12074702876735348,4760492,504.2090905073543,297.2225531500284,0.26361760621594676,473,1.26810481099656,0.6283774908034426,8179.539518900344
7,565,708.9509999999999,0.12648344102421957,4710007,535.3159945541654,280.42635720000055,0.27018039857291454,460,1.2547805309734512,0.6096225156521751,8336.295575221238
8,543,712.5609999999991,0.12904392770599893,4579634,508.66403412266317,282.2591808654063,0.2554509837718901,439,1.3122670349907903,0.6429594097161874,8433.948434622467
9,512,667.9699999999999,0.14283911296762986,4252136,521.5854621250385,263.34909373358187,0.25552435679897173,406,1.3046289062499998,0.6486430880137485,8304.953125
10,484,611.9400000000002,0.1292225386221687,3980880,517.5024550881934,257.53721491776787,0.26754029424047043,400,1.264338842975207,0.6438430372944197,8224.95867768595
11,448,596.6999999999995,0.13750299707582644,3765456,503.405921594552,256.01055115528277,0.25375767552816986,384,1.3319196428571416,0.6666941436335488,8405.035714285714
12,413,530.2550000000006,0.13364090490645975,3347843,496.9053811854177,235.13539329995518,0.2606252540754268,346,1.2839104116222775,0.6795820615605641,8106.157384987893
13,382,486.642999999999,0.1369621781115744,3021084,523.8167466864015,222.89986820727322,0.26453830283206886,324,1.2739345549738195,0.6879625561952877,7908.5968586387435
14,345,466.85599999999994,0.13649905703147155,2932124,513.8247276333217,206.91590115253027,0.2547439107514971,302,1.353205797101449,0.6851519905712923,8498.910144927537
15,317,436.5189999999995,0.1351160785460534,2670528,496.08065322381697,187.2312364342243,0.2780170400472271,280,1.3770315457413234,0.6686829872650867,8424.378548895898
16,285,385.261,0.13070189964166737,2556760,529.5057185427838,167.53458331051334,0.2708657740429143,250,1.3517929824561405,0.6701383332420534,8971.087719298246
17,260,359.3300000000001,0.14058211282344993,2280848,498.94637987570036,159.08946580300142,0.27514488530563974,232,1.382038461538462,0.6857304560474199,8772.492307692308
18,229,317.9230000000003,0.13459659062229865,1999769,495.71285058797383,141.04785905120195,0.26893444566533564,204,1.3883100436681235,0.6914110737804018,8732.615720524018
19,204,264.021,0.13063851232923293,1701839,507.5118907771382,122.45505347840133,0.24320522798655647,174,1.2942205882352942,0.703764675163226,8342.348039215687
20,173,212.80500000000006,0.11927239268531309,1408877,498.1462404670565,107.54302735222025,0.2441626707604296,151,1.2300867052023126,0.7122054791537765,8143.797687861272
21,135,190.447,0.13759577368404546,1238625,531.6578711757533,90.42133111600067,0.22369400068179007,124,1.4107185185185185,0.7292042831935538,9175.0
22,106,136.33700000000013,0.16255481387128629,893957,455.8273846458361,63.2497806657617,0.2598283121795417,90,1.2861981132075484,0.7027753407306855,8433.556603773584
23,62,37.964999999999996,0.20700822388553208,229120,369.9438842942992,27.00599588645369,0.29437676249627576,42,0.6123387096774193,0.6429999020584212,3695.483870967742
