,Kx,FOx,FOx_STD,PSOx,PSOx_STD,RMx,RMx_STD,RMk,PROP_FOx,AVG_RMx,PROP_PSOx
0,493,179.24100000000018,0.11788943864203649,1312915,425.07624821694935,158.24303494776044,0.30072731191499663,286,0.36357200811359064,0.5532973249921693,2663.1135902636915
1,493,372.20100000000014,0.09954316474473866,2826388,497.51700323124953,166.68365823580373,0.23963525609612266,300,0.7549716024340773,0.5556121941193458,5733.038539553752
2,493,531.045,0.1033721442160814,3871045,481.33002822127133,221.70913111948414,0.23687501811083153,357,1.0771703853955374,0.6210339807268463,7852.018255578093
3,490,646.2819999999991,0.1187157652306013,4398464,493.31576297340274,261.2974286202196,0.25152951590820155,413,1.3189428571428554,0.6326814252305559,8976.457142857143
4,487,705.6399999999982,0.120230651858309,4633625,463.07372819573817,283.6560494424751,0.22766144181565307,417,1.4489527720739181,0.6802303343944247,9514.630390143737
5,479,707.849000000002,0.11949926388998475,4599041,434.737982043312,287.8772805753065,0.23705324604103317,408,1.4777640918580417,0.7055815700375159,9601.338204592901
6,467,625.9129999999999,0.11305650836912781,4066285,450.12479877928246,289.5696955804101,0.23414736776430453,394,1.3402847965738756,0.7349484659401272,8707.248394004282
7,458,621.5400000000002,0.12456720831532905,4021966,477.0244808967588,297.4793360135259,0.23977739624488803,401,1.3570742358078607,0.7418437307070471,8781.585152838428
8,434,595.8180000000001,0.12501768259978424,3856028,483.60709175152886,276.917330451107,0.22443908626218403,369,1.3728525345622122,0.7504534700572005,8884.857142857143
9,396,558.9839999999997,0.126800993376921,3422503,464.7521485928528,260.987580046802,0.24389594112763574,344,1.4115757575757568,0.7586848257174477,8642.684343434343
10,372,480.2299999999992,0.1237349600022752,2973173,462.5873076014677,238.75775213204125,0.2567546053895789,317,1.2909408602150516,0.753179028807701,7992.4005376344085
11,330,439.36399999999963,0.12502761759627176,2752274,484.2007105534054,222.09759225086373,0.22246667606661696,288,1.3314060606060596,0.7711721953154991,8340.224242424243
12,293,363.5610000000006,0.13127272641982163,2324381,483.96867540108457,192.46766656718697,0.2487257603863555,252,1.2408225255972716,0.7637605816158213,7933.040955631399
13,261,323.39899999999966,0.12367950401656262,2120846,520.4484396025872,179.4918241134328,0.2297550799480762,227,1.2390766283524892,0.7907128815569727,8125.846743295019
14,238,302.37599999999986,0.123866221009665,1962358,513.1040999526466,169.45135567697707,0.2095816121252308,214,1.2704873949579827,0.7918287648456872,8245.20168067227
15,212,277.7199999999999,0.1297079287417072,1727327,477.87747828508907,139.6574503763623,0.25225737851202285,184,1.3099999999999996,0.7590078824802299,8147.768867924528
16,195,229.97200000000032,0.11789917954566495,1485206,481.19256545480135,124.63303458859716,0.21447900069134784,160,1.1793435897435913,0.7789564661787323,7616.441025641026
17,169,214.43600000000004,0.1297892426278331,1370726,478.7603455626188,114.27635248338433,0.24563900936219774,149,1.2688520710059175,0.7669553857945257,8110.80473372781
18,152,208.6759999999999,0.13597769524600734,1297655,472.976071788233,107.16745903944802,0.2311825055256184,136,1.372868421052631,0.7879960223488824,8537.203947368422
19,137,191.44400000000005,0.12858187579603106,1213767,472.20827837182134,97.42634778021072,0.21745410868324472,123,1.397401459854015,0.7920841282943961,8859.61313868613
20,124,156.78000000000003,0.12800798070438182,1022370,485.54557616169,86.59838147851542,0.22845668845449701,109,1.2643548387096777,0.7944805640230772,8244.91935483871
21,103,133.08799999999985,0.14037969872152825,886198,551.5981594155144,75.74693837308064,0.2007367670105076,91,1.2921165048543675,0.8323839381657213,8603.864077669903
22,85,103.66600000000003,0.1726320900945653,656249,423.51603962380443,61.77828183787592,0.23794313170408538,74,1.2196000000000002,0.8348416464577827,7720.576470588236
23,47,28.930999999999987,0.16745091522074304,193435,390.43553186852057,28.47372953782304,0.17084422371203847,33,0.6155531914893614,0.8628402890249406,4115.63829787234
