,Kx,FOx,FOx_STD,PSOx,PSOx_STD,RMx,RMx_STD,RMk,PROP_FOx,AVG_RMx,PROP_PSOx
0,493,170.49699999999984,0.10628100043669245,1255964,416.92797202907633,191.99734452823145,0.30247942234886155,264,0.34583569979715995,0.7272626686675434,2547.5943204868154
1,493,362.5929999999993,0.10894096742836079,2681990,460.43368471365915,217.38780248182948,0.2408343219383505,298,0.7354827586206882,0.7294892700732533,5440.141987829615
2,493,540.5530000000005,0.10466611532104277,3852539,475.00415592471836,276.46530275108694,0.2228331202872942,376,1.0964563894523336,0.7352800605082099,7814.480730223124
3,492,634.3439999999988,0.11341744999790453,4421090,479.38935262472774,303.3661185497563,0.2152051073519677,397,1.2893170731707293,0.7641463943318799,8985.955284552845
4,484,635.1689999999987,0.11920221842204341,4309321,469.9318613267902,305.7267092390174,0.23826924030512409,403,1.3123326446280965,0.7586270700720035,8903.555785123966
5,482,713.2289999999995,0.12270692943701657,4685670,435.16284574968955,327.19205353684725,0.21537420388994286,421,1.4797282157676337,0.7771782744343165,9721.30705394191
6,472,686.6779999999991,0.13031782655776109,4456542,430.07620091553775,326.66594268461455,0.17458978109759665,404,1.4548262711864388,0.8085790660510261,9441.82627118644
7,464,655.4259999999998,0.12588868261192881,4292440,453.81237779415716,320.27199837478287,0.19444253747031182,396,1.4125560344827581,0.8087676726635931,9250.948275862069
8,451,615.9549999999995,0.12959276097803893,3954513,465.66526693862164,318.7422527837016,0.19660617066883243,385,1.3657538802660742,0.8279019552823418,8768.321507760533
9,433,613.5579999999989,0.12282593230757242,4017563,484.9528107046471,310.8139533374064,0.2004246005128953,377,1.4169930715935308,0.8244401945289295,9278.436489607391
10,410,556.0539999999997,0.12283086544483035,3590496,500.83997874515603,303.0721090590236,0.19349366623037725,363,1.3562292682926822,0.8349093913471725,8757.307317073171
11,379,525.4590000000013,0.1275230534282621,3320338,479.37638312487485,266.44337203817224,0.2210816475266413,326,1.3864353562005312,0.8173109571723075,8760.786279683378
12,349,486.0719999999996,0.1358772303631149,2968612,450.0476499320934,245.9401570340278,0.22817832923234355,304,1.3927564469914029,0.8090136744540388,8506.051575931233
13,328,435.12500000000017,0.11815017200932232,2807643,513.5573735600796,233.55186923101883,0.19890101338570143,283,1.326600609756098,0.8252716227244482,8559.887195121952
14,303,399.0569999999998,0.12147478452269123,2601555,498.7035219262573,220.23140843117613,0.20988928239505,266,1.3170198019801973,0.8279376256811133,8585.990099009901
15,276,365.8160000000003,0.13026907692631554,2350479,508.7145810567245,203.61344951603655,0.1795973347990532,238,1.3254202898550735,0.8555186954455317,8516.228260869566
16,249,328.06499999999977,0.1268331065981695,2153669,506.03967475107794,175.6707191900772,0.20264792417474362,209,1.3175301204819267,0.8405297568903215,8649.273092369478
17,225,316.4920000000006,0.132366487489557,2001801,480.3738233807461,163.35642136581927,0.2173663951493522,196,1.4066311111111138,0.8334511294174453,8896.893333333333
18,200,279.03299999999984,0.1312678264212267,1772130,504.6350863344077,145.69483704564666,0.17680381997172023,169,1.3951649999999993,0.8620996274890336,8860.65
19,182,243.56200000000015,0.13652587160058463,1582502,492.8123772346138,134.51918998703738,0.19172933611979406,159,1.3382527472527481,0.846032641427908,8695.065934065935
20,154,221.58899999999994,0.16099991349593767,1352452,515.0677460799385,118.67106239677734,0.18202422605040117,139,1.43888961038961,0.8537486503365277,8782.155844155845
21,128,168.898,0.17446545471336206,1036267,495.3032324148547,95.0442228945011,0.22298353063399617,114,1.319515625,0.833721253460536,8095.8359375
22,101,129.5870000000001,0.1428241661231407,826285,515.107707947142,74.59328215586706,0.20277250450332432,89,1.283039603960397,0.8381267657962591,8181.039603960396
23,65,34.98399999999999,0.1663896375357851,219291,539.330512502284,35.60879904816653,0.14827274974461313,41,0.5382153846153844,0.8685072938577203,3373.7076923076925
