,Kx,FOx,FOx_STD,PSOx,PSOx_STD,RMx,RMx_STD,RMk,PROP_FOx,AVG_RMx,PROP_PSOx
0,489,121.458,0.12002113443343251,901344,546.5341554646251,68.56147843282659,0.28398744396765546,238,0.2483803680981595,0.28807343879338904,1843.239263803681
1,489,263.3470000000002,0.11192955844210309,1783157,567.5570145411983,86.04412381808484,0.2607109324903386,251,0.538541922290389,0.34280527417563683,3646.5378323108384
2,489,429.5389999999999,0.12390330558548457,2875277,568.3654389020043,113.22432385608174,0.25964336075670774,303,0.8784028629856848,0.3736776364887186,5879.912065439673
3,478,555.3850000000002,0.13955630821500084,3556416,566.9641850833551,136.37664927564379,0.2548993306317262,355,1.161893305439331,0.3841595754243487,7440.200836820084
4,458,524.6640000000004,0.14248838045351175,3277695,574.578029690713,143.80844148852634,0.2704046191760197,339,1.1455545851528395,0.42421369170656736,7156.539301310044
5,434,492.681,0.13788531483698283,3120069,567.4629022309432,156.29158249566837,0.300516070976581,330,1.1352096774193547,0.4736108560474799,7189.099078341013
6,394,476.37399999999974,0.2829999374495863,2818731,548.7762651478502,147.4742229602256,0.30547913609390825,304,1.2090710659898471,0.4851125755270579,7154.13959390863
7,357,442.429,0.28426193044869646,2620785,569.1261539827603,139.27743619586985,0.30654913526263394,285,1.239296918767507,0.4886927585819995,7341.134453781513
8,318,351.5180000000005,0.3182930195501738,2066586,576.6464784369623,119.2986926017268,0.32134195432635937,241,1.1054025157232719,0.4950153219988664,6498.698113207547
9,285,306.61900000000026,0.13163416068659675,1903547,598.7218427561817,113.20548106293029,0.3111025553823824,219,1.0758561403508782,0.5169200048535629,6679.112280701755
10,249,274.3239999999997,0.1264133246763063,1637294,537.2258212750392,97.51265175945892,0.3277246938924166,196,1.101702811244979,0.4975135293849945,6575.477911646586
11,216,263.8250000000001,0.1314463877865495,1581443,565.5058754563213,84.90126528056138,0.3074855842553757,174,1.2214120370370376,0.48793830621012285,7321.49537037037
12,187,217.94499999999996,0.14679514710422847,1287935,588.9120796796999,73.23001219309803,0.32975151914212364,151,1.1654812834224597,0.48496696816621215,6887.35294117647
13,162,186.54299999999995,0.1641110253572213,1067221,580.4438949313711,71.8711503302488,0.3279399333482564,136,1.1514999999999997,0.528464340663594,6587.783950617284
14,140,163.5710000000001,0.1370625666146019,895906,515.2167501272525,54.97663526409963,0.313742897883715,110,1.1683642857142864,0.4997875933099966,6399.328571428571
15,119,156.07399999999984,0.14458614127769304,844291,546.4676739054028,53.94363564939987,0.3275669009348125,100,1.3115462184873936,0.5394363564939987,7094.882352941177
16,100,123.37199999999991,0.15437057175887084,614010,533.7116402776506,41.3425761750713,0.33186763951179815,80,1.233719999999999,0.5167822021883912,6140.1
17,86,95.55000000000005,0.13342758324715517,520830,582.4928924520746,36.91928122893073,0.31765376013331603,71,1.1110465116279076,0.5199898764638131,6056.162790697675
18,75,81.65299999999993,0.12412817363290195,479271,645.1904475873712,36.66129939509781,0.3554557534071642,64,1.0887066666666658,0.5728328030484032,6390.28
19,59,63.580000000000005,0.1697817052418848,348120,680.3289019399476,28.107493193914394,0.330551526708975,46,1.0776271186440678,0.6110324607372695,5900.338983050848
20,49,56.35199999999998,0.09998413379700234,296425,437.31144873751253,24.948531426286785,0.3432391987447542,41,1.1500408163265303,0.6085007664947997,6049.489795918367
21,38,44.767000000000024,0.1550139104470093,206017,339.60899244790215,17.889880894079635,0.34132160697286673,33,1.1780789473684217,0.542117602850898,5421.5
22,28,33.095000000000006,0.13130596538741174,173588,398.43907724287277,14.042982921061656,0.33975670901434846,23,1.181964285714286,0.6105644748287676,6199.571428571428
23,17,11.867999999999997,0.12692481814560422,52654,364.34703557995175,4.645569927796595,0.29447780015673747,12,0.6981176470588233,0.38713082731638293,3097.294117647059
