,Kx,FOx,FOx_STD,RMx,RMx_STD,RMk,PROP_FOx,AVG_RMx
0,2848,219,0.2998175147678541,114.38825396825402,0.3979633942060296,219,0.07689606741573034,0.5223207943755891
1,2848,197,0.2788078864703201,106.96666666666674,0.3878142160814088,197,0.06917134831460674,0.5429780033840951
2,2848,208,0.28419993232061297,112.23777777777785,0.3831387418534407,208,0.07303370786516854,0.5396047008547012
3,2847,243,0.30587082986370606,127.65111111111118,0.39792388875851764,243,0.08535300316122234,0.5253132144490172
4,2846,301,0.33781948601068973,150.63936507936506,0.4018711291659301,301,0.10576247364722417,0.5004630069081896
5,2844,366,0.36483413619427874,195.5453968253968,0.39791394447801354,366,0.12869198312236288,0.5342770405065487
6,2842,450,0.3977496654043797,235.25333333333333,0.40272407131152294,450,0.15833919774806474,0.5227851851851851
7,2842,517,0.41634704853207233,281.3638095238094,0.39367495692253246,517,0.18191414496833216,0.5442240029474069
8,2839,566,0.4321219985504004,303.3555555555557,0.39724825697626065,566,0.19936597393448396,0.53596387907342
9,2835,640,0.4504253361607914,341.5126984126984,0.4029804783971805,640,0.2257495590828924,0.5336135912698412
10,2834,698,0.46094522572485375,374.5666666666668,0.39754682307971256,698,0.24629498941425548,0.5366284622731615
11,2826,770,0.47058756663144147,438.4380952380954,0.39220709041495916,770,0.2724699221514508,0.5694001236858381
12,2817,765,0.4738618514787731,424.81619047619023,0.3979116717977318,765,0.2715654952076677,0.5553152816682225
13,2805,780,0.4768001894155056,433.7961904761907,0.3998565920323454,780,0.27807486631016043,0.5561489621489625
14,2795,793,0.4768099136565635,462.4733333333337,0.3945100954909425,793,0.2837209302325581,0.5831946195880626
15,2776,786,0.47880866602208133,472.8279365079363,0.39159448722600687,786,0.2831412103746398,0.6015622601882141
16,2765,871,0.4878810421395085,528.7555555555557,0.3920103085101928,871,0.3150090415913201,0.6070672279627505
17,2743,891,0.49142194770708686,547.1749206349218,0.38990238546185885,891,0.32482683193583667,0.6141132667058606
18,2728,897,0.49236989727986274,560.2473015873028,0.3861237614282669,897,0.3288123167155425,0.6245789315354546
19,2701,880,0.49188015623720194,529.196825396826,0.3867323453439814,880,0.32580525731210663,0.6013600288600295
20,2677,888,0.4925797132360764,547.6501587301598,0.3837428952010155,888,0.33171460590212926,0.616723151723153
21,2657,846,0.48974321356706857,517.0580952380953,0.3920413547205439,846,0.3184042152803914,0.6111797816053136
22,2632,860,0.49248906163559525,526.9920634920638,0.3954076580647674,860,0.32674772036474165,0.6127814691768184
23,2613,878,0.4934434268033641,557.8704761904772,0.38371054627520945,878,0.33601224646000766,0.6353877860939376
24,2590,883,0.49411327997919635,585.2031746031755,0.37670431315676994,883,0.34092664092664093,0.6627442520987266
25,2560,868,0.4950336631128631,548.404761904763,0.38383952270573746,868,0.3390625,0.6318027210884366
26,2516,901,0.4972923910927812,595.2238095238108,0.37476917389437453,901,0.3581081081081081,0.6606257597378589
27,2495,896,0.4975414902973619,592.5266666666687,0.37246993775753456,896,0.3591182364729459,0.6613020833333356
28,2468,842,0.495834300734776,552.8358730158743,0.3760597511844583,842,0.3411669367909238,0.6565746710402308
29,2419,819,0.4955664328504111,523.4717460317466,0.38059181161839656,819,0.3385696568830095,0.6391596410644037
30,2379,792,0.49358427736494903,516.8250793650797,0.3816107499179899,792,0.3329129886506936,0.6525569183902521
