,Part_id,NT_EASY,NT_MEDIUM,NT_HARD,TR_EASY,TR_MEDIUM,TR_HARD,RTM_EASY,RTM_MEDIUM,RTM_HARD,RFRF_EASY,RFRF_MEDIUM,RFRF_HARD,RV_AVG_DUR_EASY_CORR_3,RV_AVG_DUR_EASY_CORR_4,RV_AVG_DUR_HARD_CORR_3,RV_AVG_DUR_HARD_CORR_4,RV_AVG_DUR_MEDIUM_CORR_3,RV_AVG_DUR_MEDIUM_CORR_4,RV_AVG_DUR_HARD_SMALL_ERROR_3,RV_AVG_DUR_HARD_SMALL_ERROR_4,RV_AVG_DUR_MEDIUM_SMALL_ERROR_3,RV_AVG_DUR_MEDIUM_SMALL_ERROR_4,RV_AVG_DUR_EASY_SMALL_ERROR_3,RV_AVG_DUR_EASY_SMALL_ERROR_4,RV_AVG_DUR_HARD_BIG_ERROR_3,RV_AVG_DUR_HARD_BIG_ERROR_4,RV_AVG_DUR_MEDIUM_BIG_ERROR_3,RV_AVG_DUR_MEDIUM_BIG_ERROR_4,RV_AVG_DUR_EASY_BIG_ERROR_3,RV_AVG_DUR_EASY_BIG_ERROR_4,RV_AVG_DUR_EASY_CONTROL_3,RV_AVG_DUR_EASY_CONTROL_4,RV_AVG_DUR_HARD_CONTROL_3,RV_AVG_DUR_HARD_CONTROL_4,RV_AVG_DUR_MEDIUM_CONTROL_3,RV_AVG_DUR_MEDIUM_CONTROL_4,RV_AVG_DUR_EASY_CORR,RV_AVG_DUR_HARD_CORR,RV_AVG_DUR_MEDIUM_CORR,RV_AVG_DUR_HARD_SMALL_ERROR,RV_AVG_DUR_MEDIUM_SMALL_ERROR,RV_AVG_DUR_EASY_SMALL_ERROR,RV_AVG_DUR_HARD_BIG_ERROR,RV_AVG_DUR_MEDIUM_BIG_ERROR,RV_AVG_DUR_EASY_BIG_ERROR,RV_AVG_DUR_EASY_CONTROL,RV_AVG_DUR_HARD_CONTROL,RV_AVG_DUR_MEDIUM_CONTROL,RV_SUM_FIX_EASY_CORR_3,RV_SUM_FIX_EASY_CORR_4,RV_SUM_FIX_HARD_CORR_3,RV_SUM_FIX_HARD_CORR_4,RV_SUM_FIX_MEDIUM_CORR_3,RV_SUM_FIX_MEDIUM_CORR_4,RV_SUM_FIX_HARD_SMALL_ERROR_3,RV_SUM_FIX_HARD_SMALL_ERROR_4,RV_SUM_FIX_MEDIUM_SMALL_ERROR_3,RV_SUM_FIX_MEDIUM_SMALL_ERROR_4,RV_SUM_FIX_EASY_SMALL_ERROR_3,RV_SUM_FIX_EASY_SMALL_ERROR_4,RV_SUM_FIX_HARD_BIG_ERROR_3,RV_SUM_FIX_HARD_BIG_ERROR_4,RV_SUM_FIX_MEDIUM_BIG_ERROR_3,RV_SUM_FIX_MEDIUM_BIG_ERROR_4,RV_SUM_FIX_EASY_BIG_ERROR_3,RV_SUM_FIX_EASY_BIG_ERROR_4,RV_SUM_FIX_EASY_CONTROL_3,RV_SUM_FIX_EASY_CONTROL_4,RV_SUM_FIX_HARD_CONTROL_3,RV_SUM_FIX_HARD_CONTROL_4,RV_SUM_FIX_MEDIUM_CONTROL_3,RV_SUM_FIX_MEDIUM_CONTROL_4,RV_SUM_FIX_EASY_CORR,RV_SUM_FIX_HARD_CORR,RV_SUM_FIX_MEDIUM_CORR,RV_SUM_FIX_HARD_SMALL_ERROR,RV_SUM_FIX_MEDIUM_SMALL_ERROR,RV_SUM_FIX_EASY_SMALL_ERROR,RV_SUM_FIX_HARD_BIG_ERROR,RV_SUM_FIX_MEDIUM_BIG_ERROR,RV_SUM_FIX_EASY_BIG_ERROR,RV_SUM_FIX_EASY_CONTROL,RV_SUM_FIX_HARD_CONTROL,RV_SUM_FIX_MEDIUM_CONTROL,AVG_PUP_SIZE_EASY,AVG_PUP_SIZE_MEDIUM,AVG_PUP_SIZE_HARD,MEAN_CORR_EASY_3,MEAN_CORR_EASY_4,MEAN_CORR_MEDIUM_3,MEAN_CORR_MEDIUM_4,MEAN_CORR_HARD_3,MEAN_CORR_HARD_4,MEAN_RT_EASY_3,MEAN_RT_EASY_4,MEAN_RT_MEDIUM_3,MEAN_RT_MEDIUM_4,MEAN_RT_HARD_3,MEAN_RT_HARD_4,PERC_CORR_EASY_3,PERC_CORR_EASY_4,PERC_CORR_MEDIUM_3,PERC_CORR_MEDIUM_4,PERC_CORR_HARD_3,PERC_CORR_HARD_4,PERC_SMALL_ERROR_EASY_3,PERC_SMALL_ERROR_EASY_4,PERC_SMALL_ERROR_MEDIUM_3,PERC_SMALL_ERROR_MEDIUM_4,PERC_SMALL_ERROR_HARD_3,PERC_SMALL_ERROR_HARD_4,PERC_BIG_ERROR_EASY_3,PERC_BIG_ERROR_EASY_4,PERC_BIG_ERROR_MEDIUM_3,PERC_BIG_ERROR_MEDIUM_4,PERC_BIG_ERROR_HARD_3,PERC_BIG_ERROR_HARD_4,PERC_CONTROL_EASY_3,PERC_CONTROL_EASY_4,PERC_CONTROL_MEDIUM_3,PERC_CONTROL_MEDIUM_4,PERC_CONTROL_HARD_3,PERC_CONTROL_HARD_4
0,12,189,192,202,0.3461166819423079,0.49502762308136417,0.6956199329748572,0.12102912906288457,0.24812486126292316,0.24594985758909543,0.03398169920699188,0.03612670340945873,0.02741500141788534,2319.1428571428573,1218.142857142857,1429.0,1434.142857142857,1607.2857142857142,3649.5714285714284,2071.285714285714,1308.2142857142858,2299.785714285714,1695.7142857142858,1291.7857142857142,849.2142857142857,1520.0714285714287,1313.7142857142858,2230.214285714286,1620.2142857142858,2005.7142857142858,2081.714285714286,3008.4285714285716,1440.5714285714287,1674.2857142857142,2144.285714285714,2836.8571428571427,1392.0,1768.642857142857,1431.5714285714287,2628.4285714285716,1689.75,1997.75,1070.5,1416.892857142857,1925.2142857142858,2043.7142857142858,2224.5,1909.2857142857142,2114.4285714285716,61,27,39,39,49,71,52.0,32.0,60.5,33.5,38.0,28.0,45.5,34.0,59.0,39.5,41.0,57.5,68,34,39,59,81,38,88,78,120,84.0,94.0,66.0,79.5,98.5,98.5,102,98,119,0.0,0.0,0.0,False,False,False,False,False,False,46.93760735013451,31.070767884724773,34.48014086646903,20.928022536289582,18.036268950987246,23.447796541118027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.35714285714285715,0.35714285714285715,0.5,0.5,0.5,0.5
1,12,189,192,202,0.3461166819423079,0.49502762308136417,0.6956199329748572,0.12102912906288457,0.24812486126292316,0.24594985758909543,0.03398169920699188,0.03612670340945873,0.02741500141788534,2319.1428571428573,1218.142857142857,1429.0,1434.142857142857,1607.2857142857142,3649.5714285714284,2071.285714285714,1308.2142857142858,2299.785714285714,1695.7142857142858,1291.7857142857142,849.2142857142857,1520.0714285714287,1313.7142857142858,2230.214285714286,1620.2142857142858,2005.7142857142858,2081.714285714286,3008.4285714285716,1440.5714285714287,1674.2857142857142,2144.285714285714,2836.8571428571427,1392.0,1768.642857142857,1431.5714285714287,2628.4285714285716,1689.75,1997.75,1070.5,1416.892857142857,1925.2142857142858,2043.7142857142858,2224.5,1909.2857142857142,2114.4285714285716,61,27,39,39,49,71,52.0,32.0,60.5,33.5,38.0,28.0,45.5,34.0,59.0,39.5,41.0,57.5,68,34,39,59,81,38,88,78,120,84.0,94.0,66.0,79.5,98.5,98.5,102,98,119,0.0,0.0,0.0,False,False,False,False,False,False,46.93760735013451,31.070767884724773,34.48014086646903,20.928022536289582,18.036268950987246,23.447796541118027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.35714285714285715,0.35714285714285715,0.5,0.5,0.5,0.5
2,12,189,192,202,0.3461166819423079,0.49502762308136417,0.6956199329748572,0.12102912906288457,0.24812486126292316,0.24594985758909543,0.03398169920699188,0.03612670340945873,0.02741500141788534,2319.1428571428573,1218.142857142857,1429.0,1434.142857142857,1607.2857142857142,3649.5714285714284,2071.285714285714,1308.2142857142858,2299.785714285714,1695.7142857142858,1291.7857142857142,849.2142857142857,1520.0714285714287,1313.7142857142858,2230.214285714286,1620.2142857142858,2005.7142857142858,2081.714285714286,3008.4285714285716,1440.5714285714287,1674.2857142857142,2144.285714285714,2836.8571428571427,1392.0,1768.642857142857,1431.5714285714287,2628.4285714285716,1689.75,1997.75,1070.5,1416.892857142857,1925.2142857142858,2043.7142857142858,2224.5,1909.2857142857142,2114.4285714285716,61,27,39,39,49,71,52.0,32.0,60.5,33.5,38.0,28.0,45.5,34.0,59.0,39.5,41.0,57.5,68,34,39,59,81,38,88,78,120,84.0,94.0,66.0,79.5,98.5,98.5,102,98,119,0.0,0.0,0.0,False,False,False,False,False,False,46.93760735013451,31.070767884724773,34.48014086646903,20.928022536289582,18.036268950987246,23.447796541118027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.35714285714285715,0.35714285714285715,0.5,0.5,0.5,0.5
3,12,189,192,202,0.3461166819423079,0.49502762308136417,0.6956199329748572,0.12102912906288457,0.24812486126292316,0.24594985758909543,0.03398169920699188,0.03612670340945873,0.02741500141788534,2319.1428571428573,1218.142857142857,1429.0,1434.142857142857,1607.2857142857142,3649.5714285714284,2071.285714285714,1308.2142857142858,2299.785714285714,1695.7142857142858,1291.7857142857142,849.2142857142857,1520.0714285714287,1313.7142857142858,2230.214285714286,1620.2142857142858,2005.7142857142858,2081.714285714286,3008.4285714285716,1440.5714285714287,1674.2857142857142,2144.285714285714,2836.8571428571427,1392.0,1768.642857142857,1431.5714285714287,2628.4285714285716,1689.75,1997.75,1070.5,1416.892857142857,1925.2142857142858,2043.7142857142858,2224.5,1909.2857142857142,2114.4285714285716,61,27,39,39,49,71,52.0,32.0,60.5,33.5,38.0,28.0,45.5,34.0,59.0,39.5,41.0,57.5,68,34,39,59,81,38,88,78,120,84.0,94.0,66.0,79.5,98.5,98.5,102,98,119,0.0,0.0,0.0,False,False,False,False,False,False,46.93760735013451,31.070767884724773,34.48014086646903,20.928022536289582,18.036268950987246,23.447796541118027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.35714285714285715,0.35714285714285715,0.5,0.5,0.5,0.5
