,Kx,FOx,FOX_aggregated,FOx_mean,FOx_STD,PSOx,PSOx_mean,PSOx_STD,RMx,RMx_STD,RMk,PROP_FOx,AVG_RMx,PROP_PSOx
0,154,40.73600000000001,0.11638857142857142,0.19124882629107984,0.10715238178014345,330612,1552.1690140845071,482.03053453383177,56.11913624184518,0.24977998460601716,70,0.2645194805194806,0.801701946312074,2146.8311688311687
1,154,100.9050000000001,0.22675280898876404,0.20060636182902586,0.11242688863238608,753822,1498.652087475149,535.532759234518,66.39709647630467,0.2198517318265219,89,0.6552272727272734,0.7460347918685918,4894.948051948052
2,154,147.46999999999986,0.27309259259259255,0.20977240398293034,0.11744328000348168,1135632,1615.4082503556187,597.5102703988225,79.4898832949114,0.25491103064341225,108,0.9575974025974017,0.7360174379158463,7374.233766233766
3,154,198.25300000000007,0.32500491803278686,0.21619738276990183,0.11739643466521126,1477633,1611.3773173391494,635.407187429165,93.65674371183543,0.20992924785300673,122,1.2873571428571433,0.767678227146192,9595.01948051948
4,152,195.94500000000022,0.313512,0.2184448160535117,0.13882935282815012,1438249,1603.3991081382385,616.833713057597,97.32478368652225,0.21210660438047335,125,1.2891118421052645,0.778598269492178,9462.16447368421
5,150,174.25399999999973,0.29787008547008553,0.22340256410256412,0.16221399918591156,1232267,1579.8294871794872,616.3499467208657,99.08947433143935,0.15255016922978387,117,1.1616933333333315,0.8469185840293961,8215.113333333333
6,145,182.8290000000001,0.2948854838709677,0.22001083032490976,0.12440641688194554,1316037,1583.678700361011,609.9527365377282,98.39020797051681,0.22317399353429937,124,1.2608896551724145,0.793469419117071,9076.11724137931
7,141,175.76500000000013,0.3004529914529915,0.21539828431372549,0.1125933575470733,1309334,1604.575980392157,645.634204553728,94.65398512864712,0.2178949318107646,117,1.2465602836879441,0.8090084199029669,9286.056737588653
8,138,176.1519999999999,0.30635130434782604,0.21774042027194065,0.1259979176955152,1257316,1554.1606922126082,617.765154643521,94.39082021645459,0.20048631143640733,115,1.2764637681159414,0.8207897410126486,9110.985507246376
9,134,147.61900000000014,0.2811790476190476,0.2209865269461078,0.1168986003021788,1017662,1523.4461077844312,645.3020379245066,86.75446532919916,0.21936629255723958,105,1.10163432835821,0.8262330031352302,7594.492537313433
10,128,163.08200000000005,0.31063238095238094,0.22067929634641406,0.12907959274352276,1181396,1598.641407307172,672.1402871369985,89.21202596948629,0.196435502282322,105,1.2740781250000004,0.8496383425665361,9229.65625
11,116,151.76799999999986,0.303536,0.22286049926578558,0.13330238855718887,1131907,1662.1248164464023,725.0407294150601,85.70255355304226,0.2046958742991174,100,1.3083448275862057,0.8570255355304226,9757.818965517241
12,107,131.1140000000001,0.2913644444444444,0.2256695352839931,0.14501413398248245,967186,1664.6919104991393,690.7760158315843,77.76506083226924,0.1839565835235429,90,1.2253644859813093,0.8640562314696583,9039.121495327103
13,95,104.55799999999999,0.2864602739726027,0.2238929336188437,0.12980418992885218,764260,1636.5310492505353,681.5513483741585,63.597090856121476,0.17169040307885666,73,1.1006105263157895,0.8711930254263216,8044.8421052631575
14,85,111.37299999999996,0.3275676470588236,0.22682892057026474,0.11818168922761371,796788,1622.786150712831,693.442597876379,61.16091432790195,0.09897081765228138,68,1.3102705882352936,0.8994252107044405,9373.976470588235
15,79,92.56600000000002,0.2848184615384616,0.22743488943488943,0.12769402565559887,708675,1741.2162162162163,768.4493064236125,56.26461689214213,0.2029794555911968,65,1.171721518987342,0.8656094906483405,8970.569620253165
16,69,82.90400000000002,0.2810305084745763,0.22406486486486485,0.12814582532921648,667330,1803.5945945945946,816.312303096675,52.78278108636367,0.15071444495566047,59,1.201507246376812,0.894623408243452,9671.449275362318
17,61,81.06899999999999,0.3002555555555556,0.23984911242603552,0.15810964760220259,626947,1854.8727810650887,791.1444775810917,48.6992743848225,0.14117924975419072,54,1.3289999999999997,0.90183841453375,10277.819672131147
18,48,59.681000000000004,0.2775860465116279,0.22186245353159853,0.1302890967769813,516625,1920.5390334572492,761.3045173772394,39.005537246791405,0.13208715806471655,43,1.2433541666666668,0.907105517367242,10763.020833333334
19,39,63.13700000000003,0.3607828571428572,0.23915530303030305,0.13409659330316423,502822,1904.628787878788,812.2564474622441,30.413444014296108,0.17779209157252263,35,1.6188974358974366,0.8689555432656031,12892.871794871795
20,36,47.19799999999998,0.3045032258064516,0.22800966183574875,0.11852169088819463,383294,1851.6618357487923,805.2346563757139,27.731835550846363,0.15491332224457136,31,1.311055555555555,0.8945753403498826,10647.055555555555
21,26,39.769,0.39769000000000004,0.23393529411764705,0.15592253522060043,316739,1863.1705882352942,700.7932398484598,17.77290646237447,0.16135797506366797,20,1.529576923076923,0.8886453231187235,12182.26923076923
22,21,20.435000000000002,0.24041176470588232,0.24327380952380956,0.14588297260136748,169957,2023.297619047619,779.6757381508017,15.282849109677333,0.1797977948469331,17,0.9730952380952382,0.8989911240986667,8093.190476190476
23,6,2.2800000000000002,0.152,0.25333333333333335,0.1380434714138992,23802,2644.6666666666665,351.245403291393,2.902712526732854,0.02312989987758251,3,0.38000000000000006,0.9675708422442847,3967.0
