,Kx,FOx,FOX_aggregated,FOx_mean,FOx_STD,PSOx,PSOx_mean,PSOx_STD,RMx,RMx_STD,RMk,PROP_FOx,AVG_RMx,PROP_PSOx
0,493,173.51100000000002,0.12133636363636366,0.19025328947368425,0.11863434575857587,1312915,1439.5997807017543,425.07624821694935,157.8280726900837,0.3026177326578977,286,0.35194929006085196,0.5518464080072857,2663.1135902636915
1,493,355.4660000000006,0.23697733333333332,0.18897713981924508,0.09934976266360336,2826388,1502.5986177565126,497.51700323124953,166.97544791766157,0.2427064945973326,300,0.7210263691683582,0.5565848263922052,5733.038539553752
2,493,505.1679999999998,0.2830072829131653,0.19618174757281553,0.10060237396518745,3871045,1503.3184466019418,481.33002822127133,221.77944940806773,0.23881335527731945,357,1.0246815415821497,0.6212309507228788,7852.018255578093
3,490,613.9919999999995,0.2973326876513317,0.20694034378159756,0.11603097520153047,4398464,1482.4617458712505,493.31576297340274,259.75435797966736,0.2552220875762883,413,1.2530448979591826,0.6289451767062164,8976.457142857143
4,487,661.0550000000001,0.317052757793765,0.20735727728983688,0.11461628206561313,4633625,1453.4582810539523,463.0737281957382,285.11791301875104,0.22753251953767345,417,1.3574024640657085,0.6837360024430481,9514.630390143737
5,479,674.1830000000011,0.33048186274509805,0.2124749448471478,0.11496112232588798,4599041,1449.4298770879293,434.737982043312,287.65985724445346,0.23918545619518183,408,1.4074801670146162,0.7050486697167977,9601.338204592901
6,467,593.1329999999998,0.30108274111675126,0.21010733262486717,0.11141124871457013,4066285,1440.4126815444563,450.12479877928246,289.5912112236341,0.23633394784418493,394,1.270092077087794,0.7350030741716601,8707.248394004282
7,458,585.9820000000007,0.292260349127182,0.2151972089607051,0.12105786486897646,4021966,1477.0348879911862,477.0244808967588,297.72406139581994,0.23938282069953945,401,1.279436681222709,0.7424540184434413,8781.585152838428
8,434,561.6180000000003,0.3044,0.21501454823889743,0.12334281192011554,3856028,1476.2741194486982,483.60709175152886,277.04209463255484,0.22489172515376107,369,1.2940506912442402,0.7507915843700673,8884.857142857143
9,396,532.0560000000003,0.30933488372093026,0.22402357894736843,0.12605232443975328,3422503,1441.053894736842,464.7521485928528,261.51714820393687,0.24236608632235235,344,1.3435757575757583,0.7602242680347002,8642.684343434343
10,372,450.37999999999994,0.2841514195583596,0.21456884230585993,0.12092554141338561,2973173,1416.4711767508338,462.5873076014677,239.07631989866348,0.2598036180034537,317,1.2106989247311826,0.7541839744437334,7992.4005376344085
11,330,416.5420000000003,0.2892652777777778,0.2222742796157951,0.12274579813851202,2752274,1468.6627534685165,484.20071055340543,221.86974440719385,0.22456840051144017,288,1.2622484848484858,0.770381056969423,8340.224242424243
12,293,343.6540000000003,0.27274126984126984,0.2225738341968912,0.12929984227261765,2324381,1505.42810880829,483.96867540108457,192.28005787014828,0.2509529539925712,252,1.1728805460750862,0.7630161026593186,7933.040955631399
13,261,305.7579999999994,0.2693903083700441,0.21996978417266186,0.12161619286747681,2120846,1525.788489208633,520.4484396025872,179.4242982580326,0.2322936404337402,227,1.171486590038312,0.7904154108283374,8125.846743295019
14,238,287.71700000000027,0.2688943925233645,0.22064187116564415,0.12366306438142419,1962358,1504.8757668711658,513.1040999526466,169.0901301772635,0.21259704618254174,214,1.2088949579831945,0.7901407952208575,8245.20168067227
15,212,265.24799999999976,0.28831304347826087,0.2280722269991402,0.13044452055641054,1727327,1485.2338779019776,477.87747828508907,139.67982704820824,0.251959128758323,184,1.2511698113207537,0.7591294948272187,8147.768867924528
16,195,218.46600000000015,0.2730825,0.21673214285714287,0.11486456689833248,1485206,1473.4186507936508,481.19256545480135,124.89297249105482,0.21332610107888403,160,1.1203384615384624,0.7805810780690926,7616.441025641026
17,169,202.77200000000016,0.2721771812080537,0.2178002148227712,0.12491097082995162,1370726,1472.3157894736842,478.7603455626188,114.14298105079635,0.24765652184237352,149,1.1998343195266281,0.7660602755087004,8110.80473372781
18,152,195.4550000000001,0.2874338235294117,0.22388888888888892,0.13127683916812122,1297655,1486.4318442153494,472.976071788233,107.32379340135765,0.23310173696592126,136,1.2858881578947374,0.7891455397158651,8537.203947368422
19,137,180.08599999999979,0.29282276422764225,0.22370931677018635,0.12475223634149413,1213767,1507.785093167702,472.20827837182134,97.36764237617794,0.2192544074374681,123,1.314496350364962,0.7916068485868125,8859.61313868613
20,124,147.71600000000007,0.27103853211009177,0.22690629800307222,0.12597737882531188,1022370,1570.4608294930877,485.54557616169,86.47939985619806,0.22783412205425074,109,1.1912580645161295,0.7933889895064042,8244.91935483871
21,103,126.9159999999999,0.27893626373626373,0.23287339449541283,0.14158817568562,886198,1626.051376146789,551.5981594155144,75.95976993883029,0.19940993857311734,91,1.2321941747572807,0.8347227465805527,8603.864077669903
22,85,98.51699999999995,0.2662621621621622,0.2426527093596059,0.16736422356674022,656249,1616.3768472906404,423.51603962380443,61.90837464196511,0.237938286762162,74,1.1590235294117641,0.8365996573238529,7720.576470588236
23,47,26.62799999999999,0.1613818181818182,0.2420727272727273,0.1550926238847969,193435,1758.5,390.43553186852057,28.431797772379603,0.17089033244969304,33,0.5665531914893615,0.8615696294660485,4115.63829787234
