,Kx,FOx,FOX_aggregated,FOx_mean,FOx_STD,PSOx,PSOx_STD,RMx,RMx_STD,RMk,PROP_FOx,AVG_RMx,PROP_PSOx
0,623,187.04,0.11617391304347827,0.1908571428571429,0.10129938452983044,1367983,504.53632926676266,188.03469383644662,0.31613821704744854,322,0.3002247191011236,0.5839586765107038,2195.7993579454255
1,623,368.6510000000005,0.2168535294117647,0.1958825717321998,0.10602287826901687,2700793,529.0053762270834,185.50202757054404,0.27206556787178066,340,0.5917351524879623,0.5455941987368943,4335.1412520064205
2,623,542.6569999999999,0.2512300925925926,0.20195645701525866,0.11079883484631674,3903600,521.1944021068336,238.56102097747043,0.26692160817768895,432,0.8710385232744782,0.5522245855959964,6265.810593900482
3,618,688.0769999999994,0.2921770700636942,0.2078154636061613,0.11655382617888825,4854706,519.0230869030852,269.888489105599,0.24888601039875444,471,1.1133932038834942,0.5730116541520148,7855.511326860841
4,610,699.884,0.294688,0.20986026986506748,0.11933108527023145,4906155,525.8961666489968,282.51128398610797,0.2564038426346164,475,1.1473508196721312,0.5947605978654905,8042.877049180328
5,596,720.7510000000013,0.3003129166666667,0.20982561863173216,0.11254302046022943,4956723,497.8411349072396,295.6154018170261,0.25873613502645354,480,1.209313758389264,0.6158654204521378,8316.649328859061
6,582,700.9099999999994,0.2963678646934461,0.2109903672486454,0.11941952934544872,4760492,504.2090905073543,296.10802540932036,0.26639901136566124,473,1.2043127147766313,0.626021195368542,8179.539518900344
7,565,675.0399999999998,0.293495652173913,0.21294637223974763,0.12572989787119274,4710007,535.3159945541654,280.0402564898642,0.27162715763771317,460,1.1947610619469025,0.6087831662823134,8336.295575221238
8,543,673.4439999999985,0.3068082004555808,0.2154331413947537,0.12806019848445105,4579634,508.66403412266317,283.1598021636783,0.25657843788005724,439,1.2402283609576399,0.6450109388694266,8433.948434622467
9,512,632.4190000000009,0.31153645320197043,0.21905749913404918,0.14024890839469525,4252136,521.5854621250385,263.8303541443329,0.2545679846425738,406,1.2351933593750017,0.6498284584835785,8304.953125
10,484,575.9200000000002,0.28796,0.21290942698706097,0.12615056111685272,3980880,517.5024550881934,256.6557067940496,0.27160241354740156,400,1.1899173553719011,0.641639266985124,8224.95867768595
11,448,561.1630000000004,0.2922723958333333,0.21826643329443796,0.1305149548503653,3765456,503.405921594552,255.96776477284354,0.2546107509941104,384,1.2525959821428578,0.6665827207626134,8405.035714285714
12,413,499.1790000000001,0.288542774566474,0.21913037752414397,0.12898411108407484,3347843,496.9053811854177,235.36928154072635,0.2617757736353773,346,1.2086658595641648,0.6802580391350472,8106.157384987893
13,382,457.7449999999992,0.28255864197530867,0.22209849587578845,0.1330265448065241,3021084,523.8167466864015,222.62790623540963,0.2645792170234059,324,1.198285340314134,0.6871231673932395,7908.5968586387435
14,345,440.13799999999964,0.29148211920529804,0.21897412935323385,0.1245723164161155,2932124,513.8247276333217,206.2198852779685,0.2575229771511786,302,1.2757623188405787,0.6828473022449288,8498.910144927537
15,317,412.7689999999992,0.29483499999999996,0.22481971677559914,0.1332016615495888,2670528,496.08065322381697,187.11850800455386,0.27946375280115465,280,1.3021104100946348,0.6682803857305495,8424.378548895898
16,285,363.14799999999946,0.2905184,0.21475340035481966,0.12322126316991643,2556760,529.5057185427838,167.81602709751704,0.2712521951099953,250,1.274203508771928,0.6712641083900681,8971.087719298246
17,260,338.9670000000006,0.29221293103448276,0.21854738878143132,0.13457132136215258,2280848,498.94637987570036,158.71186241407807,0.2771048157644593,232,1.3037192307692331,0.6841028552330951,8772.492307692308
18,229,300.0330000000003,0.29414999999999997,0.2212632743362832,0.12808971727611312,1999769,495.7128505879738,141.2641514491896,0.27068174967680464,204,1.3101877729257656,0.6924713306332824,8732.615720524018
19,204,249.08699999999973,0.2863068965517242,0.2208218085106383,0.1230447187906137,1701839,507.5118907771382,122.30204011868123,0.2452321068797947,174,1.2210147058823517,0.7028852880383979,8342.348039215687
20,173,199.22599999999997,0.2638754966887417,0.2105983086680761,0.1156373978316109,1408877,498.1462404670565,107.88524138286385,0.24462216905354578,151,1.1515953757225432,0.714471797237509,8143.797687861272
21,135,181.04500000000002,0.292008064516129,0.2226875768757688,0.13593243494117296,1238625,531.6578711757533,90.4764935064768,0.22491641890393607,124,1.341074074074074,0.7296491411812646,9175.0
22,106,129.834,0.28852000000000005,0.23478119349005425,0.14530165992470892,893957,455.8273846458361,63.03762406495036,0.26419226897440923,90,1.2248490566037735,0.700418045166115,8433.556603773584
23,62,34.649000000000015,0.1649952380952381,0.23895862068965518,0.16558930816151096,229120,369.9438842942992,27.00308678452728,0.29429160394176956,42,0.5588548387096777,0.64293063772684,3695.483870967742
