,Kx,FOx,FOX_aggregated,FOx_mean,FOx_STD,PSOx,PSOx_mean,PSOx_STD,RMx,RMx_STD,RMk,PROP_FOx,AVG_RMx,PROP_PSOx
0,415,149.747,0.12909224137931036,0.18602111801242238,0.09818329063664923,1157500,1437.888198757764,453.33600983270816,171.01426231340315,0.2809179991275662,232,0.3608361445783133,0.7371304410060481,2789.156626506024
1,415,286.2059999999999,0.22714761904761904,0.18854150197628455,0.0959700178442038,2256445,1486.4591567852437,478.59726893134064,187.05024515708723,0.22269070596570711,252,0.6896530120481925,0.742262877607489,5437.21686746988
2,415,436.22300000000047,0.2734940438871474,0.19614343525179853,0.10429818392921737,3219240,1447.5,473.51105712857606,233.6920939045503,0.23055783340926111,319,1.0511397590361458,0.732577096879468,7757.204819277108
3,414,526.3939999999993,0.30252528735632184,0.20007373622196883,0.11330427729437852,3853606,1464.6925123527176,489.20822564989345,264.5555959553236,0.2230152165445076,348,1.271483091787438,0.760217229756677,9308.227053140097
4,412,534.1519999999989,0.3026356940509915,0.20552212389380534,0.11155882865129287,3838380,1476.8680261639092,495.70017550817533,270.2578285168594,0.2288973479375947,353,1.2964854368932013,0.7656029136454939,9316.456310679612
5,411,541.2960000000004,0.30581694915254237,0.2055814660083555,0.1061437601834403,3798543,1442.6672996581847,453.47390951844045,276.22158872157047,0.2251743259214242,354,1.31702189781022,0.7802869737897471,9242.197080291971
6,403,548.7019999999997,0.318088115942029,0.2075272314674735,0.11376712858242687,3783312,1430.9046898638426,439.58560546463724,271.86059068057193,0.21297344111639097,345,1.361543424317617,0.7880017121175998,9387.870967741936
7,397,522.3300000000007,0.30998813056379826,0.21215678310316813,0.11358292933625753,3592454,1459.1608448415923,466.1029285579894,274.70598482650456,0.20412303035812737,337,1.3156926952141077,0.8151512902863637,9049.002518891688
8,386,489.2320000000007,0.30106584615384613,0.2106035299182092,0.1194407903088638,3382728,1456.1894102453723,474.72118135344454,269.0257095052668,0.20034048001805707,325,1.2674404145077738,0.8277714138623593,8763.544041450778
9,366,479.911,0.30567579617834395,0.21178773168578993,0.11891226433930384,3294421,1453.8486319505737,482.4735412858773,257.30835476659496,0.2186866014133066,314,1.3112322404371586,0.8194533591292833,9001.150273224044
10,341,451.37100000000066,0.29793465346534653,0.221368808239333,0.12214652971346217,2991185,1466.9862677783226,496.06704368171853,252.83990039382948,0.21998705556098697,303,1.3236686217008817,0.8344551168113185,8771.803519061583
11,313,393.5240000000005,0.28619927272727275,0.21504043715847,0.11755959541494618,2664795,1456.172131147541,493.49476319392664,226.80398915712186,0.23170345163616493,275,1.2572651757188515,0.8247417787531705,8513.722044728434
12,284,356.597,0.29593112033195024,0.21664459295261237,0.12152812725864029,2308220,1402.3207776427703,472.40641331106724,194.5061656419752,0.24144153225363432,241,1.2556232394366196,0.8070795254853743,8127.5352112676055
13,262,329.16700000000003,0.29001497797356823,0.22121438172043012,0.12138390126666099,2190173,1471.8904569892472,507.46314232947935,189.26802946151568,0.22196128831409553,227,1.2563625954198474,0.8337798654692321,8359.43893129771
14,235,281.4979999999998,0.27733793103448273,0.21293343419062027,0.1217412565310608,1908230,1443.4417549167927,500.57194369367045,166.95307103460271,0.24604533267225395,203,1.1978638297872333,0.8224289213527227,8120.127659574468
15,207,247.0380000000001,0.27757078651685396,0.22175763016157987,0.12312491854071844,1670877,1499.8895870736087,513.2576087187884,150.99559835414286,0.20672399262101446,178,1.193420289855073,0.848289878394061,8071.869565217391
16,186,208.43699999999998,0.27791600000000005,0.2113965517241379,0.11765390829977053,1467677,1488.5162271805275,523.1419106338432,126.96054431594334,0.22132659060045135,150,1.1206290322580643,0.8464036287729556,7890.736559139785
17,158,190.4339999999998,0.2885363636363636,0.22616864608076012,0.13122125995599068,1227893,1458.3052256532067,457.08844208963814,111.31768495093296,0.23136042438515944,132,1.2052784810126569,0.8433157950828254,7771.474683544304
18,133,158.87800000000007,0.2715863247863248,0.22599999999999998,0.13012615609750114,1023570,1456.0028449502133,524.1128167271094,98.01813245353831,0.2313090825033431,117,1.194571428571429,0.8377618158422078,7696.015037593985
19,120,131.83699999999996,0.25850392156862745,0.21683717105263156,0.1221822603193029,907279,1492.235197368421,503.82613269344165,84.94137854769735,0.25076856226189004,102,1.0986416666666663,0.8327586132127192,7560.658333333334
20,99,109.58300000000006,0.2490522727272727,0.226879917184265,0.1366466407223283,674729,1396.9544513457556,478.98404170810784,74.54922604775975,0.23340698622744446,88,1.1068989898989905,0.8471502959972699,6815.444444444444
21,73,93.19200000000002,0.2867446153846154,0.23592911392405067,0.14350920241467402,604007,1529.1316455696203,552.53985056909,57.821576500454114,0.20174103201689708,65,1.2766027397260278,0.8895627153916017,8274.068493150686
22,56,64.048,0.24633846153846153,0.2287428571428571,0.13753557313492035,410276,1465.2714285714285,561.6021258463167,46.008788605237214,0.19427157223433214,52,1.1437142857142857,0.8847843962545618,7326.357142857143
23,34,20.937999999999995,0.20938000000000004,0.27549999999999997,0.22196991854042322,117155,1541.5131578947369,462.2985619198762,16.848818017844195,0.25825894142596423,20,0.6158235294117645,0.8424409008922098,3445.735294117647
