,Kx,FOx,FOx_STD,PSOx,PSOx_STD,RMx,RMx_STD,RMk,PROP_FOx,AVG_RMx,PROP_PSOx
0,373,95.796,0.10950362304603263,782750,507.53938588046094,93.1194222947647,0.3499158581172878,175,0.2568257372654156,0.5321109845415126,2098.5254691689006
1,373,266.13800000000003,0.09664963745236492,1985875,495.6901328685845,118.62382706517624,0.29346608180613926,229,0.7135067024128687,0.5180079784505512,5324.061662198392
2,373,380.6320000000001,0.10826469678426984,2633569,506.7133969395991,147.01318361617504,0.2826752374439471,263,1.0204611260053622,0.5589854890348861,7060.506702412868
3,373,481.69599999999923,0.12118928056276365,3143474,477.7512191083879,183.43500228834884,0.28572013523998796,305,1.2914101876675583,0.6014262370109799,8427.544235924934
4,373,482.1160000000007,0.11935672604849291,3150719,467.5871975043158,195.9102292079404,0.2801128592146758,316,1.2925361930294925,0.6199690797719632,8446.96782841823
5,373,516.1679999999986,0.11645940457171579,3386784,488.90110566827553,212.82186072806047,0.27456734738601646,318,1.3838284182305594,0.6692511343649701,9079.849865951743
6,373,447.98700000000065,0.1167315516651413,2831555,458.2137642395785,212.13252307345846,0.28551974691243326,304,1.201037533512066,0.6978043522153239,7591.300268096515
7,373,492.9960000000003,0.11955592120905098,3159544,495.37156654042025,230.2846591426765,0.27341699250741885,317,1.321705093833781,0.7264500288412508,8470.627345844505
8,373,509.58099999999945,0.12281783057933413,3138643,493.8335012227791,255.62676149635084,0.2562600133353568,330,1.366168900804288,0.774626549988942,8414.592493297587
9,373,535.9269999999998,0.13660971863556234,3307607,490.88435942247514,274.7442279751809,0.23839205046177128,338,1.436801608579088,0.8128527454887008,8867.57908847185
10,373,403.38800000000043,0.15101662632974003,2417559,505.4011804115342,263.60489447470917,0.23408807818106578,313,1.0814691689008054,0.8421881612610517,6481.391420911528
11,185,139.34299999999993,0.1714373190800254,759094,472.0407580097879,110.1981844979129,0.19823704528364844,124,0.753205405405405,0.8886950362734912,4103.2108108108105
12,0,0.0,,0,,0.0,,0,,,
13,0,0.0,,0,,0.0,,0,,,
14,0,0.0,,0,,0.0,,0,,,
15,0,0.0,,0,,0.0,,0,,,
16,0,0.0,,0,,0.0,,0,,,
17,0,0.0,,0,,0.0,,0,,,
18,0,0.0,,0,,0.0,,0,,,
19,0,0.0,,0,,0.0,,0,,,
20,0,0.0,,0,,0.0,,0,,,
21,0,0.0,,0,,0.0,,0,,,
22,0,0.0,,0,,0.0,,0,,,
23,0,0.0,,0,,0.0,,0,,,
