,Kx,FOx,FOX_aggregated,FOx_mean,FOx_STD,PSOx,PSOx_mean,PSOx_STD,RMx,RMx_STD,RMk,PROP_FOx,AVG_RMx,PROP_PSOx
0,1494,524.3279999999988,0.12424834123222749,0.1874608509116911,0.11125666769986331,3995375,1428.4501251340723,417.628371480149,447.6599651333078,0.3349062391149737,844,0.35095582329317193,0.5304028022906491,2674.2804551539493
1,1494,1065.4029999999943,0.22644059511158343,0.19165371469688794,0.09969372814623206,8313207,1495.450080949811,480.3599642460726,502.8727538783305,0.29008762457002035,941,0.7131211512717499,0.5344025014647508,5564.395582329317
2,1494,1574.7539999999951,0.27797952338923215,0.19843170362903229,0.10410053914811535,11810276,1488.1900201612902,483.39576634113365,661.5115205713121,0.2754770495908679,1133,1.0540522088353381,0.5838583588449356,7905.1378848728245
3,1478,1835.3380000000013,0.3023621087314662,0.2069152198421646,0.11516596144166279,13031914,1469.2124013528748,483.21398107202793,760.239500277192,0.2758683027215088,1214,1.2417713125845746,0.6262269359779176,8817.26251691475
4,1442,1849.5760000000007,0.30320918032786887,0.2085439170143195,0.11849103413890491,13000602,1465.847558913068,470.5827898749259,795.9076816675126,0.2723727147140351,1220,1.2826463245492377,0.6523833456291087,9015.674063800278
5,1402,1883.8520000000017,0.3113804958677686,0.21238466741826378,0.11859887179793895,12963875,1461.541713641488,446.6168910353207,818.6638322531783,0.2734489606299842,1210,1.34368901569187,0.6765816795480812,9246.701141226818
6,1346,1712.2269999999935,0.300390701754386,0.21386797401948537,0.12214226901714588,11629436,1452.5900574569073,451.5296294999194,814.2678565339518,0.2618816078369294,1140,1.272085438335805,0.7142700495911858,8639.997028231797
7,1282,1632.5439999999992,0.2965565849227974,0.21657521889095252,0.12338777960719119,11086105,1470.6958079066064,469.64503362975915,799.623014531865,0.26129194169151454,1101,1.2734352574102958,0.7262697679671798,8647.507800312012
8,1207,1533.153999999996,0.29483730769230765,0.216822797341253,0.12370816210495468,10386291,1468.8574459058125,477.9146476641122,767.8324418620244,0.26563684922360575,1040,1.2702187241093588,0.7383004248673312,8605.046396023197
9,1112,1481.1440000000068,0.30570567595459236,0.21952630798873574,0.12703306672496392,9873365,1463.3711279087001,475.2460145789346,718.953235514368,0.2688338011002891,969,1.3319640287769845,0.7419538034204004,8878.92535971223
10,1023,1279.6680000000006,0.28692107623318386,0.21852254098360657,0.12281642459530405,8551592,1460.3128415300546,481.41054430824494,673.5987835511473,0.2625307468708567,892,1.250897360703813,0.7551555869407481,8359.327468230695
11,918,1153.5540000000003,0.29130151515151514,0.22115682515337426,0.1258586442614059,7590561,1455.2455904907974,479.35304456536403,596.3760411387158,0.2639029609028446,792,1.2565947712418304,0.7530000519428229,8268.584967320261
12,826,1015.1609999999965,0.2863641748942172,0.22306328279499013,0.12983440408447858,6596282,1449.4137552186332,464.5118138465538,539.3100216627538,0.26454717785274234,709,1.229008474576267,0.7606629360546598,7985.813559322034
13,740,887.8259999999992,0.27529488372093025,0.2199222194699034,0.12144708108601658,6059546,1501.0022293782513,509.5513953161633,492.25633300473373,0.26460057645239776,645,1.1997648648648638,0.7631881131856337,8188.5756756756755
14,668,797.0550000000019,0.27064685908319186,0.21987724137931036,0.12312652799392293,5395683,1488.464275862069,499.27076853145815,455.99860286711527,0.2529096237810618,589,1.193196107784434,0.7741911763448477,8077.369760479042
15,600,739.2680000000009,0.2848816955684008,0.22663028816676886,0.14058225261720847,4909592,1505.0864500306561,490.6212279734379,401.7848756078814,0.2530952455040955,519,1.232113333333335,0.7741519761230856,8182.653333333334
16,546,648.1199999999993,0.28426315789473683,0.2188116137744767,0.12413155020273732,4409931,1488.835584064821,490.16219494808723,354.58684343757244,0.25118995872824207,456,1.1870329670329658,0.7776027268367817,8076.7967032967035
17,484,602.414,0.28415754716981134,0.22336447905079718,0.12829992253029748,4034767,1496.0203930292919,475.2390534333096,320.33235592234024,0.27466711024070806,424,1.2446570247933884,0.7555008394394817,8336.295454545454
18,434,553.9999999999992,0.29468085106382974,0.22538649308380798,0.12502809583610114,3682720,1498.258746948739,481.265714689351,295.5473449634533,0.2557960900050148,376,1.2764976958525327,0.7860301727751419,8485.52995391705
19,393,497.7780000000014,0.2919519061583578,0.22544293478260868,0.13054841265947584,3310456,1499.3007246376812,470.64406914176186,261.88427430870627,0.25822219884670217,341,1.2666106870229044,0.7679890742190799,8423.552162849874
20,337,424.28599999999943,0.2847557046979866,0.228479267635972,0.13631523985212304,2831247,1524.6348949919225,486.81212212751916,233.43651976431295,0.24913712062629578,298,1.2590089020771495,0.7833440260547414,8401.326409495548
21,280,341.2599999999999,0.2752096774193548,0.23797768479776849,0.14734275187914894,2210769,1541.6799163179917,505.38652101312545,195.55865192569493,0.2587442779031556,248,1.218785714285714,0.788542951313286,7895.603571428572
22,221,261.27500000000003,0.27648148148148144,0.24169750231267342,0.1553933866348815,1700768,1573.3283996299722,461.80211533328963,149.89876353340446,0.26118044245778826,189,1.1822398190045251,0.793115150970394,7695.782805429864
23,133,66.21099999999997,0.15047954545454545,0.24253113553113553,0.1632690534948785,459218,1682.1172161172162,476.56763584522514,71.96958723050352,0.2257458792719162,88,0.49782706766917273,0.8178362185284491,3452.7669172932333
