,Kx,FOx,FOX_aggregated,FOx_mean,FOx_STD,PSOx,PSOx_mean,PSOx_STD,RMx,RMx_STD,RMk,PROP_FOx,AVG_RMx,PROP_PSOx
0,488,167.21200000000022,0.12813180076628355,0.184560706401766,0.11683133047481932,1302385,1437.5110375275938,534.9533457300306,146.47543689735608,0.31646000035066707,261,0.342647540983607,0.5612085704879544,2668.8217213114754
1,488,302.0799999999997,0.2157714285714286,0.1875108628181254,0.09579214177457784,2298490,1426.7473618870267,494.8534372721554,150.61057001831153,0.27315624388775533,280,0.6190163934426224,0.5378948929225412,4710.020491803279
2,488,447.0460000000004,0.25618681948424066,0.1938620988725065,0.10049605099282465,3275700,1420.5117085862967,458.48315287196647,202.49589179293847,0.2618274941888445,349,0.9160778688524598,0.580217454994093,6712.5
3,488,579.8429999999994,0.29583826530612245,0.20302626050420167,0.11174527266532121,4078550,1428.063725490196,441.5356955545789,235.73232150158955,0.24020621637951556,392,1.1882028688524577,0.601357963014259,8357.684426229509
4,485,570.8659999999999,0.2957854922279793,0.2007264416315049,0.11841564138673322,4130678,1452.4184247538678,456.2259608042093,241.72108370238746,0.24831428960114652,386,1.177043298969072,0.6262204240994493,8516.861855670104
5,479,580.8679999999988,0.300190180878553,0.2060546293011706,0.11322948595940276,4055399,1438.594891805605,439.04110554853264,244.17689028135004,0.2617159612139161,387,1.2126680584551124,0.6309480369027133,8466.386221294364
6,466,546.573999999999,0.28173917525773196,0.2044796109240554,0.11316449617464575,3844940,1438.4362139917696,438.22279564304586,246.96910035415422,0.27021935144474,388,1.1729055793991396,0.6365182998818408,8250.944206008584
7,456,576.5949999999987,0.3083395721925134,0.2095185319767442,0.11980085682540305,4006047,1455.6856831395348,453.2546567170879,247.37886202438008,0.2635825959713527,374,1.2644627192982427,0.6614408075518184,8785.190789473685
8,435,519.0499999999995,0.28597796143250687,0.20904148207813128,0.12532793668850392,3612805,1455.0161095449052,430.9390758033158,242.83480431614132,0.2653989845289443,363,1.1932183908045966,0.6689664030747695,8305.298850574713
9,413,486.2979999999998,0.2920708708708709,0.21051861471861472,0.1241570027900317,3374600,1460.8658008658008,428.8523426240577,232.74749521864396,0.2585264963548161,333,1.1774769975786918,0.6989414270830149,8170.94430992736
10,387,463.97299999999973,0.28205045592705164,0.21420729455216994,0.1258168837579901,3215296,1484.4395198522623,397.05327550661997,234.45296152333003,0.2645348209398388,329,1.1988966408268726,0.7126229833535868,8308.258397932817
11,360,429.2300000000006,0.2778187702265372,0.2147223611805903,0.13181130666794244,2905408,1453.4307153576788,411.63114821175475,215.65487889921997,0.27372799626482525,309,1.1923055555555573,0.6979122294473138,8070.577777777778
12,327,428.65499999999963,0.3029363957597173,0.21464947421131697,0.1310821884397846,3003512,1504.0120180270405,437.712476603129,202.8556939943221,0.2643148241447741,283,1.3108715596330265,0.7168045724180994,9185.051987767583
13,305,416.9609999999997,0.31468754716981134,0.2176205636743215,0.13261084926699943,2880057,1503.16127348643,455.06324273507977,187.4106419296033,0.2725668948165767,265,1.3670852459016383,0.7072099695456728,9442.809836065573
14,279,349.5899999999994,0.2975234042553192,0.21700186219739295,0.13078533497710476,2376903,1475.4208566108007,436.0257302096435,170.90792980245243,0.2665392033046754,235,1.25301075268817,0.7272677863934146,8519.36559139785
15,240,306.7800000000006,0.28671028037383184,0.21803837953091687,0.13455066691382378,2054611,1460.2778962331201,413.99126197441365,154.52765186929554,0.26539556152531724,214,1.2782500000000026,0.7220918311649325,8560.879166666668
16,212,255.1059999999998,0.2898931818181818,0.21153067993366503,0.1212812759575002,1841612,1527.0414593698176,423.3591247745546,128.5271091094227,0.2649060062191147,176,1.2033301886792442,0.7302676653944471,8686.849056603774
17,188,233.44200000000046,0.2918025,0.21515391705069126,0.13905996881580632,1656452,1526.683870967742,438.3107356477753,117.29758432488104,0.26235913700310237,160,1.2417127659574492,0.7331099020305065,8810.91489361702
18,161,204.68599999999984,0.29881167883211684,0.22345633187772923,0.13572094915927074,1385908,1513.0,403.72435092323116,98.46912580603764,0.26606707076744857,137,1.2713416149068313,0.7187527431097638,8608.124223602485
19,140,175.728,0.28573658536585367,0.21482640586797067,0.1222766780788415,1273383,1556.70293398533,414.794892627461,90.60242132150411,0.24931787349158022,123,1.2552,0.7366050513943424,9095.592857142858
20,121,137.41400000000027,0.2521357798165138,0.2066375939849624,0.11701538784581852,1033297,1553.83007518797,405.01774545453816,84.94099798028745,0.2540046867185323,109,1.1356528925619858,0.7792752108283252,8539.644628099173
21,98,134.395,0.2953736263736264,0.21924143556280584,0.13894624559162322,938218,1530.5350734094616,378.0090811201947,70.64401198208976,0.22383641311920152,91,1.3713775510204083,0.7763078239790084,9573.65306122449
22,72,83.60199999999996,0.2833966101694915,0.2277983651226158,0.1624960873896529,568761,1549.7574931880108,336.37166991069796,43.80076917380986,0.25728551734399285,59,1.1611388888888883,0.7423859182001672,7899.458333333333
23,42,21.669999999999998,0.13980645161290323,0.21455445544554458,0.139065870512988,153002,1514.8712871287128,340.22650182181235,22.93896734780079,0.2673135643008854,31,0.5159523809523809,0.7399666886387352,3642.904761904762
