,Kx,FOx,FOX_aggregated,FOx_mean,FOx_STD,PSOx,PSOx_mean,PSOx_STD,RMx,RMx_STD,RMk,PROP_FOx,AVG_RMx,PROP_PSOx
0,1467,467.91500000000065,0.11771446540880504,0.18385658153241652,0.10453869599162975,3704482,1455.5921414538311,523.1846926750071,436.6692683930138,0.3446851159213237,795,0.3189604635310161,0.5492695199912123,2525.2092706203134
1,1467,879.026999999999,0.21155884476534298,0.18556618112729575,0.09482743179157102,6724356,1419.5389487017098,470.42254575718835,446.63462186050265,0.2967495663054843,831,0.5992004089979543,0.5374664522990404,4583.746421267893
2,1467,1316.9500000000048,0.2579725759059745,0.19533521210323343,0.11941848521064047,9525402,1412.8451498071788,447.0232083339102,571.4785496952675,0.28679687906958795,1021,0.8977164280845296,0.5597243385849828,6493.116564417178
3,1451,1519.6219999999992,0.27306774483378254,0.2002137022397892,0.11455043096895588,10856900,1430.421607378129,453.0195732081223,655.7485689952242,0.28532764890465223,1113,1.0472929014472772,0.5891721194925644,7482.356995175741
4,1427,1649.2280000000003,0.2868222608695652,0.2040366200668069,0.11675157490919909,11687328,1445.9146356550787,454.42497732263024,701.762877060425,0.27731069825296983,1150,1.155730903994394,0.6102285887481956,8190.13875262789
5,1393,1645.8019999999976,0.2918088652482269,0.20401661088384776,0.1141618280850132,11586664,1436.3039543820503,450.072467851092,697.3142505268135,0.2837701999381799,1128,1.1814802584350306,0.6181863923110048,8317.777458722183
6,1336,1546.4020000000012,0.2803992747053491,0.20509310344827583,0.11400716078851479,10857788,1440.0249336870027,445.07140238894823,706.0034362087067,0.28939521916225347,1103,1.1574865269461088,0.6400756447948384,8127.086826347306
7,1289,1561.091999999998,0.2928878048780488,0.20914951768488746,0.12067461272690183,10905730,1461.1106645230439,454.8112208332234,698.097426519457,0.2846867938351056,1066,1.2110876648564763,0.654875634633637,8460.612878200156
8,1226,1456.6669999999958,0.2831228377065112,0.2092912356321839,0.12536842868797393,10191180,1464.25,435.1301432019948,687.7851730240092,0.28313088229836136,1029,1.1881460032626394,0.6684015286919428,8312.544861337683
9,1137,1366.9670000000012,0.28869419218585,0.21219605712511644,0.12912953106554975,9383179,1456.5630239056193,429.73432420463115,652.9140429533787,0.28088089703263175,947,1.2022576956904145,0.6894551667934306,8252.576077396658
10,1047,1266.5329999999985,0.28557677564825257,0.21361663012312365,0.12692061257263174,8705681,1468.3219767245741,414.36838249144154,628.0214378331938,0.28528332145489904,887,1.2096781279847169,0.7080286785041643,8314.881566380134
11,970,1196.285000000003,0.2841532066508314,0.2123331558395456,0.12558543182343168,8153301,1447.1602768903088,409.494578876894,591.6231164249599,0.28798986410258565,842,1.2332835051546422,0.7026402807897386,8405.464948453608
12,886,1110.478000000001,0.29184704336399475,0.21512553273924837,0.13160116876406086,7558760,1464.3084075939557,423.68990386916767,532.0407759770343,0.2917187507482958,761,1.2533611738148995,0.6991337397858532,8531.331828442439
13,812,1041.2249999999967,0.30224238026124817,0.216921875,0.1317445268495724,7045888,1467.8933333333334,421.0863399655177,496.77836328898866,0.2856534664705357,689,1.2822967980295525,0.7210135896792288,8677.20197044335
14,733,872.587999999998,0.28057491961414793,0.2131382510991695,0.12298294009313489,5968177,1457.7862725940402,409.04367718589015,448.4149403669075,0.2899538999583196,622,1.1904338335607068,0.7209243414258963,8142.124147339699
15,641,807.3999999999992,0.290431654676259,0.2149055097151983,0.12702189158236807,5513633,1467.5626829917487,418.46423289250845,396.4176806627458,0.28018928154056116,556,1.2595943837753498,0.7129814400409097,8601.611544461779
16,572,695.0289999999998,0.2914167714884697,0.21267717258261934,0.12730804353583183,4893345,1497.3515911872705,411.62671405077,350.08017098789145,0.2830263034765648,477,1.215085664335664,0.7339206938949506,8554.798951048951
17,500,614.8670000000013,0.2920983372921615,0.21431404670616944,0.12821844928407702,4262419,1485.6810735447891,400.2056073096628,306.3430958675952,0.2792807485585414,421,1.2297340000000025,0.7276558096617463,8524.838
18,427,514.2669999999997,0.2849124653739612,0.21285885761589407,0.12756648842684307,3643607,1508.1154801324503,391.05268270963853,259.0931864098377,0.2866459253757279,361,1.2043723653395777,0.7177096576449797,8533.037470725996
19,367,435.2700000000003,0.27289655172413796,0.212638006839277,0.12566747392414543,3092304,1510.6516853932585,393.67677025578433,234.78795620644118,0.2773956790223306,319,1.1860217983651236,0.7360124019010695,8425.896457765668
20,313,361.2399999999995,0.25895340501792113,0.20618721461187214,0.11956438387466549,2657385,1516.7722602739725,397.3505549833498,213.42904232566883,0.2617853113562153,279,1.1541214057507971,0.7649786463285622,8490.047923322683
21,258,333.78200000000055,0.2940810572687224,0.21410006414368188,0.128114090805754,2372491,1521.8030788967287,376.5044591905813,171.71362620700816,0.2748087793233542,227,1.2937286821705447,0.7564476925418862,9195.701550387597
22,192,230.22599999999994,0.2914253164556962,0.23045645645645646,0.1539560012021682,1498843,1500.3433433433433,335.26013570334464,119.43155776096529,0.2717974798562704,158,1.1990937499999996,0.7558959351959829,7806.473958333333
23,105,55.68999999999999,0.15051351351351352,0.23107883817427385,0.16607356643725568,352823,1463.9958506224066,335.69910328981763,57.12798113917091,0.2639435209303381,74,0.5303809523809523,0.7719997451239312,3360.2190476190476
