,Kx,FOx,FOX_aggregated,FOx_mean,FOx_STD,PSOx,PSOx_mean,PSOx_STD,RMx,RMx_STD,RMk,PROP_FOx,AVG_RMx,PROP_PSOx
0,360,132.07700000000003,0.12948725490196078,0.18734326241134752,0.11670281667185203,1023467,1451.7262411347517,434.6736057040961,110.1722872267137,0.28651563545783726,204,0.36688055555555565,0.5400602315034986,2842.963888888889
1,360,279.8540000000001,0.24986964285714283,0.18807392473118278,0.0970343161651008,2212659,1487.0020161290322,489.60470737645335,123.1509326234,0.24148548576043785,224,0.7773722222222225,0.5497809492116071,6146.275
2,360,385.68899999999945,0.28675762081784384,0.19449773071104387,0.10089006749180694,2959752,1492.5627836611195,463.3546383649556,171.9861739796278,0.23350146554978163,269,1.0713583333333319,0.6393538066157167,8221.533333333333
3,358,457.257000000001,0.30382524916943526,0.20841248860528716,0.11597009032291127,3220992,1468.091157702826,478.75673545650284,191.4793420884932,0.2578581588897628,301,1.277254189944137,0.6361439936494792,8997.184357541899
4,357,496.54100000000017,0.3213857605177993,0.20663379109446525,0.11475690301639337,3447842,1434.8073241781108,445.77671874594665,217.8418774987116,0.22185252463686808,309,1.3908711484593843,0.7049898948178369,9657.820728291317
5,352,511.8600000000005,0.3378613861386139,0.21292013311148086,0.11835610460872731,3480361,1447.7375207986688,429.3074363999101,217.56660235325776,0.23981302392211448,303,1.4541477272727288,0.7180415919249431,9887.389204545454
6,342,457.59699999999896,0.3102352542372881,0.21077706126209123,0.112207357436773,3131092,1442.234914785813,450.065785760724,222.55852284650246,0.22505631732684966,295,1.3380029239766051,0.7544356706661101,9155.239766081871
7,334,451.3950000000006,0.3029496644295302,0.217225697786333,0.1219732988573226,3045250,1465.4716073147256,466.4403906495171,228.7127620933609,0.23452947744615374,298,1.3514820359281454,0.7674924902461775,9117.51497005988
8,312,398.22899999999987,0.3016886363636364,0.21525891891891893,0.12137287861666679,2712235,1466.072972972973,469.2831872228967,204.642450665663,0.22132296218346417,264,1.2763749999999996,0.7751607979759962,8693.060897435897
9,280,377.8599999999994,0.30595951417004047,0.22438242280285037,0.12737247760834078,2397199,1423.5148456057007,461.4540729244492,195.85690641410196,0.23452091512711212,247,1.349499999999998,0.7929429409477812,8561.425
10,260,334.40300000000013,0.29857410714285715,0.2191369593709043,0.12513940424614306,2133265,1397.9456094364352,464.3726235220925,175.52829884395658,0.24949785535370345,224,1.286165384615385,0.783608476981949,8204.865384615385
11,227,279.3430000000005,0.29098229166666667,0.226739448051948,0.1226904078203505,1795297,1457.221590909091,481.51531521549697,155.628066075434,0.21252086878351442,192,1.2305859030837025,0.8105628441428854,7908.797356828194
12,194,226.53700000000026,0.27130179640718566,0.22058130477117818,0.12987352832784244,1578486,1536.987341772152,488.3699042969596,133.50880718008477,0.24254624792930116,167,1.1677164948453622,0.7994539352100885,8136.525773195876
13,166,192.75500000000028,0.2695874125874126,0.22079610538373423,0.12561048041961556,1363293,1561.618556701031,529.5388752167715,118.3167824596642,0.21853865684885052,143,1.1611746987951823,0.8273900871305189,8212.60843373494
14,148,175.55000000000013,0.274296875,0.21861768368617684,0.120565880508662,1210087,1506.9576587795766,502.899828306377,105.5725416550781,0.21273933585448077,128,1.1861486486486494,0.8247854816802976,8176.263513513513
15,128,160.88699999999997,0.2872982142857143,0.22564796633941095,0.12713485589807097,1072532,1504.2524544179523,465.04771891392755,91.371527191696,0.2208550648553044,112,1.2569296874999998,0.8158172070687143,8379.15625
16,118,132.20200000000003,0.2812808510638297,0.2125434083601286,0.10024792680918962,930556,1496.0707395498391,465.7134292795841,78.15394718540509,0.18756188609189345,94,1.12035593220339,0.8314249700575009,7886.067796610169
17,100,114.0529999999999,0.26836,0.21807456978967496,0.12189375754974097,785041,1501.0344168260037,490.06393499558783,70.06888986541956,0.21721325727818744,85,1.140529999999999,0.8243398807696419,7850.41
18,88,108.3159999999999,0.28504210526315793,0.2251891891891892,0.13793270063301302,736325,1530.821205821206,501.83532311443076,63.8781539493499,0.21791111483375813,76,1.2308636363636352,0.8405020256493408,8367.329545454546
19,75,97.65000000000006,0.2872058823529412,0.2199324324324324,0.13166648397443967,690255,1554.6283783783783,479.723535440913,56.485698701268625,0.20934321090798505,68,1.302000000000001,0.8306720397245386,9203.4
20,71,82.10700000000001,0.2692032786885246,0.228075,0.13141553027409744,586612,1629.4777777777779,479.3115543911283,51.91256899401661,0.20697729928278688,61,1.15643661971831,0.851025721213387,8262.140845070422
21,59,67.94400000000002,0.271776,0.23510034602076124,0.14484806608655573,493560,1707.8200692041523,518.4403968958816,43.112805304483835,0.18752083216475254,50,1.1515932203389834,0.8622561060896767,8365.42372881356
22,51,49.24099999999998,0.2344809523809524,0.2425665024630542,0.19211370109612427,324269,1597.384236453202,393.9919232847033,36.25058722587386,0.258892599240028,42,0.9655098039215682,0.8631092196636633,6358.21568627451
23,24,16.504,0.16504000000000002,0.257875,0.1674495726330766,111697,1745.265625,400.9539890291146,18.711352158633556,0.06222838650143901,20,0.6876666666666668,0.9355676079316778,4654.041666666667
