,Kx,FOx,FOX_aggregated,FOx_mean,FOx_STD,PSOx,PSOx_mean,PSOx_STD,RMx,RMx_STD,RMk,PROP_FOx,AVG_RMx,PROP_PSOx
0,347,69.99699999999999,0.08588588957055214,0.18087080103359174,0.10622694661045308,595469,1538.6795865633076,568.8025644136549,43.47570931159059,0.26092326816342026,163,0.20172046109510083,0.2667221430158932,1716.0489913544668
1,347,172.38899999999958,0.20045232558139536,0.20281058823529413,0.11217111143619132,1314616,1546.6070588235293,572.4208126664355,61.22869156008355,0.2579133972909634,172,0.49679827089337053,0.35598076488420666,3788.5187319884726
2,347,282.624,0.26413457943925234,0.20796467991169978,0.10967308537022784,2141623,1575.8815305371597,591.5654080727406,83.5161544802102,0.26702520440116306,214,0.8144783861671471,0.3902624041131318,6171.824207492796
3,340,386.803,0.30218984375,0.21754949381327335,0.13518888203945567,2733546,1537.4274465691788,566.215460556421,105.05074747126366,0.26444208739165387,256,1.1376558823529412,0.4103544823096237,8039.841176470588
4,328,334.8839999999997,0.2779120331950207,0.21731602855288776,0.1251106482221595,2392269,1552.4133679428942,564.2159368684707,109.94907008126313,0.27739142766796865,241,1.0209878048780479,0.4562202078060711,7293.503048780488
5,312,339.62599999999964,0.2842058577405857,0.2175695067264574,0.13031768385076592,2430224,1556.837924407431,564.2474457270756,124.007914791736,0.30372278929360674,239,1.0885448717948707,0.5188615681662594,7789.179487179487
6,284,314.1470000000004,0.28689223744292236,0.21922330774598744,0.14235798261390825,2127034,1484.3224005582695,541.0329714900171,112.99880169599504,0.31238719468580706,219,1.1061514084507056,0.5159762634520322,7489.556338028169
7,251,277.0399999999997,0.2756616915422886,0.22022257551669314,0.12687083826330542,1882858,1496.7074721780605,570.7705418176429,108.07191895920312,0.3102074561994212,201,1.1037450199203174,0.5376712386030006,7501.426294820717
8,220,215.60300000000012,0.26950375,0.21910873983739837,0.13837354946631936,1471331,1495.2550813008131,602.5255746137348,91.16721456991007,0.31512755040138085,160,0.9800136363636369,0.5697950910619379,6687.868181818182
9,194,191.46699999999996,0.2587391891891892,0.21321492204899775,0.12431828144031078,1310414,1459.2583518930958,626.425128047558,86.56179422450727,0.3122578663893035,148,0.986943298969072,0.5848769880034275,6754.711340206186
10,168,170.865,0.2569398496240602,0.21411654135338348,0.11537161360200565,1132119,1418.6954887218046,576.836258332481,75.45086216358128,0.3338990628147311,133,1.0170535714285716,0.5672997155156487,6738.803571428572
11,142,162.82999999999998,0.2907678571428572,0.21768716577540104,0.121089046634953,1082143,1446.7152406417113,590.8491898689482,66.13407567206377,0.29432126821060445,112,1.1466901408450703,0.5904828185005694,7620.725352112676
12,122,119.70299999999997,0.2520063157894737,0.21803825136612023,0.1277083154590156,811007,1477.2440801457194,614.4411670053179,54.0071954263667,0.33811018048120295,95,0.9811721311475408,0.5684967939617548,6647.598360655737
13,104,104.81300000000009,0.2409494252873563,0.22253290870488326,0.1521395412107572,673394,1429.7112526539279,619.8971504487856,52.20837164855088,0.3261199974815274,87,1.0078173076923085,0.6000962258454124,6474.942307692308
14,89,90.12299999999999,0.269023880597015,0.2043605442176871,0.10508206137290782,565608,1282.5578231292518,546.1340253459884,39.8161434342181,0.31262084983925076,67,1.0126179775280897,0.5942707975256433,6355.146067415731
15,76,89.313,0.29282950819672127,0.21944226044226045,0.14650414785719257,518695,1274.4348894348893,583.1043290330017,40.22571414009629,0.3123469071785146,61,1.175171052631579,0.65943793672289,6824.934210526316
16,63,66.28700000000002,0.27619583333333336,0.22701027397260276,0.1259773159779999,382666,1310.5,564.2522904342294,31.502199861769224,0.30721551726191354,48,1.0521746031746035,0.6562958304535255,6074.063492063492
17,52,51.90499999999999,0.25319512195121957,0.20597222222222222,0.11968063994481903,307554,1220.452380952381,586.463575603979,27.054177272962846,0.2797109020287834,41,0.9981730769230767,0.6598579822673865,5914.5
18,48,45.608999999999995,0.228045,0.20270666666666665,0.11045185255727191,311139,1382.84,725.3967442870297,27.78560870797415,0.330593133024766,40,0.9501874999999999,0.6946402176993537,6482.0625
19,41,36.13900000000002,0.24092666666666665,0.22308024691358022,0.1752785077778446,226009,1395.1172839506173,800.5619506707516,20.863423253478075,0.31681825682991593,30,0.8814390243902444,0.6954474417826025,5512.414634146341
20,33,29.493,0.21846666666666667,0.19403289473684213,0.09756377251526291,166912,1098.1052631578948,480.43371520860325,19.37496413224152,0.29582576775968156,27,0.8937272727272727,0.7175912641570933,5057.939393939394
21,24,26.261999999999993,0.27644210526315793,0.22836521739130433,0.17637629390323317,127574,1109.3391304347826,303.2420725357311,13.169319613753995,0.2985803543318061,19,1.0942499999999997,0.6931220849344207,5315.583333333333
22,16,14.793000000000001,0.24654999999999996,0.22758461538461539,0.14146833212448232,75923,1168.0461538461539,307.18891360049645,10.486847955840213,0.15922762777838612,12,0.9245625000000001,0.8739039963200178,4745.1875
23,9,4.9190000000000005,0.19676,0.20495833333333333,0.11860876835443303,23762,990.0833333333334,277.05007319175274,2.938468314510889,0.24600176240112723,5,0.5465555555555556,0.5876936629021778,2640.222222222222
