,Kx,FOx,FOX_aggregated,FOx_mean,FOx_STD,PSOx,PSOx_STD,RMx,RMx_STD,RMk,PROP_FOx,AVG_RMx,PROP_PSOx
0,690,230.87800000000013,0.12513712737127372,0.18724898621248984,0.09961214549743623,1778875,452.2011068752122,274.8498161903193,0.2849306037640434,369,0.33460579710144944,0.7448504503802691,2578.0797101449275
1,690,476.8069999999997,0.22651163895486937,0.19019026725169527,0.09912547849893576,3664678,471.332668631924,309.0664841731285,0.22962645202373116,421,0.691024637681159,0.7341246654943671,5311.127536231884
2,690,695.5689999999987,0.2675265384615385,0.19665507492225048,0.10566104793901383,5191758,495.38900219071127,381.51175716011403,0.23830525410164827,520,1.0080710144927518,0.7336764560771424,7524.286956521739
3,689,852.5919999999986,0.2996808435852372,0.20217974863647142,0.11375125622493851,6274439,514.9042902733744,434.57350171106543,0.22080599278855992,569,1.237433962264149,0.7637495636398338,9106.587808417997
4,685,868.7889999999995,0.3006190311418685,0.20655943889681408,0.11719518352490023,6280021,511.6225752854768,444.4461350128665,0.22192629167739508,578,1.2683051094890505,0.76893794984925,9167.91386861314
5,682,852.3259999999985,0.298538003502627,0.20622453423663198,0.11833343666852489,6067415,480.0937514110778,450.67504649482197,0.2143513095390949,571,1.2497448680351886,0.7892732863306865,8896.50293255132
6,669,903.0539999999974,0.3130169844020797,0.20788535911602213,0.11493839220624129,6351041,466.7686778616596,455.35141736268986,0.2152475506584004,577,1.3498565022421485,0.7891705673530154,9493.334828101644
7,658,859.513000000001,0.3075180679785331,0.2098932844932845,0.11377132170422236,6087132,494.9470404853287,452.6175466102171,0.20664324513472151,559,1.306250759878421,0.8096914966193508,9250.960486322188
8,643,818.8049999999979,0.2993802559414991,0.20898545176110261,0.120327566965387,5807239,489.98353161991713,452.6061946557365,0.20067339834891212,547,1.2734136858475862,0.8274336282554597,9031.475894245723
9,614,770.3250000000012,0.29857558139534884,0.2108169129720854,0.11556551242220242,5385759,496.7107284838285,424.3071758975208,0.21729908117011928,516,1.254600977198699,0.8223007284835674,8771.594462540717
10,577,742.6879999999996,0.29767054108216434,0.21914665092947772,0.1294833619401493,5044588,525.4869242558487,419.3614116917815,0.2095784323726616,499,1.2871542461005194,0.8404036306448527,8742.786828422877
11,530,682.3619999999992,0.2897503184713376,0.21457924528301886,0.12080420125533647,4746695,537.876085071456,395.5517412706129,0.2161988953455103,471,1.2874754716981116,0.8398126141626602,8956.028301886792
12,483,606.8119999999988,0.2924395180722892,0.2166411995715816,0.12779274713846558,4112678,519.2691805661457,343.92675952190757,0.22177423187843806,415,1.256339544513455,0.8287391795708616,8514.861283643892
13,442,546.0170000000008,0.28966419098143237,0.21831947221111558,0.12214108448377957,3786786,520.1675999468627,319.99940865917813,0.20833296193218132,377,1.2353325791855223,0.8488047975044513,8567.389140271493
14,397,493.3740000000005,0.2919372781065089,0.21348939852877544,0.11956588411773966,3434637,524.8001060514304,285.63283466278216,0.21603307434269733,338,1.2427556675062985,0.8450675581739117,8651.478589420654
15,356,430.5439999999998,0.2841874587458746,0.21777642893272633,0.1205153559825953,3064088,556.7421027573296,259.63259332811117,0.20065811820262744,303,1.2093932584269658,0.8568732453072976,8606.988764044943
16,322,364.86599999999936,0.2733078651685393,0.2117620429483459,0.12105031843140299,2686464,585.4100191160164,232.1467598616396,0.1965349496428056,267,1.1331242236024825,0.8694635200810472,8343.055900621119
17,277,347.1459999999997,0.2904987447698745,0.22468996763754043,0.13495879388990928,2397617,548.3509062487116,205.48990799083722,0.21099447856522685,239,1.25323465703971,0.859790410003503,8655.657039711192
18,225,278.2239999999999,0.2796221105527638,0.21467901234567902,0.1247125412882766,2046291,575.9606671176931,168.30587337784405,0.21989906303324572,199,1.2365511111111105,0.8457581576776083,9094.626666666667
19,197,238.49800000000016,0.28224615384615387,0.22001660516605165,0.12627031165791616,1754876,591.5578085713992,141.63357900802524,0.24988241769962263,169,1.2106497461928942,0.838068514840386,8908.0
20,167,193.55400000000034,0.25980402684563764,0.2196980703745744,0.1283864045913906,1380592,582.8077117161113,126.96832050363287,0.23081711303097696,149,1.159005988023954,0.8521363792190125,8267.017964071856
21,125,172.3889999999998,0.3192388888888889,0.22954593874833557,0.14323027265727362,1226164,568.405318449325,95.19199729240138,0.21044421092798857,108,1.3791119999999986,0.8814073823370498,9809.312
22,94,105.18199999999992,0.25043333333333334,0.23270353982300884,0.15044809379158897,725952,606.1986671273207,74.23927762562083,0.20487837655600002,84,1.1189574468085097,0.8838009241145337,7722.893617021276
23,46,24.10199999999999,0.19281600000000002,0.2678,0.2123945594616041,149084,552.5110807223577,21.711523237306317,0.23700197014114793,25,0.5239565217391302,0.8684609294922526,3240.9565217391305
