,Kx,FOx,FOX_aggregated,FOx_mean,FOx_STD,PSOx,PSOx_mean,PSOx_STD,RMx,RMx_STD,RMk,PROP_FOx,AVG_RMx,PROP_PSOx
0,653,218.9239999999999,0.11583280423280423,0.18167966804979255,0.10171252448152258,1745535,1448.5767634854772,472.2142563057628,133.91086369188054,0.29723433948669215,378,0.3352588055130167,0.3542615441584141,2673.1010719754977
1,653,445.898,0.20983435294117644,0.19328045080190726,0.09886156830226289,3430805,1487.128305158214,494.81615156528596,155.03630299372568,0.26282456280326444,425,0.6828453292496172,0.3647913011617075,5253.912710566616
2,653,685.4690000000014,0.27584265593561363,0.20274149659863944,0.11037619528800004,5046530,1492.614611061816,503.4959648133464,213.04748242077588,0.26122497249499516,497,1.0497228177641675,0.42866696664140014,7728.223583460949
3,636,729.2529999999998,0.2876737672583826,0.2078828392246294,0.11759511646273442,5076886,1447.2309007981755,491.1041857459854,248.58926541458493,0.2858462660763288,507,1.1466242138364777,0.49031413296762316,7982.525157232704
4,601,717.1549999999978,0.286862,0.20981714452896433,0.11853461214341175,4987021,1459.0465184318314,479.95351698678485,259.627956712819,0.2878718766340455,500,1.1932695507487485,0.519255913425638,8297.871880199667
5,560,665.7870000000012,0.2833136170212766,0.21497804326767841,0.12157124183423446,4572268,1476.3538908621247,488.7300063373267,253.78012921063578,0.29880272230461336,470,1.1889053571428592,0.539957721724757,8164.7642857142855
6,510,550.6019999999996,0.2647125,0.21884022257551672,0.12956987631989544,3705826,1472.9038155802862,493.6889032547603,244.52731668172416,0.3118127353004959,416,1.0796117647058816,0.5878060497156831,7266.325490196078
7,456,523.4099999999988,0.274755905511811,0.21872544922691187,0.12803397255389812,3494250,1460.1964061847054,491.062910584511,228.79703871875992,0.30973779190772766,381,1.1478289473684185,0.6005171619914959,7662.828947368421
8,407,490.068,0.2707558011049724,0.217808,0.12258481880994346,3307493,1469.9968888888889,498.35248345734044,216.35211857399688,0.3205681931189759,362,1.20409828009828,0.5976577861160135,8126.518427518427
9,351,444.7950000000004,0.28789320388349515,0.22250875437718856,0.14161916463634203,2944816,1473.144572286143,479.0339971176387,184.36970038393625,0.3187236295346715,309,1.2672222222222234,0.5966656970353924,8389.789173789173
10,296,357.7880000000001,0.2762841698841699,0.21803046922608166,0.128992048176277,2402410,1463.9914686166971,462.8905932602216,158.3395505314853,0.3067878156401119,259,1.2087432432432437,0.6113496159516807,8116.25
11,255,306.0290000000003,0.2757018018018018,0.22143921852387843,0.13211637086968872,1982040,1434.1823444283648,450.3390393885456,139.01792704853992,0.3243035533613915,222,1.2001137254901972,0.6262068785970266,7772.705882352941
12,224,261.9780000000002,0.2743225130890052,0.2262331606217616,0.13306029593610785,1663189,1436.2599309153713,440.2970271982094,123.18429738902421,0.3244417633029617,191,1.1695446428571437,0.6449439653875613,7424.950892857143
13,181,199.2630000000002,0.25546538461538465,0.2249018058690745,0.13692046948093187,1313985,1483.0530474040631,463.32583947918124,96.011711837789,0.3453204665199363,156,1.100900552486189,0.6154596912678781,7259.585635359116
14,151,153.6970000000001,0.24015156250000003,0.22669174041297935,0.12130362800744017,999757,1474.5678466076697,444.5751383696853,79.8317769903284,0.33449563009446415,128,1.0178609271523185,0.6236857577369406,6620.907284768212
15,133,152.09499999999994,0.2668333333333333,0.2311474164133738,0.1809640793783119,982937,1493.8252279635258,435.4429162180992,71.51064068955881,0.302365316258681,114,1.1435714285714282,0.6272863218382352,7390.503759398496
16,113,131.17600000000007,0.26500202020202024,0.22577624784853698,0.1492463736760684,844755,1453.9672977624784,424.32317754208344,65.2638713834292,0.31688488106741497,99,1.1608495575221245,0.6592310240750425,7475.70796460177
17,94,106.19500000000005,0.2558915662650602,0.22739828693790148,0.12502881825087778,704355,1508.2548179871521,435.4637112862984,48.89681968966582,0.3074943765750047,83,1.129734042553192,0.589118309514046,7493.13829787234
18,82,95.918,0.2740514285714286,0.22622169811320755,0.12823448415078642,622237,1467.5400943396226,411.2959308479316,47.388878155130094,0.32384278357153135,70,1.1697317073170732,0.6769839736447156,7588.256097560976
19,67,72.938,0.2977061224489796,0.23008832807570975,0.13442706472758403,453219,1429.7129337539432,388.19976351645573,30.866430476757266,0.30191227291431044,49,1.0886268656716418,0.629927152586883,6764.462686567164
20,51,62.348999999999975,0.28340454545454546,0.22590217391304349,0.1371518564745098,403998,1463.7608695652175,391.459681125745,28.832300048436412,0.2804884203099097,44,1.2225294117647054,0.655279546555373,7921.529411764706
21,41,44.426,0.2613294117647059,0.2454475138121547,0.1627027719388373,257207,1421.0331491712707,286.7929720998822,23.947924108117395,0.2881392984571157,34,1.0835609756097562,0.7043507090622763,6273.341463414634
22,28,30.953999999999997,0.30954,0.2601176470588235,0.1674234392428642,189428,1591.8319327731092,308.003992098098,11.887591802529371,0.29848845179179523,20,1.1055,0.5943795901264686,6765.285714285715
23,18,5.957999999999999,0.0993,0.22066666666666668,0.15014536166538622,42535,1575.3703703703704,389.21698681556643,8.524153221977517,0.30243557680000815,12,0.33099999999999996,0.7103461018314597,2363.0555555555557
