,Kx,FOx,FOX_aggregated,FOx_mean,FOx_STD,PSOx,PSOx_mean,PSOx_STD,RMx,RMx_STD,RMk,PROP_FOx,AVG_RMx,PROP_PSOx
0,493,165.1049999999999,0.12507954545454547,0.1891237113402062,0.10089923658815492,1255964,1438.675830469645,416.92797202907633,191.02343948211848,0.30610484227508866,264,0.33489858012170365,0.7235736344019639,2547.5943204868154
1,493,346.61599999999993,0.23262818791946305,0.19235072142064372,0.10182379707874199,2681990,1488.3407325194228,460.4336847136591,218.32282123945538,0.23952342194224052,298,0.703075050709939,0.7326269169109241,5440.141987829615
2,493,513.4890000000003,0.2731324468085106,0.19636290630975145,0.10211315023081977,3852539,1473.2462715105162,475.0041559247184,277.5518800279174,0.22405616142593268,376,1.0415598377281952,0.7381698936912696,7814.480730223124
3,492,600.2019999999989,0.3023687657430731,0.20181640887693342,0.11001873007874376,4421090,1486.5803631472763,479.38935262472774,304.69899255174545,0.21532178959628215,397,1.21992276422764,0.767503759576185,8985.955284552845
4,484,603.4489999999988,0.29947841191067004,0.2079424534803584,0.11852841565181794,4309321,1484.9486560992418,469.9318613267903,305.97733726969636,0.24048300877243012,403,1.246795454545452,0.7592489758553259,8903.555785123966
5,482,672.3989999999993,0.3194294536817102,0.2104535211267606,0.11735867983791427,4685670,1466.5633802816901,435.16284574968955,325.9606364646231,0.22086996781640583,421,1.3950186721991686,0.774253293265138,9721.30705394191
6,472,648.9830000000004,0.3212787128712872,0.21222465663832568,0.12446054775173153,4456542,1457.3387835186397,430.07620091553775,327.4873799865057,0.17419916698289006,404,1.3749639830508482,0.8106123266992715,9441.82627118644
7,464,620.3979999999998,0.31333232323232324,0.21422582872928173,0.1206676785318629,4292440,1482.1961325966852,453.81237779415716,320.6125416944679,0.19440382087596247,396,1.3370646551724135,0.8096276305415856,9250.948275862069
8,451,578.9940000000004,0.3007761038961039,0.2153995535714286,0.1234182676088212,3954513,1471.1729910714287,465.66526693862164,318.6192694249828,0.19890298006852328,385,1.283800443458981,0.8275825179869684,8768.321507760533
9,433,580.4949999999991,0.30795490716180374,0.2146801035502959,0.12082333166219915,4017563,1485.7851331360946,484.9528107046471,310.86050746361803,0.20134719167555473,377,1.3406351039260949,0.8245636802748489,9278.436489607391
10,410,525.8260000000006,0.28971129476584023,0.22001087866108787,0.12052925774974697,3590496,1502.299581589958,500.83997874515603,302.52458388853677,0.1971654821331093,363,1.2825024390243918,0.8334010575441784,8757.307317073171
11,379,496.06100000000015,0.3043319018404908,0.21920503756076007,0.1225782224531922,3320338,1467.2284577993814,479.3763831248748,266.3038175755292,0.2240613854358153,326,1.3088680738786285,0.8168828759985558,8760.786279683378
12,349,460.3539999999995,0.3028644736842105,0.2200544933078394,0.13228280258713646,2968612,1419.0305927342256,450.0476499320934,245.7300595746618,0.22825084121528424,304,1.319065902578795,0.8083225643903349,8506.051575931233
13,328,412.4059999999991,0.2914530035335689,0.21831974589730016,0.11887990762526725,2807643,1486.31180518793,513.5573735600796,232.83341395480073,0.20302584108308708,283,1.2573353658536557,0.8227329115010626,8559.887195121952
14,303,376.85600000000005,0.28335037593984963,0.2148551881413911,0.12064928681608168,2601555,1483.2126567844925,498.70352192625734,220.04737839905678,0.21078377882950208,266,1.2437491749174918,0.8272457834551007,8585.990099009901
15,276,345.7140000000001,0.2905159663865546,0.2233294573643411,0.12552696153748072,2350479,1518.3972868217054,508.7145810567245,203.9039299404842,0.17902577987763854,238,1.2525869565217396,0.8567392014306059,8516.228260869566
16,249,308.2439999999992,0.2949703349282297,0.2176864406779661,0.12205281221130121,2153669,1520.9526836158193,506.03967475107794,175.55838099120677,0.20601098899860543,209,1.2379277108433702,0.8399922535464439,8649.273092369478
17,225,299.6000000000004,0.3057142857142857,0.2254326561324304,0.12892486546466475,2001801,1506.2460496613996,480.37382338074605,163.29773138735578,0.21824548323289678,196,1.3315555555555574,0.8331516907518152,8896.893333333333
18,200,262.8679999999999,0.3110863905325444,0.2254442538593482,0.12079279239009653,1772130,1519.8370497427102,504.6350863344077,145.7771499167245,0.17538414824121717,169,1.3143399999999994,0.8625866858977782,8860.65
19,182,231.37100000000032,0.2910327044025158,0.22290077071290945,0.13043634632481058,1582502,1524.568400770713,492.8123772346138,134.09478493979836,0.19601476444572877,159,1.2712692307692326,0.8433634272943293,8695.065934065935
20,154,205.06599999999992,0.29505899280575537,0.2301526374859708,0.1440115394791149,1352452,1517.9034792368125,515.0677460799385,118.78003702353634,0.18366807312087968,139,1.331597402597402,0.854532640457096,8782.155844155845
21,128,159.14299999999997,0.2791982456140351,0.2357674074074074,0.1475154856049983,1036267,1535.2103703703704,495.30323241485473,95.09401704879993,0.22220814081039486,114,1.2433046874999998,0.8341580442877187,8095.8359375
22,101,123.59900000000007,0.2777505617977528,0.23453320683111956,0.14002845447405235,826285,1567.9032258064517,515.107707947142,74.64234322149687,0.2026980980010552,89,1.2237524752475255,0.838678013724684,8181.039603960396
23,65,31.99099999999998,0.15605365853658537,0.24608461538461532,0.16131779598598273,219291,1686.8538461538462,539.330512502284,35.6043114859274,0.14914135124403372,41,0.4921692307692304,0.8683978411201804,3373.7076923076925
