,Kx,FOx,FOX_aggregated,FOx_mean,FOx_STD,PSOx,PSOx_STD,RMx,RMx_STD,RMk,PROP_FOx,AVG_RMx,PROP_PSOx
0,775,223.76099999999988,0.11272594458438287,0.1919048027444254,0.10769300928075905,1724363,524.3879986317527,278.28691708864096,0.32953992584619335,397,0.28872387096774177,0.7009746022383904,2224.9845161290323
1,775,432.8649999999997,0.21012864077669904,0.1967568181818182,0.10762439926498434,3189990,492.53375793605414,290.4933541328154,0.27770157017510594,412,0.5585354838709674,0.705080956633047,4116.116129032258
2,775,649.7129999999992,0.25731207920792076,0.204183846637335,0.1102815940978749,4548583,498.8599312853358,357.2020184046697,0.2571083058845436,505,0.8383393548387086,0.7073307295141974,5869.13935483871
3,767,763.728,0.2797538461538462,0.2079303022052818,0.1155493020667092,5388810,506.4876967940061,395.57143414597255,0.25035375754842104,546,0.9957340286831812,0.7244898061281548,7025.827900912646
4,750,827.2500000000013,0.2862456747404844,0.2117353468134118,0.126332636629289,5638590,501.03505195008574,421.3165974164785,0.25603693063770383,578,1.1030000000000018,0.7289214488174368,7518.12
5,735,878.5579999999984,0.29781627118644066,0.20893174791914387,0.12203639874522924,6043948,482.2559242810416,425.6537257998777,0.25540373529979865,590,1.195317006802719,0.7214469928811487,8223.05850340136
6,713,834.5720000000005,0.29231943957968476,0.21632244686365992,0.13211087296999888,5568407,485.0594102299876,421.9006601593493,0.2531218023357218,571,1.1705077138849935,0.7388803155154978,7809.827489481066
7,693,820.2819999999999,0.29139680284191827,0.21495859538784065,0.13160139041292104,5578158,506.1972061988549,420.74217142637497,0.2359197070315635,563,1.1836681096681096,0.7473217964944493,8049.290043290043
8,673,808.5360000000003,0.29189025270758123,0.21601282393801766,0.12021459948381683,5485052,503.2070345459336,418.4686443836838,0.23959854303371825,554,1.2013907875185739,0.7553585638694653,8150.151560178306
9,652,751.1470000000016,0.27871873840445266,0.21559902411021814,0.12502166383646934,4993785,506.2545093215971,407.4862164954631,0.25245855732860617,539,1.152065950920248,0.7560041122364807,7659.179447852761
10,620,724.9839999999998,0.2804580270793037,0.21596187071790288,0.12540979490281787,4918718,497.3629954367493,395.2588017199276,0.24730305399633157,517,1.1693290322580643,0.7645237944292603,7933.416129032258
11,582,727.100000000001,0.3029583333333334,0.2169800059683676,0.1293572080541301,4790868,468.85321195134486,367.6874315885281,0.23713647260300472,480,1.249312714776634,0.7660154824761002,8231.731958762886
12,548,656.8699999999994,0.28559565217391303,0.21793961512939616,0.13420049205202325,4322082,468.08411482281093,352.12522911962355,0.24538397791222802,460,1.1986678832116777,0.7654896285209207,7887.010948905109
13,511,624.9779999999998,0.29690166270783847,0.21528694454013092,0.12317555361489366,4189693,472.40578132222873,323.3309539449456,0.23999419890979815,421,1.2230489236790603,0.7680070164963078,8199.00782778865
14,470,553.4990000000016,0.27884080604534006,0.21688832288401255,0.12008349559286531,3701663,460.77314997954886,309.7465108288302,0.23383816056830262,397,1.1776574468085141,0.7802179114076327,7875.878723404256
15,431,520.3680000000003,0.2890933333333333,0.21529499379395942,0.12432824657299046,3559920,483.744748327283,279.5191124492701,0.24028281519121575,360,1.207350348027843,0.7764419790257503,8259.67517401392
16,394,486.0479999999999,0.2945745454545454,0.21717962466487936,0.1271884702574743,3293280,475.4427877061894,261.5972473417795,0.21944740342394312,330,1.2336243654822332,0.7927189313387257,8358.578680203045
17,361,455.7180000000002,0.3048280936454849,0.21763037249283665,0.12338761791284812,3083181,490.5501012040563,234.9631789792744,0.23168381255148227,299,1.2623767313019396,0.785830030031018,8540.6675900277
18,322,382.5959999999989,0.2920580152671755,0.21875128644939965,0.12049457071628364,2635220,482.14756181052377,210.6712528097643,0.2120512918055542,262,1.1881863354037234,0.8040887511823065,8183.913043478261
19,285,364.9270000000001,0.29194159999999997,0.21891241751649668,0.13245543491803793,2495380,479.04306137562304,198.7451739057982,0.2153171213921194,250,1.280445614035088,0.7949806956231927,8755.719298245614
20,249,315.02099999999984,0.290341935483871,0.21680729525120437,0.1313255728554116,2152941,481.3180702302001,174.65312159024032,0.19634156633848232,217,1.2651445783132524,0.8048530948859001,8646.349397590362
21,211,246.38800000000006,0.27684044943820224,0.21842907801418437,0.14456100802427296,1691955,449.47520542064603,140.2006885126865,0.22880203729830495,178,1.167715639810427,0.7876443174870028,8018.744075829384
22,169,207.29799999999994,0.29614000000000007,0.2295658914728682,0.13645611023896098,1380249,405.59007715250715,113.05697903461873,0.19694516256321684,140,1.2266153846153842,0.8075498502472767,8167.153846153846
23,102,50.806999999999995,0.1391972602739726,0.23631162790697677,0.1496520945382172,333584,436.8956084929092,60.088314887204604,0.20344131907115695,73,0.49810784313725487,0.8231276011945836,3270.4313725490197
