,Kx,FOx,FOx_STD,RMx,RMx_STD,RMk,PROP_FOx,AVG_RMx
0,1465,10.264665469613616,0.2928954587143659,27.003034998511193,0.18273859073555834,96,0.007006597590179943,0.2812816145678249
1,1465,2.2505751482852028,0.2496167711835416,17.842273607298672,0.15552022705981233,79,0.001536228770160548,0.22585156464935027
2,1465,8.814640154595322,0.2682864955712397,21.831870817013677,0.17395106856016335,83,0.006016819218153804,0.26303458815679126
3,1465,-4.807176966701861,0.2637784750917197,22.062483405483395,0.17367134341164955,72,-0.0032813494653255023,0.3064233806317138
4,1465,7.551861636048875,0.30726255377277084,32.62077307613022,0.1809694847255956,108,0.00515485435907773,0.3020441951493539
5,1465,5.118531140896569,0.3266750076698654,35.28431333252804,0.1639233008949405,123,0.0034938779118747912,0.2868643360368134
6,1465,13.432382003187024,0.36277455759903937,48.047004809031144,0.13729417897439486,153,0.009168861435622542,0.3140327111701382
7,1465,3.614154828713475,0.3813736027703953,51.5511518701417,0.13961320757292506,176,0.0024669998830808702,0.29290427198944147
8,1465,-4.636066899647105,0.3896786375503066,60.04247866789814,0.13831628756044792,188,-0.003164550784742051,0.3193748865313731
9,1465,-14.501357992320925,0.4061769678598733,64.73674832071899,0.13322637153494357,200,-0.009898537878717355,0.3236837416035949
10,1465,-10.853233029603803,0.4218011983231743,72.7610123288686,0.10625890208238271,236,-0.007408350190855838,0.308309374274867
11,1463,-1.799179631401929,0.4392435292405067,78.12947730435704,0.1286444089829786,268,-0.0012297878546834785,0.2915279003893919
12,1461,-21.380486299930382,0.4342695674750975,82.14728488768749,0.12659529101312894,274,-0.014634145311382876,0.29980760907915144
13,1461,-11.733516417182567,0.4385163177966661,78.6420018502687,0.1328180181821751,273,-0.00803115428965268,0.2880659408434751
14,1460,10.125807661538113,0.44813008204695426,85.01491318165534,0.11855733599148065,290,0.00693548469968364,0.29315487304019083
15,1456,-2.363984821301996,0.45087507637477,81.08854522282351,0.12084473384307244,301,-0.0016236159486964258,0.269397160208716
16,1454,-20.286381016235225,0.4570923119113185,89.24625338714901,0.11670303541134573,327,-0.0139521189932842,0.27292432228485936
17,1448,-11.877707352644858,0.4624577278637454,97.20013848419147,0.12798305432704382,347,-0.008202836569506117,0.2801156728651051
18,1445,-14.52777293116859,0.4741887552526887,92.400883575477,0.1281715223719013,344,-0.010053822097694527,0.26860721969615403
19,1440,-7.035011691959328,0.47098778298013433,100.28644685827807,0.12210093827768821,359,-0.0048854247860828665,0.27934943414562136
20,1435,2.1310071247682414,0.47637152844732494,95.64509428943676,0.11876733450382802,363,0.0014850223865980777,0.263485108235363
21,1431,-12.61976246164687,0.46667861183527304,91.97741192785008,0.12722604135325372,335,-0.00881884169227594,0.2745594385905973
22,1427,-20.59791689052683,0.46649975579098935,91.49693378909548,0.12478259830820841,342,-0.014434419685022305,0.26753489412016224
23,1425,-6.3713837871860095,0.4751029746080062,92.72170002502844,0.11714552477358697,345,-0.004471146517323515,0.26875855079718386
24,1420,-1.3235140730707475,0.46777971717105993,84.36778206020432,0.12327643507220061,357,-0.0009320521641343292,0.23632431949637064
25,1417,-8.39141781360626,0.47472814738913655,90.50799783244067,0.11886797921772202,343,-0.005921960348345984,0.2638717137972031
26,1409,-21.839572133467122,0.475971087634725,82.18867613349094,0.11947321844214243,354,-0.015500051194795687,0.23217140150703655
27,1403,-3.7811471975271314,0.4779797940013957,88.81063670138107,0.12227921439859837,374,-0.0026950443318083618,0.23746159545823817
28,1401,-2.895605945543867,0.47705529585186673,82.94223618506935,0.11660133498387813,372,-0.002066813665627314,0.22296300049749826
