,Kx,FOx,RMx,RMk,PROP_FOx,AVG_RMx
57,2578,904,651.4393650793675,904,0.35065942591155935,0.7206187666807162
58,2530,909,657.5857142857166,909,0.3592885375494071,0.723416627377026
59,2490,861,598.2609523809542,861,0.3457831325301205,0.6948443117084253
60,2428,844,602.2733333333347,844,0.34761120263591433,0.7135939968404439
61,2367,844,594.1022222222236,844,0.3565694972539079,0.703912585571355
62,2324,796,557.2222222222234,796,0.342512908777969,0.7000279173646022
63,2274,772,558.9400000000014,772,0.33948988566402816,0.7240155440414526
64,2235,779,580.7501587301604,779,0.3485458612975392,0.7455072640951994
65,2188,745,553.8447619047633,745,0.34049360146252283,0.7434157877916286
66,2133,718,521.1822222222231,718,0.336615096108767,0.7258805323429292
67,2091,718,516.228571428572,718,0.34337637494022,0.7189812972542785
68,2041,694,497.54952380952466,694,0.3400293973542381,0.7169301495814476
69,1996,720,525.8552380952387,720,0.36072144288577157,0.7303544973544983
70,1952,698,512.2203174603181,698,0.35758196721311475,0.7338399963614873
71,1918,658,500.90920634920656,658,0.34306569343065696,0.7612601920200708
72,1852,603,453.6098412698415,603,0.3255939524838013,0.7522551264839826
73,1801,628,459.07079365079386,628,0.34869516935036093,0.7310044484885253
74,1763,621,459.0311111111113,621,0.35224049914917754,0.7391805331901953
75,1724,588,431.0161904761908,588,0.34106728538283065,0.7330207321023653
76,1693,605,456.58603174603195,605,0.35735380980507975,0.7546876557785652
77,1661,566,427.6387301587306,566,0.3407585791691752,0.7555454596444003
78,1628,603,445.47174603174653,603,0.3703931203931204,0.7387591144805083
79,1581,597,449.19714285714343,597,0.3776091081593928,0.7524240248863374
80,1542,530,395.33301587301645,530,0.3437094682230869,0.7459113507038047
81,1496,535,391.4641269841274,535,0.35762032085561496,0.7317086485684624
82,1460,517,386.3352380952382,517,0.3541095890410959,0.747263516625219
83,1422,528,393.776825396826,528,0.37130801687763715,0.7457894420394432
84,1392,518,380.3082539682539,518,0.37212643678160917,0.7341858184715326
85,1357,508,379.64571428571463,508,0.3743551952837141,0.7473340832395957
86,1316,501,366.94317460317507,501,0.38069908814589665,0.7324215061939622
87,1285,485,372.9660317460321,485,0.377431906614786,0.7690021273114064
88,1248,466,351.3698412698416,466,0.3733974358974359,0.7540125349138231
89,1212,448,333.08603174603195,448,0.3696369636963696,0.7434956065759641
90,1169,429,320.6885714285715,429,0.3669803250641574,0.7475258075258077
91,1144,423,320.9666666666668,423,0.36975524475524474,0.758786446020489
92,1109,422,325.8136507936508,422,0.38052299368800724,0.7720702625441963
93,1079,388,281.8977777777778,388,0.35959221501390176,0.726540664375716
94,1043,376,281.6142857142857,376,0.3604985618408437,0.7489741641337385
95,1013,401,300.024761904762,401,0.39585389930898324,0.748191426196414
96,986,395,287.46031746031736,395,0.40060851926977686,0.7277476391400439
97,962,356,260.2057142857143,356,0.3700623700623701,0.7309149277688604
98,932,340,252.4838095238095,340,0.3648068669527897,0.7425994397759103
99,906,350,276.2822222222222,350,0.38631346578366443,0.7893777777777776
100,876,347,272.15746031746033,347,0.3961187214611872,0.7843154476007502
101,845,331,253.58190476190458,331,0.39171597633136096,0.7661084736009202
102,810,335,258.83587301587283,335,0.41358024691358025,0.7726443970623069
103,772,308,236.5860317460317,308,0.39896373056994816,0.7681364667078951
104,737,299,225.93936507936502,299,0.4056987788331072,0.7556500504326589
105,710,307,235.6536507936507,307,0.4323943661971831,0.7676014683832271
106,678,319,237.41079365079358,319,0.47050147492625366,0.7442344628551523
107,652,276,213.90222222222218,276,0.4233128834355828,0.7750080515297905
108,612,283,213.59365079365077,283,0.4624183006535948,0.7547478826630769
109,576,248,190.81333333333333,248,0.4305555555555556,0.7694086021505376
110,546,260,201.76571428571424,260,0.47619047619047616,0.7760219780219778
111,496,221,167.13841269841268,221,0.44556451612903225,0.7562824104000574
112,442,217,163.42190476190473,217,0.49095022624434387,0.7530963353083168
113,392,202,154.53523809523807,202,0.5153061224489796,0.7650259311645449
114,348,162,125.44825396825398,162,0.46551724137931033,0.7743719380756419
115,294,140,106.84984126984128,140,0.47619047619047616,0.7632131519274377
116,232,124,89.4822222222222,124,0.5344827586206896,0.7216308243727597
117,163,65,48.40984126984124,65,0.3987730061349693,0.7447667887667883
118,83,40,25.250476190476192,40,0.4819277108433735,0.6312619047619048
119,25,28,19.49619047619048,28,1.12,0.696292517006803
