,Kx,FOx,FOx_STD,RMx,RMx_STD,RMk,PROP_FOx,AVG_RMx
0,1606,131,0.31276423448883744,76.31999999999998,0.4002891745628605,131,0.08156911581569116,0.5825954198473281
1,1606,93,0.25882699125840997,51.491111111111096,0.3823472822552253,93,0.05790784557907846,0.5536678614097967
2,1606,94,0.25890489724231697,55.35999999999997,0.3889386481476974,94,0.058530510585305104,0.5889361702127657
3,1606,94,0.2616070603496046,52.763174603174555,0.39420446522839264,94,0.058530510585305104,0.5613103681188782
4,1606,108,0.27494257749886664,63.31174603174598,0.3599265893738865,108,0.06724782067247821,0.5862198706643147
5,1606,135,0.3054766312211496,85.41936507936506,0.3837507255962552,135,0.08405977584059776,0.6327360376249264
6,1606,152,0.3231665783882429,95.13142857142859,0.3789700948616092,152,0.09464508094645081,0.6258646616541355
7,1606,202,0.3643338618913304,118.05682539682545,0.3952619592397501,202,0.12577833125778332,0.5844397296872547
8,1606,231,0.38469459705971504,128.25968253968264,0.4022964572431531,231,0.14383561643835616,0.5552367209510071
9,1606,249,0.3979651490453428,140.42888888888896,0.4018527066111456,249,0.15504358655043587,0.5639714413208392
10,1606,303,0.42541215587632913,186.45619047619027,0.3873117428195412,303,0.18866749688667497,0.6153669652679546
11,1606,287,0.42057560556931967,172.00222222222217,0.39314368777560516,287,0.17870485678704856,0.5993108788230738
12,1606,353,0.44647502416762497,212.3450793650793,0.3898049501809444,353,0.21980074719800746,0.6015441341786949
13,1606,371,0.45547655944595894,228.56857142857143,0.3838092167050989,371,0.23100871731008718,0.6160877936080092
14,1606,419,0.4712169722135069,250.74793650793637,0.389910129850876,419,0.26089663760896636,0.5984437625487742
15,1606,441,0.47644476926263274,258.1682539682539,0.3920489049054434,441,0.27459526774595266,0.5854155418781267
16,1606,443,0.47711862229305607,265.39047619047614,0.38720497428619083,443,0.27584059775840597,0.5990755670213909
17,1606,449,0.4769573430956341,275.1771428571431,0.39752464933141457,449,0.2795765877957659,0.6128666878778243
18,1606,460,0.48226133993924913,283.774603174603,0.39429436963959635,460,0.286425902864259,0.6169013112491369
19,1606,482,0.4857131054418328,296.07079365079386,0.3870704938017539,482,0.3001245330012453,0.6142547586116055
20,1606,474,0.4848852080443343,309.01682539682554,0.37385693150845517,474,0.29514321295143214,0.6519342307949906
21,1606,484,0.4864607465538542,300.7844444444443,0.3927126981016589,484,0.3013698630136986,0.6214554637281907
22,1606,517,0.4904932102936769,316.8631746031748,0.3956057083477991,517,0.3219178082191781,0.6128881520370886
23,1606,502,0.4886423238200302,302.0523809523809,0.384762308092063,502,0.3125778331257783,0.6016979700246631
24,1606,477,0.48495577375064514,306.276507936508,0.3760563008943097,477,0.2970112079701121,0.6420891151708763
25,1606,488,0.48741723489704436,312.69269841269846,0.38911234151907986,488,0.3038605230386052,0.6407637262555297
26,1606,505,0.48861655038349944,315.1847619047619,0.3941038522739424,505,0.31444582814445826,0.6241282413955681
27,1606,508,0.4901542281407099,307.3301587301588,0.3857533423469152,508,0.3163138231631382,0.6049806274215724
28,1606,506,0.4886523966779131,335.39904761904796,0.3737336721893224,506,0.3150684931506849,0.662843967626577
29,1606,515,0.49055781968214884,330.2266666666669,0.3834001617815331,515,0.3206724782067248,0.6412168284789649
30,1606,498,0.4901593560435751,330.50063492063515,0.3747943557285458,498,0.31008717310087175,0.66365589341493
31,1606,480,0.4841985269367733,307.294285714286,0.3867145735865339,480,0.298879202988792,0.6401964285714291
32,1606,503,0.4888118813200558,321.44539682539687,0.387512188447386,503,0.31320049813200496,0.6390564549212662
33,1606,503,0.4896046406615888,331.02793650793683,0.3830077726903419,503,0.31320049813200496,0.6581072296380454
34,1606,514,0.49163261765387223,335.5288888888894,0.3816247530513228,514,0.32004981320049813,0.6527799394725475
35,1606,480,0.48621117903506195,320.9898412698415,0.3738457727376796,480,0.298879202988792,0.6687288359788365
36,1606,500,0.48678426838233035,332.3949206349207,0.36691310240594843,500,0.31133250311332505,0.6647898412698414
37,1606,496,0.48633425302437006,327.95269841269817,0.37058545831332584,496,0.30884184308841844,0.661194956477214
38,1606,517,0.4915928356557416,331.1501587301588,0.3820953232695796,517,0.3219178082191781,0.6405225507353168
39,1606,490,0.48686117933904993,334.3390476190477,0.35785457186147396,490,0.30510585305105853,0.6823245869776483
40,1606,506,0.48989794855663565,334.68000000000006,0.3734856646901145,506,0.3150684931506849,0.6614229249011859
41,1606,523,0.49181034326655704,351.3873015873018,0.35822682393048266,523,0.325653798256538,0.6718686454824127
42,1606,508,0.4915303998462087,334.23301587301603,0.3785016881936638,508,0.3163138231631382,0.6579390076240473
43,1606,504,0.4887807775464609,350.0238095238096,0.35071027102345786,504,0.3138231631382316,0.6944916855631142
44,1606,517,0.4915327672855435,349.24063492063493,0.3676945854768139,517,0.3219178082191781,0.6755138006201836
45,1606,522,0.49219451881017656,349.7574603174605,0.37052512124119874,522,0.32503113325031135,0.670033448884024
46,1606,529,0.4941715009442536,355.27841269841304,0.37064030454906743,529,0.32938978829389787,0.6716038047228979
47,1606,515,0.4923126742119056,341.8803174603178,0.37920646343975983,515,0.3206724782067248,0.6638452766219763
48,1606,536,0.49383346152704727,370.2136507936508,0.3595151382347875,536,0.33374844333748444,0.690697109689647
49,1606,510,0.4910323569953944,339.1758730158731,0.3771628846356556,510,0.3175591531755915,0.6650507314036728
50,1606,491,0.4884418983795676,337.50349206349233,0.3596001365760832,491,0.3057285180572852,0.687379820903243
51,1606,484,0.48796391727045485,331.80444444444464,0.36735038346059795,484,0.3013698630136986,0.6855463728191005
