,ID,AVG_CORR,AVG_TRS,AVG_ERS,GF,WMC,KOL,WAR,WYB,RESP,LAT,RS,PUP_SIZE,NT_PR,NT_COR,NT_SE,NT_BE,NT_CON,FIX_PR,FIX_COR,FIX_SE,FIX_BE,FIX_CON,DUR_PR,DUR_COR,DUR_SE,DUR_BE,DUR_CON
51,36,0.9047619047619048,0.9706198034769462,0.6915079365079365,-0.14993,0.8447899999999999,13,MEDIUM,D1,COR,57,1.0,1190.2175962992617,29.0,21,13.0,4.0,3,28.787,5.089,6.517,1.887,0.8,0.31985555555555556,0.24233333333333335,0.25065384615384617,0.235875,0.26666666666666666
52,36,0.9047619047619048,0.9706198034769462,0.6915079365079365,-0.14993,0.8447899999999999,14,MEDIUM,D1,COR,54,1.0,1214.8909207935787,25.666666666666668,19,10.5,2.0,2,28.519,6.558,4.176,1.017,0.433,0.361,0.3451578947368421,0.2197894736842105,0.25425,0.2165
53,36,0.9047619047619048,0.9706198034769462,0.6915079365079365,-0.14993,0.8447899999999999,15,MEDIUM,D1,COR,54,1.0,1212.919699016014,28.0,17,7.0,3.5,3,28.311,3.639,3.385,1.623,0.801,0.3330705882352941,0.21405882352941177,0.24178571428571427,0.202875,0.267
54,36,0.9047619047619048,0.9706198034769462,0.6915079365079365,-0.14993,0.8447899999999999,16,HARD,D1,COR,54,1.0,1221.4853347882529,25.0,18,6.5,3.5,10,27.716,4.594,3.6,1.577,2.105,0.3646842105263158,0.25522222222222224,0.2769230769230769,0.22528571428571428,0.2105
55,36,0.9047619047619048,0.9706198034769462,0.6915079365079365,-0.14993,0.8447899999999999,17,HARD,D1,COR,118,1.0,1244.1934094354003,57.0,25,23.0,18.5,6,63.254,6.24,11.23,7.8,1.713,0.3720823529411765,0.24,0.23893617021276595,0.20526315789473684,0.2855
56,36,0.9047619047619048,0.9706198034769462,0.6915079365079365,-0.14993,0.8447899999999999,18,EASY,D1,COR,31,1.0,1141.7860818674112,17.333333333333332,10,5.0,2.0,1,15.805,2.962,2.155,0.833,0.171,0.3039423076923077,0.29619999999999996,0.2155,0.20825,0.171
57,36,0.9047619047619048,0.9706198034769462,0.6915079365079365,-0.14993,0.8447899999999999,19,HARD,D1,COR,45,1.0,1161.0214930344564,22.333333333333332,19,2.0,11.0,4,22.316,4.827,0.591,5.467,0.789,0.3281764705882353,0.25405263157894736,0.14775,0.2485,0.19725
58,36,0.9047619047619048,0.9706198034769462,0.6915079365079365,-0.14993,0.8447899999999999,20,EASY,D1,COR,43,1.0,1143.7727631449147,20.666666666666668,14,9.0,1.0,1,18.126,3.843,4.68,0.511,0.137,0.2788615384615385,0.2745,0.27529411764705886,0.2555,0.137
59,36,0.9047619047619048,0.9706198034769462,0.6915079365079365,-0.14993,0.8447899999999999,21,EASY,D1,COR,23,1.0,1110.0900461079468,11.666666666666666,6,4.0,3.0,2,11.067,1.469,2.206,1.509,0.496,0.3255,0.24483333333333335,0.2451111111111111,0.2515,0.248
60,36,0.9047619047619048,0.9706198034769462,0.6915079365079365,-0.14993,0.8447899999999999,22,HARD,D1,COR,62,1.0,1132.5808504009315,21.333333333333332,19,18.5,10.0,1,24.709,5.121,8.789,5.492,0.203,0.386078125,0.2845,0.24413888888888888,0.2746,0.203
61,36,0.9047619047619048,0.9706198034769462,0.6915079365079365,-0.14993,0.8447899999999999,23,MEDIUM,D1,COR,60,1.0,1123.061196617114,34.0,9,9.0,3.5,1,32.526,3.572,3.94,1.28,0.316,0.3157864077669903,0.35719999999999996,0.21888888888888888,0.18285714285714286,0.316
62,36,0.9047619047619048,0.9706198034769462,0.6915079365079365,-0.14993,0.8447899999999999,24,HARD,D1,COR,56,1.0,1074.1222085393424,24.333333333333332,16,5.0,12.5,6,25.399,4.935,2.005,6.872,1.483,0.3386533333333333,0.3084375,0.2005,0.27488,0.24716666666666665
63,36,0.9047619047619048,0.9706198034769462,0.6915079365079365,-0.14993,0.8447899999999999,25,HARD,D3,ERR,45,0.8888888888888888,1176.695080786714,25.666666666666668,3,8.0,8.0,4,22.312,0.539,2.861,3.628,0.874,0.28243037974683544,0.17966666666666667,0.1907333333333333,0.24186666666666667,0.2185
64,36,0.9047619047619048,0.9706198034769462,0.6915079365079365,-0.14993,0.8447899999999999,26,HARD,D1,COR,69,1.0,1169.4451413866714,30.0,11,10.0,12.5,11,32.476,3.833,4.683,8.67,2.586,0.3568791208791209,0.38330000000000003,0.23415,0.3334615384615385,0.2350909090909091
65,36,0.9047619047619048,0.9706198034769462,0.6915079365079365,-0.14993,0.8447899999999999,27,MEDIUM,D1,COR,27,1.0,1217.2434594427484,11.333333333333334,12,4.0,4.0,1,12.048,2.018,1.817,2.125,0.215,0.3650909090909091,0.16816666666666666,0.2018888888888889,0.2361111111111111,0.215
66,36,0.9047619047619048,0.9706198034769462,0.6915079365079365,-0.14993,0.8447899999999999,28,EASY,D1,COR,56,1.0,1162.175371774311,27.333333333333332,13,7.0,3.5,6,29.362,4.119,3.207,1.97,1.356,0.34543529411764706,0.3168461538461539,0.2290714285714286,0.24625,0.226
67,36,0.9047619047619048,0.9706198034769462,0.6915079365079365,-0.14993,0.8447899999999999,29,HARD,D1,COR,70,1.0,1200.3558680920669,35.666666666666664,11,10.5,13.0,6,33.382,3.788,4.689,6.655,2.023,0.3179238095238095,0.34436363636363637,0.22328571428571428,0.2464814814814815,0.289
68,36,0.9047619047619048,0.9706198034769462,0.6915079365079365,-0.14993,0.8447899999999999,30,EASY,D5,ERR,20,0.1111111111111111,1217.290198323877,8.0,5,3.0,1.5,1,11.552,1.05,1.985,0.637,0.212,0.46208,0.21,0.3308333333333333,0.21233333333333335,0.212
69,36,0.9047619047619048,0.9706198034769462,0.6915079365079365,-0.14993,0.8447899999999999,31,EASY,D1,COR,29,1.0,1156.4351688017553,17.333333333333332,8,7.0,2.0,1,13.246,2.935,2.956,0.615,0.164,0.2499245283018868,0.366875,0.24633333333333335,0.15375,0.164
70,36,0.9047619047619048,0.9706198034769462,0.6915079365079365,-0.14993,0.8447899999999999,32,MEDIUM,D1,COR,37,1.0,1186.7539380618255,18.666666666666668,7,2.5,2.5,2,21.229,2.262,1.274,1.508,0.371,0.37908928571428574,0.3231428571428572,0.2548,0.30160000000000003,0.1855
71,36,0.9047619047619048,0.9706198034769462,0.6915079365079365,-0.14993,0.8447899999999999,33,HARD,D2,ERR,70,0.9088888888888889,1125.3185810909729,31.666666666666668,9,12.0,13.0,1,30.131,1.972,6.953,6.543,0.246,0.31062886597938144,0.21911111111111112,0.27812,0.2516538461538462,0.246
72,36,0.9047619047619048,0.9706198034769462,0.6915079365079365,-0.14993,0.8447899999999999,34,HARD,D1,COR,53,1.0,1123.03958975144,24.666666666666668,18,7.5,7.5,9,23.891,5.106,3.204,3.665,2.023,0.31435526315789475,0.3003529411764706,0.21359999999999998,0.2290625,0.22477777777777777
73,36,0.9047619047619048,0.9706198034769462,0.6915079365079365,-0.14993,0.8447899999999999,35,EASY,D1,COR,21,1.0,1141.8138362933607,9.333333333333334,7,4.5,1.5,1,9.439,2.264,2.109,0.671,0.234,0.3371071428571428,0.32342857142857145,0.23433333333333334,0.22366666666666665,0.234
74,36,0.9047619047619048,0.9706198034769462,0.6915079365079365,-0.14993,0.8447899999999999,36,MEDIUM,D1,COR,43,1.0,1103.8375744190512,21.666666666666668,8,6.5,7.0,5,19.354,2.089,3.475,3.376,1.225,0.3072063492063492,0.261125,0.2673076923076923,0.24114285714285713,0.245
75,36,0.9047619047619048,0.9706198034769462,0.6915079365079365,-0.14993,0.8447899999999999,37,MEDIUM,D1,COR,35,1.0,1075.8501011048268,17.0,16,4.5,7.0,5,13.782,4.32,3.352,2.775,0.979,0.2600377358490566,0.27,0.3352,0.19821428571428573,0.1958
76,36,0.9047619047619048,0.9706198034769462,0.6915079365079365,-0.14993,0.8447899999999999,38,MEDIUM,D1,COR,51,1.0,1186.7459565199854,25.666666666666668,20,9.0,3.5,2,23.311,7.579,4.962,1.525,0.454,0.3027402597402597,0.37895,0.27566666666666667,0.21785714285714286,0.227
77,36,0.9047619047619048,0.9706198034769462,0.6915079365079365,-0.14993,0.8447899999999999,39,MEDIUM,D1,COR,60,1.0,1090.8088983411315,33.666666666666664,10,12.5,7.5,2,30.154,3.34,6.324,3.807,0.359,0.28994230769230767,0.334,0.25296,0.2379375,0.1795
78,36,0.9047619047619048,0.9706198034769462,0.6915079365079365,-0.14993,0.8447899999999999,40,EASY,D1,COR,41,1.0,1110.4194233687406,24.333333333333332,10,8.5,0.5,1,21.945,3.285,4.3,0.256,0.217,0.2926,0.3285,0.2529411764705882,0.256,0.217
79,36,0.9047619047619048,0.9706198034769462,0.6915079365079365,-0.14993,0.8447899999999999,41,MEDIUM,D1,COR,31,1.0,1114.5727181878747,18.666666666666668,10,4.0,3.5,3,17.451,1.976,1.985,1.187,0.361,0.3061578947368421,0.1976,0.248125,0.1695714285714286,0.12033333333333333
80,36,0.9047619047619048,0.9706198034769462,0.6915079365079365,-0.14993,0.8447899999999999,42,HARD,D3,ERR,51,0.8571428571428571,1119.0599166098705,19.666666666666668,18,9.5,11.5,4,18.455,3.923,6.189,6.451,1.273,0.29766129032258065,0.21794444444444447,0.32573684210526316,0.2804782608695652,0.31825
81,36,0.9047619047619048,0.9706198034769462,0.6915079365079365,-0.14993,0.8447899999999999,43,EASY,D1,COR,26,1.0,1115.854921020656,11.0,5,5.0,2.0,2,11.266,2.233,3.05,0.939,0.323,0.33135294117647063,0.3721666666666667,0.305,0.23475,0.1615
82,36,0.9047619047619048,0.9706198034769462,0.6915079365079365,-0.14993,0.8447899999999999,44,EASY,D1,COR,17,1.0,1119.5625038967517,8.0,6,2.5,2.0,1,7.162,1.638,1.05,0.678,0.203,0.28648,0.273,0.21,0.226,0.203
83,36,0.9047619047619048,0.9706198034769462,0.6915079365079365,-0.14993,0.8447899999999999,45,EASY,D1,COR,21,1.0,1091.0004036530602,10.333333333333334,8,0.5,2.5,1,10.514,2.094,0.341,1.35,0.282,0.3285625,0.26175,0.341,0.27,0.282
84,115,0.2619047619047619,0.7020919820919821,0.5850566893424036,-0.53168,0.10575,4,MEDIUM,D1,COR,120,1.0,1607.7526663325507,41.0,31,5.0,29.5,10,25.836,4.898,2.635,14.011,2.688,0.2117704918032787,0.1749285714285714,0.23954545454545453,0.22968852459016392,0.26880000000000004
85,115,0.2619047619047619,0.7020919820919821,0.5850566893424036,-0.53168,0.10575,5,HARD,D3,ERR,118,0.8571428571428571,1422.4192806038843,44.666666666666664,26,19.0,15.0,12,32.189,4.927,9.024,6.105,2.047,0.22992142857142858,0.19708,0.22009756097560976,0.21803571428571428,0.17058333333333334
86,115,0.2619047619047619,0.7020919820919821,0.5850566893424036,-0.53168,0.10575,6,HARD,D2,ERR,117,0.8771428571428571,1666.2386614812121,60.666666666666664,7,12.5,6.5,8,34.944,1.183,4.056,3.621,2.401,0.18787096774193549,0.169,0.15022222222222223,0.2586428571428572,0.300125
87,115,0.2619047619047619,0.7020919820919821,0.5850566893424036,-0.53168,0.10575,7,HARD,D2,ERR,89,0.9088888888888889,1628.234603163269,37.333333333333336,10,8.5,13.0,14,25.259,2.157,3.738,4.834,3.872,0.22755855855855855,0.1960909090909091,0.20766666666666667,0.19336,0.2765714285714286
88,115,0.2619047619047619,0.7020919820919821,0.5850566893424036,-0.53168,0.10575,8,HARD,D3,ERR,115,0.8888888888888888,1541.9536822312755,62.333333333333336,13,14.5,5.5,17,46.834,3.118,5.503,3.441,3.359,0.2545326086956522,0.23984615384615385,0.18343333333333334,0.28675,0.19758823529411765
89,115,0.2619047619047619,0.7020919820919821,0.5850566893424036,-0.53168,0.10575,9,HARD,D2,ERR,-1,-1.0,1520.7567590625613,57.0,16,20.0,12.5,8,43.931,2.84,7.751,4.867,1.887,0.26951533742331285,0.1775,0.2094864864864865,0.18719230769230769,0.2695714285714286
90,115,0.2619047619047619,0.7020919820919821,0.5850566893424036,-0.53168,0.10575,10,MEDIUM,D3,ERR,108,0.8888888888888888,1478.8329234332086,45.0,6,14.5,13.0,14,35.4,1.386,7.431,5.705,3.35,0.25285714285714284,0.231,0.26539285714285715,0.21942307692307694,0.23928571428571427
