,Kx,FOx,FOX_aggregated,FOx_mean,FOx_STD,PSOx,PSOx_STD,RMx,RMx_STD,RMk,PROP_FOx,AVG_RMx,PROP_PSOx
0,1454,358.3079999999999,0.10476842105263157,0.19305387931034482,0.11867366560178691,2711895,551.851838883986,360.742653049259,0.3597192236828822,684,0.24642916093535067,0.5274015395457002,1865.127235213205
1,1454,789.9159999999981,0.20869643328929988,0.20743592436974792,0.11352492549849862,5513859,548.2961540120547,407.3656192602483,0.31318764317420955,757,0.5432709766162298,0.5381315974375803,3792.200137551582
2,1454,1248.1700000000046,0.26416296296296293,0.2115542372881356,0.12012403028344043,8811332,570.0646558424188,531.2276332480671,0.2946081826867692,945,0.858438789546083,0.5621456436487483,6060.063273727648
3,1432,1575.5459999999928,0.2981165562913907,0.21600575815738962,0.12450529458315164,10884352,577.5129978366749,604.4073423583671,0.28993464764279375,1057,1.1002416201117269,0.5718139473589093,7600.804469273743
4,1394,1561.0160000000067,0.29397664783427496,0.21644703272323906,0.12786200702559344,10611515,580.6791870874258,640.12033093568,0.29067600195153537,1062,1.1198106169297035,0.6027498408057251,7612.277618364419
5,1348,1552.6570000000027,0.2960261201143946,0.2181004354544178,0.140475991937445,10461472,562.6016605926386,661.5634009779158,0.2932384525693441,1049,1.1518227002967378,0.6306610114184135,7760.73590504451
6,1280,1492.3739999999975,0.2937744094488189,0.2216836007130125,0.14908744102946833,9729913,559.3284833488123,650.481360599783,0.296380146198611,1016,1.165917187499998,0.6402375596454557,7601.49453125
7,1212,1422.977000000003,0.2937001031991744,0.22003664759548475,0.14500794639424558,9532356,595.1370442494523,628.6991206406987,0.29641503016822957,969,1.174073432343237,0.648812302002785,7864.980198019802
8,1138,1321.3300000000006,0.29297782705099773,0.2206998496742943,0.13439050072877448,8770395,585.7211640770239,603.4553337624288,0.2900213974502744,902,1.1610984182776807,0.6690192170315176,7706.849736379613
9,1069,1178.8649999999966,0.2803483947681331,0.21738244514106583,0.1298754029275529,7828832,597.168978958251,572.7837174926842,0.28824648740289555,841,1.1027736202057967,0.6810745749021215,7323.509822263798
10,992,1151.8899999999946,0.2883329161451815,0.21995226274584684,0.13279006825644513,7650729,603.2223626350242,538.5005178245668,0.30313246539436717,799,1.1611794354838656,0.6739681074149773,7712.428427419355
11,896,1085.0469999999953,0.2956531335149864,0.2231688605512135,0.135618245786423,7111671,601.7829896671257,510.06829463043533,0.2847725573440764,734,1.2109899553571375,0.6949159327390128,7937.1328125
12,803,887.091999999998,0.2716973966309342,0.21908915781674487,0.12595481203095638,6011437,604.1637788561985,455.8784020150518,0.28968012373417557,653,1.1047222914072206,0.698129252702989,7486.222914072229
13,721,780.9809999999997,0.2693037931034482,0.22155489361702127,0.1331975130516509,5159816,594.0722991627225,409.8634711361438,0.28890852976979525,580,1.083191400832177,0.7066611571312824,7156.471567267684
14,631,728.7009999999982,0.28632652259332025,0.21968676514923124,0.12555633153049373,4764520,599.6110246068706,364.07205548173744,0.28458465482078965,509,1.1548351822503933,0.7152692642077356,7550.744849445325
15,559,650.4370000000001,0.2859063736263736,0.21739204545454546,0.12641060379664842,4375414,617.5911281244726,326.5838922368669,0.29206413255359803,455,1.1635724508050092,0.7177667961249823,7827.216457960644
16,488,586.9009999999994,0.28490339805825243,0.22138853262919655,0.13265102111561253,3974512,651.5598192869135,303.5327091759235,0.28095147345966287,412,1.202665983606556,0.7367298766405911,8144.491803278688
17,430,494.47100000000034,0.27547130919220053,0.22193491921005387,0.132247631622261,3294575,662.4404085110655,265.4699850465838,0.28088482873724246,359,1.1499325581395357,0.7394707104361666,7661.802325581395
18,363,396.7409999999998,0.2618752475247525,0.2187105843439912,0.1269618027982425,2703188,677.1612973678557,227.5009188791723,0.2778027042265835,303,1.09295041322314,0.7508281151127799,7446.798898071625
19,300,364.64299999999963,0.2940669354838709,0.22384468999386128,0.13884290690257392,2506428,687.1990774158983,187.1514224062348,0.2612531813459812,248,1.2154766666666654,0.7546428322832048,8354.76
20,261,296.4690000000007,0.28101327014218014,0.21405703971119133,0.12072517494543099,1970200,638.1182089118588,159.09844845498816,0.26223214366165565,211,1.1358965517241406,0.7540210827250624,7548.659003831418
21,196,239.31800000000027,0.30102893081761006,0.22577169811320755,0.14943623222261057,1617082,660.3688209394212,116.18327950200795,0.2609838458652235,159,1.221010204081634,0.7307124496981632,8250.418367346938
22,155,166.88199999999998,0.2828508474576272,0.23307541899441342,0.12967475389607955,1109779,624.8598595780026,88.38066947339058,0.2740007680481105,118,1.0766580645161288,0.7489887243507677,7159.864516129032
23,71,40.213,0.1827863636363637,0.2482283950617284,0.15467781228564606,226086,464.55517759632176,25.284807849347267,0.344309360907343,44,0.5663802816901409,0.5746547238488016,3184.3098591549297
