,Kx,FOx,FOX_aggregated,FOx_mean,FOx_STD,PSOx,PSOx_STD,RMx,RMx_STD,RMk,PROP_FOx,AVG_RMx,PROP_PSOx
0,295,108.65200000000003,0.13012215568862276,0.20009576427255985,0.13560573484465333,744356,480.07886413247223,58.07278102865503,0.30738023267625997,167,0.36831186440677977,0.3477412037644014,2523.240677966102
1,295,169.98100000000002,0.19997764705882354,0.20332655502392344,0.10795966512930051,1103547,467.83969840821237,53.67974567777866,0.2615097206376498,170,0.5762067796610171,0.31576320986928624,3740.837288135593
2,295,269.5150000000001,0.2807447916666667,0.21983278955954322,0.18648428140719353,1658155,449.1697801155289,61.779437638858546,0.22283108542079214,192,0.9136101694915257,0.32176790436905495,5620.864406779661
3,288,291.3200000000002,0.28421463414634146,0.21724086502609993,0.14019038189968186,1765283,496.22830067804193,67.88969315552725,0.21996376020538283,205,1.0115277777777785,0.331169234905011,6129.454861111111
4,277,331.1,0.301,0.21598173515981736,0.14078618942959564,2044177,503.02850281535973,80.68633031586958,0.23901547753333185,220,1.1953068592057763,0.36675604689031627,7379.70036101083
5,264,303.9410000000002,0.29225096153846153,0.21741130185979973,0.13348466689372998,1855419,480.7622075481914,75.45437737838134,0.25260720485514515,208,1.1512916666666675,0.3627614297037564,7028.102272727273
6,250,308.1019999999999,0.3035487684729064,0.22522076023391815,0.14674692613219062,1811301,484.37658848616104,77.78036072220345,0.2578713396924174,203,1.2324079999999997,0.3831544863162732,7245.204
7,239,299.8359999999996,0.31232916666666666,0.22835948210205637,0.1843408717224523,1744261,500.0017985905913,68.54289559152048,0.2601145911746374,192,1.2545439330543917,0.3569942478725025,7298.163179916318
8,224,264.1750000000002,0.2903021978021978,0.23587053571428573,0.18408274592188587,1513106,447.82179753083705,69.30206689521832,0.2875693452405353,182,1.1793526785714294,0.3807805873363644,6754.9375
9,207,244.23899999999955,0.28904023668639056,0.22023354373309287,0.14406817752901308,1521432,473.5059649970405,66.94103311998477,0.2623764547736598,169,1.1798985507246356,0.39610078769221757,7349.913043478261
10,185,222.59300000000005,0.30492191780821915,0.22461453077699295,0.1367150680770434,1326238,454.3315766284433,57.54769648752979,0.28996553090016347,146,1.2032054054054055,0.3941623047091082,7168.854054054054
11,169,203.6459999999999,0.28481958041958044,0.2265250278086763,0.14143395691213828,1244650,469.3775378754537,47.54700596860581,0.25407970557177284,143,1.2050059171597627,0.33249654523500566,7364.792899408284
12,154,187.90999999999983,0.28909230769230765,0.229718826405868,0.13163712128178806,1111005,458.54749057713923,48.3298107522762,0.2754778397863164,130,1.2201948051948042,0.37176777501750924,7214.318181818182
13,142,160.45899999999986,0.27428888888888886,0.2263173483779972,0.14948825539206126,948423,458.05813119859636,45.74389264613961,0.2851833422057362,117,1.1299929577464778,0.3909734414199966,6679.0352112676055
14,127,140.36800000000002,0.2725592233009709,0.22530979133226323,0.15151122738236236,836939,455.73133802077933,37.64420229560083,0.2732915089670864,103,1.1052598425196851,0.3654776921902993,6590.070866141732
15,112,143.01900000000003,0.3010926315789474,0.22207919254658387,0.12443741075086331,871008,477.47802296306327,33.03757245317266,0.25366179718125187,95,1.2769553571428574,0.34776392055971217,7776.857142857143
16,99,135.2279999999999,0.32585060240963853,0.23115897435897437,0.15411952413177957,782753,443.4058704794072,27.890781449356478,0.27253721514146645,83,1.365939393939393,0.33603351143802984,7906.595959595959
17,89,103.06000000000002,0.27121052631578946,0.22551422319474837,0.14012699895840217,620095,470.3054541183067,24.765631012541395,0.2649935968095378,76,1.1579775280898879,0.325863565954492,6967.359550561798
18,78,81.63400000000013,0.25510625,0.21653580901856764,0.12803750037727257,515202,425.21754650009143,20.276858264218628,0.2496063879096316,64,1.0465897435897453,0.31682591037841606,6605.153846153846
19,65,83.23500000000003,0.2920526315789474,0.2167578125,0.13626082216732308,507101,367.0923611140259,21.375829823374083,0.2563921548727797,57,1.280538461538462,0.37501455830480845,7801.553846153846
20,56,76.62300000000008,0.3331434782608696,0.20821467391304346,0.11435715934462488,492716,399.6861284803639,16.19712711510929,0.2697311338844237,46,1.3682678571428586,0.352111459024115,8798.5
21,51,64.39000000000001,0.274,0.24116104868913857,0.1250612445455816,350198,363.3382258420708,14.963657627508633,0.26201766646382624,47,1.2625490196078435,0.3183756942023113,6866.6274509803925
22,40,54.11699999999998,0.33823125,0.24824311926605508,0.15025339628393541,283480,345.82182824517326,10.210014200562835,0.24045638103911457,32,1.3529249999999995,0.3190629437675886,7087.0
23,19,11.865999999999998,0.1695142857142857,0.23732000000000003,0.1545904835363419,63133,311.73839096267886,3.811883847565303,0.21515699032360755,14,0.6245263157894736,0.27227741768323593,3322.7894736842104
