,Kx,FOx,FOX_aggregated,FOx_mean,FOx_STD,PSOx,PSOx_STD,RMx,RMx_STD,RMk,PROP_FOx,AVG_RMx,PROP_PSOx
0,1460,448.0329999999995,0.1182145118733509,0.18856607744107745,0.1191245239210984,3412003,506.30787864290613,423.7677649354227,0.3137418721556834,758,0.3068719178082188,0.5590603759042516,2336.9883561643837
1,1460,929.8819999999976,0.2248807738814994,0.19396787651230707,0.10247027210465941,6982248,511.8611612143256,452.32686527301166,0.2631895550982396,827,0.6369054794520531,0.5469490511160964,4782.361643835617
2,1460,1360.3440000000016,0.26491606621226876,0.19896796840719613,0.10710271683460688,10062616,503.6521094172408,610.0226614687481,0.253137628863456,1027,0.9317424657534258,0.5939850647212737,6892.202739726027
3,1453,1700.8009999999972,0.2952779513888889,0.2077948686621869,0.11437073679433434,12021895,502.6146053498307,702.7977909984145,0.2516074912172271,1152,1.1705443909153457,0.6100675269083459,8273.843771507227
4,1440,1776.9849999999963,0.30453898886032565,0.20761595980838882,0.11781615812487002,12518159,498.598579146198,749.4450681968506,0.24801379621355277,1167,1.2340173611111085,0.6421980018824769,8693.165972222223
5,1417,1829.1079999999943,0.3159081174438687,0.21263752615670772,0.12755829655336046,12531645,477.9938254853517,767.9488264079821,0.25554416688491904,1158,1.2908313338038069,0.6631682438756322,8843.78616796048
6,1380,1667.4469999999978,0.29202224168126095,0.21147076727964492,0.1288907834311722,11378384,486.08074740302527,777.7014992874022,0.2611478146680086,1142,1.2082949275362302,0.6809995615476376,8245.20579710145
7,1348,1670.0879999999947,0.297433303650935,0.2144162280138657,0.12622768108938354,11546375,514.0445030508489,775.5443989990789,0.2632732294161283,1123,1.2389376854599368,0.6906005333918779,8565.560089020772
8,1283,1580.2239999999981,0.2973140169332079,0.21496721534485105,0.1254455409472909,10788728,502.37183194968736,746.2009865730878,0.2526521341493744,1063,1.2316632891660158,0.7019764690245417,8408.98519095869
9,1198,1489.8149999999976,0.30158198380566803,0.21784105863430328,0.12975485914923368,9982189,498.88972391888836,712.6334214476309,0.25229714208899184,988,1.2435851419031698,0.7212888881048896,8332.378130217028
10,1130,1362.0870000000007,0.28736012658227844,0.216238609303064,0.12721149689430128,9248688,505.2316381339135,682.0421360782311,0.26617211939995616,948,1.2053867256637174,0.7194537300403282,8184.679646017699
11,1029,1262.9619999999964,0.28736336746302615,0.22087478139209513,0.13155202526806475,8380534,502.91485725692513,641.4335274940354,0.2516424466862049,879,1.2273683187560702,0.7297309755336011,8144.347910592808
12,919,1110.0609999999963,0.28463102564102566,0.2177871296841279,0.12646421304785896,7651089,506.30797529204193,571.7070624991925,0.25738840907713045,780,1.2079009793253497,0.7329577724348622,8325.450489662677
13,838,1018.4639999999988,0.28648776371308016,0.22020843243243243,0.12792985330536388,6958662,519.8601824168838,530.2667664738339,0.2551530713832249,711,1.2153508353221942,0.7458041722557438,8303.89260143198
14,752,924.8940000000001,0.2863448916408669,0.21922114245081772,0.12611148191988594,6253632,523.4211013592288,486.12276254118484,0.24918505400198737,646,1.2299122340425535,0.7525120163176235,8316.0
15,662,828.8749999999989,0.28931064572425824,0.2208566480149214,0.1303500471522781,5539819,498.9276099754578,424.0774055060057,0.2616770531061609,573,1.2520770392749228,0.7401001841291548,8368.30664652568
16,590,713.5440000000002,0.2877193548387097,0.21479349789283567,0.12073055308325571,5067889,529.599109729805,373.5684083711155,0.2513462630660917,496,1.209396610169492,0.7531621136514425,8589.642372881355
17,519,628.3619999999996,0.28114630872483226,0.21848470097357445,0.1310358622397766,4315376,512.4738324550046,337.3485798555343,0.2568468432013694,447,1.2107167630057796,0.754694809520211,8314.789980732177
18,451,557.2280000000004,0.2857579487179487,0.22253514376996802,0.13202227899675456,3719352,507.879489458126,296.2485068455047,0.2533891624796683,390,1.2355388026607548,0.7596115560141147,8246.90022172949
19,391,488.5660000000004,0.2865489736070381,0.22057155756207678,0.12501086979037285,3380334,509.1113894098592,260.8172709562752,0.240227197174298,341,1.2495294117647069,0.7648600321298393,8645.355498721228
20,344,397.9099999999995,0.2670536912751678,0.21803287671232874,0.12409298331558832,2788434,508.0700873346963,233.67900791545898,0.23564835078390237,298,1.1567151162790683,0.7841577446827482,8105.912790697675
21,276,353.44399999999945,0.28970819672131143,0.22455146124523503,0.13481757954089302,2480714,544.9788140700347,193.5309274921949,0.2161936285901866,244,1.2805942028985486,0.7931595389024382,8988.09420289855
22,217,244.63199999999975,0.2811862068965517,0.237046511627907,0.15597139896158144,1642996,482.21734840681637,134.9531372914455,0.26320709869125475,174,1.1273364055299528,0.7755927430542845,7571.410138248848
23,114,64.462,0.16743376623376618,0.2387481481481481,0.15756018102527933,426029,395.94513948806724,57.30803271045708,0.28114681772373556,77,0.5654561403508772,0.7442601650708711,3737.09649122807
