,Kx,FOx,FOX_aggregated,FOx_mean,FOx_STD,PSOx,PSOx_STD,RMx,RMx_STD,RMk,PROP_FOx,AVG_RMx,PROP_PSOx
0,837,260.99300000000005,0.11972155963302752,0.1869577363896848,0.1301638280755782,2044020,505.6489967388989,235.73307109897624,0.3106819179639768,436,0.31181959378733576,0.5406721814196703,2442.0788530465948
1,837,561.2310000000008,0.23048501026694043,0.19273042582417582,0.10008772145651601,4281455,499.9820686691114,266.8248377024676,0.2568067243932453,487,0.6705268817204311,0.5478949439475721,5115.238948626045
2,837,817.6869999999989,0.27485277310924366,0.19703301204819276,0.104594453166008,6159016,491.56833210904875,371.46164049127714,0.2380934166742331,595,0.9769259259259245,0.6243052781366002,7358.442054958184
3,835,1012.7240000000019,0.29742261380323054,0.20778087812884696,0.11286363742144186,7167189,491.1479694875144,432.90930189281426,0.25028352129120074,681,1.2128431137724573,0.635696478550388,8583.459880239521
4,830,1077.1009999999992,0.3113008670520231,0.2061831929555896,0.11681620923040933,7612004,480.28184851616436,466.9337842107403,0.2366452017826518,692,1.2977120481927702,0.6747598037727461,9171.089156626505
5,821,1108.3570000000016,0.32694896755162245,0.21450687052448228,0.13659824951330088,7574922,464.10239131414005,472.333424590954,0.24786093777215387,678,1.350008526187578,0.696656968423236,9226.457978075518
6,798,966.5369999999989,0.2889497757847534,0.21182051282051284,0.1353688721097653,6617892,472.3116736803696,481.5934738780799,0.2501829534501344,669,1.2111992481202993,0.7198706634948878,8293.097744360903
7,783,995.0479999999982,0.3001653092006033,0.2154249837627192,0.1265582970228693,6836368,498.90796413325864,495.5041425092138,0.2415483411665032,663,1.2708148148148124,0.7473667307831279,8730.99361430396
8,740,906.780000000002,0.2906346153846154,0.2146224852071006,0.12347424028972813,6209094,497.6561268328701,463.0411844094076,0.24194491552609332,624,1.2253783783783812,0.7420531801432814,8390.667567567567
9,686,857.3959999999988,0.29463780068728523,0.2169524291497976,0.12150960569220752,5730053,481.40383879347604,448.80306730329596,0.23833488031065725,582,1.249848396501456,0.7711392908991339,8352.84693877551
10,646,786.1669999999986,0.2869222627737227,0.21874429604897047,0.12794708188092632,5267808,495.78048169194994,425.3864292841811,0.24712370099870906,548,1.2169767801857563,0.7762526081828122,8154.5015479876165
11,581,701.7989999999996,0.28355515151515154,0.22300571973307912,0.13235510378383986,4615078,502.511680260494,385.4657627211909,0.23804388477093474,495,1.2079156626506018,0.7787187125680625,7943.335628227194
12,506,610.8820000000007,0.28151244239631334,0.21670166725789286,0.12438002920275483,4303246,512.3716005101326,336.3377809584661,0.24587307350655738,434,1.2072766798418988,0.7749718455264196,8504.438735177866
13,456,560.7189999999994,0.28977726098191214,0.21868915756630264,0.12365990749533659,3937578,514.5474582115858,307.63886023842355,0.2360191851402684,387,1.22964692982456,0.7949324553964433,8635.03947368421
14,407,484.7560000000001,0.28183488372093024,0.2194459031235853,0.12749542955161944,3321508,531.1008646220095,279.9028772632158,0.2244616989743984,344,1.1910466830466833,0.8136711548349297,8160.953316953317
15,345,416.1060000000005,0.2840313993174062,0.21706103286384976,0.1274436876045768,2869291,500.76898017545903,236.95889750145187,0.2227937917002634,293,1.2061043478260884,0.8087334385715081,8316.785507246377
16,305,350.39600000000013,0.2848747967479675,0.21483507050889025,0.11809274907633589,2511129,529.3285950739181,205.75238127359822,0.19712802629557363,246,1.1488393442622955,0.8363917937951147,8233.209836065575
17,259,289.39500000000015,0.2692046511627907,0.21841132075471698,0.1267721379727428,2034528,525.71063507921,178.63671744145617,0.2076501199424942,215,1.1173552123552128,0.8308684532160752,7855.320463320463
18,222,257.1949999999998,0.2765537634408602,0.22403745644599302,0.13650624862652927,1719583,521.6074309875434,154.9843553963148,0.20952314923408974,186,1.1585360360360353,0.8332492225608323,7745.869369369369
19,187,239.47900000000016,0.28680119760479045,0.22031186752529897,0.12701848584724323,1678495,510.13971366146,138.51523083759403,0.21680893387526337,167,1.2806363636363645,0.829432519985593,8975.90909090909
20,171,198.68400000000014,0.2703183673469388,0.22603412969283276,0.13212544017321612,1379557,515.3162988984792,125.79376653259507,0.20246168203350554,147,1.161894736842106,0.8557399083850005,8067.584795321637
21,141,172.39900000000014,0.28733166666666665,0.22654270696452036,0.13358753896866726,1242089,553.3765714926891,103.05443398571818,0.18517218347802897,120,1.2226879432624123,0.8587869498809848,8809.14184397163
22,111,114.79799999999997,0.2733285714285714,0.23966179540709812,0.1674079512809953,749039,509.52806856436365,71.91551322649515,0.2370211038701649,84,1.034216216216216,0.8561370622201804,6748.0990990990995
23,52,29.812999999999995,0.17036,0.23850400000000002,0.14770021660105986,196909,424.0992407632911,30.30494592592982,0.20702670856631278,35,0.573326923076923,0.8658555978837091,3786.7115384615386
