,PART_ID,SEX,AGE,ACC,ACC_EASY,ACC_MEDIUM,ACC_HARD,PERC_SE_MED,PERC_BE_MED,PERC_CON_MED,TRS,ERS,LAT_P,LAT_N,LAT_EASY_P,LAT_MED_P,LAT_HARD_P,LAT_EASY_N,LAT_MED_N,LAT_HARD_N,PUP_SIZE_EASY,PUP_SIZE_MED,PUP_SIZE_HARD,PUP_SIZE_EASY_P,PUP_SIZE_MED_P,PUP_SIZE_HARD_P,PUP_SIZE_EASY_N,PUP_SIZE_MED_N,PUP_SIZE_HARD_N,NT_EASY,NT_MEDIUM,NT_HARD,NT_EASY_P,NT_MED_P,NT_HARD_P,NT_EASY_N,NT_MED_N,NT_HARD_N,NT_PR_EASY,NT_PR_MEDIUM,NT_PR_HARD,NT_PR_EASY_P,NT_PR_MEDIUM_P,NT_PR_HARD_P,NT_PR_EASY_N,NT_PR_MED_N,NT_PR_HARD_N,NT_OP_EASY,NT_OP_MEDIUM,NT_OP_HARD,NT_OP_EASY_P,NT_OP_MEDIUM_P,NT_OP_HARD_P,NT_OP_EASY_N,NT_OP_MED_N,NT_OP_HARD_N,NT_COR_EASY,NT_COR_MED,NT_COR_HARD,NT_ERR_EASY,NT_ERR_MED,NT_ERR_HARD,NT_SE_MED,NT_BE_MED,NT_CON_MED,NT_COR_EASY_P,NT_COR_MED_P,NT_COR_HARD_P,NT_ERR_EASY_P,NT_ERR_MED_P,NT_ERR_HARD_P,NT_COR_EASY_N,NT_COR_MED_N,NT_COR_HARD_N,NT_ERR_EASY_N,NT_ERR_MED_N,NT_ERR_HARD_N,RT_PR_EASY,RT_PR_MEDIUM,RT_PR_HARD,RT_SE_MED,RT_BE_MED,RT_CON_MED,RT_PR_EASY_P,RT_PR_MED_P,RT_PR_HARD_P,RT_PR_EASY_N,RT_PR_MED_N,RT_PR_HARD_N,RT_OP_EASY,RT_OP_MEDIUM,RT_OP_HARD,RT_OP_EASY_P,RT_OP_MED_P,RT_OP_HARD_P,RT_OP_EASY_N,RT_OP_MED_N,RT_OP_HARD_N,RT_COR_EASY,RT_COR_MED,RT_COR_HARD,RT_COR_EASY_P,RT_COR_MED_P,RT_COR_HARD_P,RT_COR_EASY_N,RT_COR_MED_N,RT_COR_HARD_N,RT_ERR_EASY,RT_ERR_MED,RT_ERR_HARD,RT_ERR_EASY_P,RT_ERR_MED_P,RT_ERR_HARD_P,RT_ERR_EASY_N,RT_ERR_MED_N,RT_ERR_HARD_N,DUR_PR_EASY,DUR_PR_MEDIUM,DUR_PR_HARD,DUR_SE_MED,DUR_BE_MED,DUR_CON_MED,DUR_PR_EASY_P,DUR_PR_MED_P,DUR_PR_HARD_P,DUR_PR_EASY_N,DUR_PR_MED_N,DUR_PR_HARD_N,DUR_OP_EASY,DUR_OP_MEDIUM,DUR_OP_HARD,DUR_OP_EASY_P,DUR_OP_MED_P,DUR_OP_HARD_P,DUR_OP_EASY_N,DUR_OP_MED_N,DUR_OP_HARD_N,DUR_COR_EASY,DUR_COR_MED,DUR_COR_HARD,DUR_COR_EASY_P,DUR_COR_MED_P,DUR_COR_HARD_P,DUR_COR_EASY_N,DUR_COR_MED_N,DUR_COR_HARD_N,DUR_ERR_EASY,DUR_ERR_MED,DUR_ERR_HARD,DUR_ERR_EASY_P,DUR_ERR_MED_P,DUR_ERR_HARD_P,DUR_ERR_EASY_N,DUR_ERR_MED_N,DUR_ERR_HARD_N,FIX_PR_EASY,FIX_PR_MEDIUM,FIX_PR_HARD,FIX_SE_MED,FIX_BE_MED,FIX_CON_MED,FIX_PR_EASY_P,FIX_PR_MED_P,FIX_PR_HARD_P,FIX_PR_EASY_N,FIX_PR_MED_N,FIX_PR_HARD_N,FIX_OP_EASY,FIX_OP_MEDIUM,FIX_OP_HARD,FIX_OP_EASY_P,FIX_OP_MED_P,FIX_OP_HARD_P,FIX_OP_EASY_N,FIX_OP_MED_N,FIX_OP_HARD_N,FIX_COR_EASY,FIX_COR_MED,FIX_COR_HARD,FIX_COR_EASY_P,FIX_COR_MED_P,FIX_COR_HARD_P,FIX_COR_EASY_N,FIX_COR_MED_N,FIX_COR_HARD_N,FIX_ERR_EASY,FIX_ERR_MED,FIX_ERR_HARD,FIX_ERR_EASY_P,FIX_ERR_MED_P,FIX_ERR_HARD_P,FIX_ERR_EASY_N,FIX_ERR_MED_N,FIX_ERR_HARD_N
22,107,FEMALE,21,0.3333333333333333,0.7142857142857143,0.21428571428571427,0.07142857142857142,1.0,0.0,0.0,0.9001837928153718,0.8419576719576719,72.93501557292133,101.54604728479353,70.33707753600274,75.52340752077725,91.14922009853943,114.93906107779503,96.45873404965678,103.55330601524058,1060.6056920207443,1088.6314902513468,1094.0312007736443,1059.3187343027944,1129.8848795484207,1056.6888255741069,1067.0404806104941,1076.2554734622245,1097.1430653736056,2661,3359,3735,2003,678,261.0,658.0,2681.0,3474.0,1652,2119,2416,1285,413,180.0,367.0,1706.0,2236.0,1009,1240,1319,718,265,81.0,291.0,975.0,1238.0,226,248,120,796,1217,1025,467,471,279,189,90,3,631,270,35,37,158,117,165,947,990,0.4496378202182422,0.45259587540673857,0.4759013991444073,1.1760517851807957,1.4003944242564397,0.9142651272073377,0.4659178508408411,0.44195569421066405,0.5121382272885516,0.3998249121671144,0.4550951288392552,0.47324338113796355,0.2551227230311468,0.24806290046230367,0.23396281211056652,0.2393815692922642,0.25470249067758205,0.2191900268417123,0.30328679974517797,0.2465033388035078,0.23504641493291475,0.05827277175978654,0.05241959748771919,0.022730733608181057,0.06515766876515654,0.08934095474276732,0.007087279510473304,0.03720667247408177,0.04374720487029878,0.023878201110283714,0.19183521188890984,0.24550404503080836,0.1804063607010673,0.20620703202483756,0.2827335352172182,0.0836101503859397,0.14786096076160873,0.23675927561150967,0.18750648737191414,250.67144563918757,251.100605496041,258.76559315124337,231.59914712153517,244.19747899159663,238.78445229681978,251.50652340752112,240.1294964028777,257.9060773480663,247.73854447439354,253.7450867052023,258.83406690140845,226.83479105928086,239.4561403508772,233.16867469879517,230.7980652962515,230.96164383561643,217.55263157894737,210.6089108910891,242.23187108325874,233.69661921708186,235.42424242424244,245.82677165354332,240.61904761904762,236.23711340206185,224.9111111111111,215.33333333333334,231.16216216216216,257.3048780487805,241.2357723577236,224.34837092731829,238.1384364820847,232.26254826254825,229.13112164297,232.94181818181818,217.74285714285713,206.0,239.63798530954878,232.77022977022978,419624,539113,634752,108620,116238,67576,327713,100134.0,46681.0,91911.0,438979.0,588071.0,233413,354874,270942,190870,84301,8267.0,42543.0,270573.0,262675.0,54383,62440,30318,45830,20242,646.0,8553.0,42198.0,29672.0,179030,292434,240624,145040,64059,7621.0,33990.0,228375.0,233003.0
23,72,FEMALE,23,0.42857142857142855,0.7857142857142857,0.07142857142857142,0.42857142857142855,0.46153846153846156,0.3076923076923077,0.0,0.8287552213868004,0.6746349206349207,44.931065809963,42.07380809737524,40.8801547134937,59.0342222798099,50.00721007518223,20.847124875215133,41.77357355585191,51.59986453762004,1307.8796294240858,1289.9235994238231,1245.6609582509655,1287.8880321655088,930.1376146788991,1203.0526957780241,1381.1821527055347,1325.9021978983153,1282.1823260849153,718,648,1105,646,0,483.0,72.0,648.0,622.0,505,449,668,460,0,261.0,45.0,449.0,407.0,213,199,437,186,0,222.0,27.0,199.0,215.0,57,45,57,233,192,335,89,68,35,44,10,26,196,38,186,13,35,31,37,154,149,0.2539186654675886,0.259886341332807,0.25220255407055575,0.4892783467026855,0.2971996114731422,0.2634574021332793,0.2627591905881601,0.0,0.22420766891701352,0.19035398680089605,0.29661335972211184,0.2754575337733436,0.09565949339355831,0.10382155835579081,0.1645977548464937,0.09781807847459671,0.0,0.18672307425192775,0.08013894849610172,0.11849357329657009,0.146218545542041,0.024504948286208778,0.022008517582725165,0.02480331294147634,0.01886223069592219,0.03894351295259247,0.021913506706049527,0.06507691946910096,0.01961527181543254,0.027203836643619018,0.1126032829231955,0.10396628223963794,0.12055338644776455,0.11090511309443898,0.16275305456655437,0.1498150631092977,0.12481337429380887,0.09565856257562659,0.09624609984518336,259.08964143426294,280.33031674208144,245.60677466863035,250.01041666666666,218.7391304347826,283.0810810810811,259.11842105263156,0.0,254.8181818181818,258.80434782608694,280.33031674208144,239.74698795180723,242.17241379310346,248.18595041322314,241.49748743718592,243.14166666666668,243.0,241.906103286385,237.52,249.50259067357513,241.02702702702703,236.83018867924528,262.325,273.35,206.8780487804878,255.44444444444446,243.5185185185185,339.1666666666667,264.3225806451613,297.75757575757575,243.36708860759492,245.3861386138614,235.84319526627218,250.61306532663318,240.2,241.6720430107527,205.42105263157896,246.66666666666666,228.71052631578948,130063,123906,166767,24001,15093,10474,118158,0.0,67272.0,11905.0,123906.0,99495.0,70230,60061,96116,58354,11907,51526.0,11876.0,48154.0,44590.0,12552,10493,16401,8482,2299,6575.0,4070.0,8194.0,9826.0,57678,49568,79715,49872,9608,44951.0,7806.0,39960.0,34764.0
24,163,MALE,40,0.6190476190476191,0.9285714285714286,0.6428571428571429,0.2857142857142857,1.0,0.0,0.0,0.9374754346182919,0.8358730158730159,69.3754037392796,82.54702950767933,59.29854712576127,73.00875841074857,93.95013972240906,68.45963236312855,72.92314911506455,88.7677094184418,1359.1734936666348,1349.3142656284722,1330.194699543699,1350.2347832998903,1318.102086338084,1310.3420103405904,1475.3767284343157,1405.496188351171,1338.1357752249426,1789,2257,2783,1641,1481,814.0,148.0,776.0,1969.0,1127,1372,1652,1038,861,431.0,89.0,511.0,1221.0,662,885,1131,603,620,383.0,59.0,265.0,748.0,189,141,107,914,641,734,196,315,130,185,102,34,893,420,119,4,39,73,21,221,615,0.4167675667893653,0.39117854908673677,0.3836419257757856,0.7015288684361103,1.1720714501987126,0.4847481977743695,0.4171291717096399,0.386770947504696,0.33470945432239174,0.41269575989158674,0.3991215458081117,0.40435762322986024,0.19373895640010022,0.21092115594946897,0.22388840777021654,0.19196085826282994,0.23349862147408698,0.2506595527114789,0.2137610076895721,0.17023400868785987,0.21255476933687906,0.056731429140988554,0.03274559828417766,0.02040954182075161,0.059084337718846025,0.03688598544367971,0.025431042540856534,0.03023679690565903,0.025284152184523605,0.018283675568886725,0.26994995935832133,0.15410378446463777,0.14408327646878458,0.287079286770402,0.15514120378465607,0.07634102536932438,0.07706731423877151,0.15223423747763876,0.1727621462857524,298.7275832621691,283.85298295454544,283.6296079578701,240.85365853658536,243.2515923566879,234.74814814814815,298.29035250463824,286.5152198421646,281.3959731543624,303.7956989247312,279.32053742802304,284.42076069730587,245.9165919282511,239.82788944723617,239.9919168591224,244.81743119266056,239.42504743833018,240.54088050314465,293.84,240.6171003717472,239.86845827439888,250.6157894736842,235.6056338028169,230.24107142857142,244.8763440860215,237.61764705882354,251.5,517.5,230.475,219.32432432432432,244.95135135135135,240.7446483180428,241.44031830238725,244.8053097345133,239.85882352941175,237.099173553719,251.23809523809524,242.3886462882096,242.27014218009478,349810,399665,484723,49375,76381,31691,321557,254139.0,125784.0,28253.0,145526.0,358939.0,274197,190903,207833,266851,126177,38246.0,7346.0,64726.0,169587.0,47617,33456,25787,45547,24237,9557.0,2070.0,9219.0,16230.0,226580,157447,182046,221304,101940,28689.0,5276.0,55507.0,153357.0
25,106,MALE,25,0.5952380952380952,0.9285714285714286,0.42857142857142855,0.42857142857142855,1.0,0.0,0.0,0.9392334494773519,0.8442857142857143,65.96381445805281,87.60075887407675,39.19307863573648,90.80952955962493,99.1213603048327,58.69614215457841,87.68373618704416,91.14123081516755,2904.262208820051,2969.719543928172,2936.104314892201,2906.6890795298054,2873.533193392008,2965.688428037829,2872.7128895932383,3052.164987244883,2913.916230032981,1369,2676,3116,1227,1240,1377.0,142.0,1436.0,1739.0,713,1671,1911,629,709,852.0,84.0,962.0,1059.0,656,1005,1205,598,531,525.0,58.0,474.0,680.0,137,101,208,834,775,937,316,375,84,115,55,118,695,298,417,22,46,90,139,477,520,0.28567799887552314,0.33854594387918324,0.3494770565134243,0.7980691295298795,0.888202641049331,0.2282225478196782,0.2808404030288081,0.30143128662901525,0.3293017088642791,0.32767059799857373,0.3714925772936001,0.3659334496769786,0.25275332967710956,0.183316983214944,0.19687458802683588,0.2562952528776576,0.20934660446825012,0.1880539836150519,0.22200777634895308,0.16021052197058186,0.20406927615141193,0.054826930700137826,0.01964711606883735,0.03424763057217674,0.05123746120629574,0.0222094899413513,0.04081192308996289,0.0859852081369938,0.017372500084123804,0.028893344718379194,0.322699772515561,0.13696190691283605,0.1544712489633428,0.3023630414869495,0.11460250978579108,0.14533194415106965,0.49923212879697426,0.15681031492982725,0.16192589092777518,224.82548476454295,233.90220632081096,234.7326230339929,211.76923076923077,202.68664850136238,207.1818181818182,224.98584905660377,231.31971830985916,221.5441176470588,223.63953488372093,235.79834539813857,245.45814167433304,222.29326424870467,209.28950403690888,217.6280487804878,223.25030978934325,212.98,208.0921052631579,217.40506329113924,206.79110251450678,225.86363636363637,220.94326241134752,227.64,223.3448275862069,217.55,216.08928571428572,214.79646017699116,240.33333333333334,242.3409090909091,234.07777777777778,222.5242718446602,206.89700130378097,216.4,224.24599708879185,212.3877551020408,206.28400954653938,213.8905109489051,203.48414376321352,224.45817490494298,162324,392254,462658,66072,74386,18232,143091,164237.0,195845.0,19233.0,228017.0,266813.0,214513,181454,249837,180163,74543,110705.0,34350.0,106911.0,139132.0,31153,22764,45339,26106,12101,24272.0,5047.0,10663.0,21067.0,183360,158690,204498,154057,62442,86433.0,29303.0,96248.0,118065.0
26,76,MALE,18,0.5952380952380952,0.7857142857142857,0.35714285714285715,0.6428571428571429,0.6666666666666666,0.2222222222222222,0.1111111111111111,0.847891156462585,0.624201680672269,71.5219465560473,87.10826761693166,66.54455932084693,61.12669259816839,83.38056093122492,98.12065642534851,87.76328235766267,79.32180779856571,1070.423217340167,1113.761481282642,1091.3275891663832,1052.2221988627562,1078.0648390741876,1092.8198256063117,1137.160285090673,1133.592949176228,1088.6415635745113,2065,2113,2330,1488,622,1487.0,577.0,1491.0,843.0,1202,1246,1360,870,355,876.0,332.0,891.0,484.0,863,867,970,618,267,611.0,245.0,600.0,359.0,138,169,210,787,743,692,294,282,167,119,71,134,590,318,447,19,98,76,197,425,245,0.34850222686813115,0.35211039907483915,0.3530540238147341,1.193562846820471,0.906479035284813,0.6978705334633223,0.3509186552748227,0.3313576956167087,0.34229134615663664,0.3424932923500598,0.3601404854287731,0.37341811567405536,0.19673949681597971,0.19476167493844485,0.19618858975256798,0.1953878744212641,0.23393380849184822,0.19263616041585135,0.2001005773431388,0.17960434299196898,0.20291015102521442,0.03444431910737958,0.037599166630958386,0.046395308200335106,0.04228472185458857,0.051905311168349885,0.04600859216318378,0.014947583109398843,0.032063522744421466,0.047127014672850076,0.18161992949564942,0.1591771079859163,0.1382434940212176,0.19083726675463078,0.23399597445958642,0.13789518383381386,0.1586991693080834,0.1302265686068341,0.13890253268029054,297.82348043297253,303.73070866141734,291.7615273775216,233.2046204620462,226.75601374570448,223.2662721893491,295.5914844649022,282.100278551532,288.9358830146232,303.6656626506024,312.25466520307356,296.7955911823647,232.69464847848897,228.84182590233544,226.26816239316238,234.72214580467676,220.10327455919395,228.48675496688742,226.17256637168143,235.20733944954128,222.23192771084337,242.13698630136986,230.11173184357543,245.23963133640552,245.65079365079364,217.31506849315068,243.14084507042253,220.0,238.9245283018868,249.21333333333334,230.98636926889716,228.54390563564874,220.5424200278164,232.43094841930116,220.7314814814815,223.982683982684,226.77184466019418,234.3097949886105,214.3579766536965,357686,385738,404965,70661,65986,37732,256869,101274.0,256864.0,100817.0,284464.0,148101.0,221758,215569,211787,170643,87381,138006.0,51115.0,128188.0,73781.0,35352,41190,53217,30952,15864,34526.0,4400.0,25326.0,18691.0,186406,174379,158570,139691,71517,103480.0,46715.0,102862.0,55090.0
27,62,FEMALE,39,0.21428571428571427,0.42857142857142855,0.21428571428571427,0.0,0.5454545454545454,0.45454545454545453,0.0,0.6697203325774754,0.5796440596440596,104.15630721077719,93.08106210129924,103.26123489859992,105.94645183513171,0.0,90.62783741578676,95.42562397227253,92.64074902297021,748.3446920233997,743.7455400329105,761.9346902591263,755.061298144332,761.768411231421,0.0,743.3072374327004,738.8302115242255,761.9346902591263,3500,3647,3236,1488,811,0.0,2012.0,2836.0,3236.0,1962,1687,1921,830,407,0.0,1132.0,1280.0,1921.0,1538,1960,1315,658,404,0.0,880.0,1556.0,1315.0,299,318,226,1224,1601,1043,687,569,345,102,33,0,513,283,0,197,285,226,711,1318,1043,0.333492710598305,0.2759372174280713,0.33357428296385166,1.4117717380044847,1.2122360128233987,0.7329348980774035,0.2949735528850074,0.27458210724479837,0.0,0.3664092175967071,0.2763475392238334,0.33357428296385166,0.23617383315633636,0.28862879380459605,0.1934014710785064,0.21090360470753916,0.246835385993187,0.0,0.25776848114363893,0.3012836659735717,0.1934014710785064,0.04512304501321413,0.04646728628982852,0.03432306322270643,0.0315155376219257,0.018528227854715862,0.0,0.05675132659740682,0.05492711839094219,0.03432306322270643,0.18323874197983767,0.2352760567679735,0.15944541697822803,0.16021178405344613,0.15561320252916397,0.0,0.20291640542662456,0.2593976417212033,0.15944541697822803,228.31517311608962,221.97058823529412,225.80167014613778,200.06268221574345,205.1957671957672,198.7055393586006,220.98669891172915,215.48888888888888,0.0,233.64555848724714,223.9976833976834,225.80167014613778,202.14154048716262,201.72251308900525,199.29579698651864,195.05418719211823,176.27070063694268,0.0,206.8846153846154,206.72994987468672,199.29579698651864,200.90066225165563,202.37261146496814,198.73214285714286,189.5728155339806,168.25714285714287,0.0,206.76381909547737,206.65232974910396,198.73214285714286,202.4494658997535,201.59461152882204,199.4175506268081,196.1699604743083,177.27598566308242,0.0,206.91842475386778,206.7463933181473,199.4175506268081,448411,377350,432636,137243,116346,68156,182756,87273.0,0.0,265655.0,290077.0,432636.0,307053,385290,251312,118788,55349,0.0,188265.0,329941.0,251312.0,60672,63545,44516,19526,5889,0.0,41146.0,57656.0,44516.0,246381,321745,206796,99262,49460,0.0,147119.0,272285.0,206796.0
28,59,FEMALE,22,0.35714285714285715,0.7142857142857143,0.21428571428571427,0.14285714285714285,0.8181818181818182,0.09090909090909091,0.09090909090909091,0.7544595616024188,0.618048206937096,46.64962233002714,52.423336961753236,39.74483771213265,57.34801175633705,65.12596128003474,48.75826761766774,60.3814488107357,46.35009088154781,1125.0579695810723,1105.8291512915523,1100.5851320294405,1138.8544620773973,1102.8531692677573,1174.6214086739924,1090.5667383402592,1106.6407827525873,1088.2457525886819,1383,2123,1690,899,422,300.0,484.0,1701.0,1390.0,874,1228,1024,575,241,194.0,299.0,987.0,830.0,509,895,666,324,181,106.0,185.0,714.0,560.0,82,136,110,695,497,555,193,188,116,62,41,19,500,178,110,20,95,91,195,319,445,0.364327019651502,0.3681885705543749,0.39153735923031924,0.8357910940101427,0.7122463953587563,0.4818882638134582,0.3479445582382768,0.3528747736303252,0.39960254694894104,0.3977120383369266,0.3721552425432591,0.38964864267806365,0.1871366613260644,0.241015745125019,0.2197426438705633,0.17926353232598702,0.23502703791372426,0.1898705179464401,0.20318092672370197,0.24256697616605266,0.22673813866279058,0.032596801264399386,0.036148714490338234,0.037891886993212956,0.037461468852481764,0.05395130371992552,0.04039095851021881,0.022683332571874163,0.03153738051635077,0.03730665105027994,0.26734845562468795,0.1339890506632349,0.17534339233163193,0.28237126243376476,0.22407635312506452,0.1764350156858655,0.23673421070886122,0.11065409454479,0.17508775450026323,247.25887743413517,249.50891410048624,261.70593962999027,238.56476683937825,213.66137566137567,226.7433628318584,241.76573426573427,249.83539094650206,264.20812182741116,257.69767441860466,249.42885973763876,261.1120481927711,228.4215938303342,225.83492063492062,217.17507418397625,226.18683274021353,217.4227272727273,217.24615384615385,234.23611111111111,230.34878048780487,217.15808823529412,238.4320987654321,223.9185185185185,232.24107142857142,244.08196721311475,232.05,276.89473684210526,221.2,220.49473684210525,223.11827956989248,227.25824964131994,226.35757575757575,214.17259786476868,224.00798403193613,214.17222222222222,207.03603603603602,235.56632653061226,233.32063492063492,215.9290465631929,215857,307894,268772,46043,40382,25622,138290,60710.0,52049.0,77567.0,247184.0,216723.0,177712,142276,146376,127117,47833,28242.0,50595.0,94443.0,118134.0,19313,30229,26011,14889,9282,5261.0,4424.0,20947.0,20750.0,158399,112047,120365,112228,38551,22981.0,46171.0,73496.0,97384.0
29,165,FEMALE,20,0.5476190476190477,0.9285714285714286,0.35714285714285715,0.35714285714285715,1.0,0.0,0.0,0.933642857142857,0.8438655462184874,68.56785322168625,101.21845413423173,40.565421750023795,99.36349757277858,110.57853069691627,115.38237724056309,102.20722001476679,98.45919786540526,1919.2986306920434,1916.6265839982846,1822.3660265595588,1909.6262525832437,2014.7364198142172,1958.6150637251983,2045.0395461064381,1855.3079366133268,1737.210378331034,2721,2161,1838,2509,401,634.0,212.0,1760.0,1204.0,1226,1013,932,1132,212,331.0,94.0,801.0,601.0,1495,1148,906,1377,189,303.0,118.0,959.0,603.0,177,259,231,928,1039,1023,414,407,218,177,87,92,928,375,410,0,172,139,0,664,613,0.45591880894989784,0.17442245515994292,0.15760951921790992,0.9254968722630469,0.8966070114859163,0.5087486616059608,0.5115364616585094,0.08957414158535353,0.13533006728961103,0.2017205794908652,0.22597718631485175,0.17324816136851218,0.5108436497313406,0.1905657792982839,0.15145838712458198,0.5662344299803808,0.08595711914975782,0.1234525356229995,0.2576823316615426,0.25412710566090496,0.17111656772820136,0.0682989819450392,0.04358088909467489,0.04102370961345738,0.08324255203305633,0.04152027757455109,0.041033281699469494,0.0,0.04483293841020195,0.0410169906677553,0.30460711158097675,0.17458677928877805,0.16655499290978337,0.3712540452773202,0.16611331528371884,0.1519897207358055,0.0,0.1797353454809346,0.1767788117042503,232.19809825673534,224.3385518590998,222.87552742616035,223.6731234866828,222.41176470588235,207.93273542600897,231.1559554413025,208.92957746478874,220.06764705882352,245.0,228.3955500618047,224.44572368421052,214.57385854968666,219.75172413793103,217.40078125,214.57385854968666,218.55084745762713,212.168986083499,0.0,220.43217286914765,220.78764478764478,233.5,219.48659003831418,234.0212765957447,233.5,229.2,249.30769230769232,0.0,214.37426900584796,224.36111111111111,210.7438105489774,219.81800766283524,213.66315789473686,210.7438105489774,216.04188481675394,203.96601941747574,0.0,221.99697885196375,219.97472353870458,293034,229274,211286,92377,90744,46369,269759,44502.0,74823.0,23275.0,184772.0,136463.0,239679,286776,278273,239679,103156,106721.0,0.0,183620.0,171552.0,43898,57286,54995,43898,20628,22687.0,0.0,36658.0,32308.0,195781,229490,223278,195781,82528,84034.0,0.0,146962.0,139244.0
30,157,MALE,21,0.8809523809523809,1.0,0.8571428571428571,0.7857142857142857,1.0,0.0,0.0,0.9640967498110355,0.6984126984126984,80.23579782110671,84.54782303032952,64.59673249515929,94.70318135031569,84.35746256772092,0.0,69.99451660349496,94.25002731488591,1268.7365136173491,1280.1138414307206,1292.609453186105,1268.7365136173491,1281.6009195716806,1274.3346965080584,0.0,1271.1913725849608,1359.6168943389423,2165,3028,2868,2165,2723,2329.0,0.0,305.0,539.0,1307,1551,1489,1307,1416,1144.0,0.0,135.0,345.0,858,1477,1379,858,1307,1185.0,0.0,170.0,194.0,221,186,221,1055,1097,1068,440,417,240,221,174,110,1055,976,847,0,12,111,0,121,221,0.4034779490558638,0.32881310967488997,0.33224326739445637,1.2181570219105808,1.1126207180408796,0.6576579796674078,0.4034779490558638,0.32917672763301964,0.33747836071958465,0.0,0.3258612403769516,0.31506268499485807,0.22608175821025084,0.2797386308968046,0.2644955116088435,0.22608175821025084,0.2771527801469418,0.30109099958859675,0.0,0.30073070036673355,0.14439606778961503,0.06061894407088087,0.031925831492429085,0.043914085223270796,0.06061894407088087,0.032944159025934,0.026254076465959637,0.0,0.02365899616652703,0.1018708811749797,0.2756519346709779,0.2048107389693447,0.21013607556486996,0.2756519346709779,0.20549204073739524,0.21855263178103382,0.0,0.1992798961526584,0.1825145359643106,282.20185614849186,274.1384715871979,272.8907734056988,246.06546275395033,228.36754176610978,236.3875,282.20185614849186,267.20642857142855,277.37555358724535,0.0,348.22137404580155,258.2144927536232,237.39890710382514,234.7917637917638,236.41352805534206,237.39890710382514,235.21527777777777,233.94850669412978,0.0,231.17777777777778,243.66666666666666,246.94144144144144,220.27567567567567,239.48648648648648,246.94144144144144,216.41040462427745,217.51785714285714,0.0,276.0,261.8545454545455,235.39848914069879,237.22867513611615,235.78127896200186,235.39848914069879,238.53830439223697,236.0908032596042,0.0,226.8048780487805,234.57272727272726,364887,419706,402241,109007,95686,56733,364887,374089.0,313157.0,0.0,45617.0,89084.0,304108,302177,307574,304108,270968,227164.0,0.0,31209.0,80410.0,54821,40751,53166,54821,37439,24362.0,0.0,3312.0,28804.0,249287,261426,254408,249287,233529,202802.0,0.0,27897.0,51606.0
31,150,MALE,26,0.8333333333333334,0.8571428571428571,0.7142857142857143,0.9285714285714286,0.75,0.25,0.0,0.9469608981804103,0.6375661375661376,52.50714817652428,62.55332499673409,33.33378512185353,49.19088377146977,72.75660976933922,48.102114575535786,69.92011513551427,47.537374862811696,1012.6700271608478,996.547973570342,1001.7151499657618,1012.8380790207702,991.1929624107592,1006.7506703281026,1010.6534048417769,1009.935501469299,936.2533852553323,1760,2027,3116,1625,1091,2911.0,135.0,936.0,205.0,1099,1196,1940,1019,621,1815.0,80.0,575.0,125.0,661,831,1176,606,470,1096.0,55.0,361.0,80.0,203,153,213,658,749,748,253,309,187,187,99,195,611,576,712,16,54,18,47,173,36,0.5098151261190575,0.3259285743959558,0.41545610217779944,0.9664514534568859,1.212531249826875,0.7916597012718843,0.5288203325513352,0.2617090609676466,0.40921790867796365,0.3517724771419059,0.43887942604965074,0.539575440882536,0.2765206787094818,0.20011164015473473,0.21947036385099,0.2848611390902253,0.17878515947909807,0.2139091931530091,0.20716344983860835,0.23762117622087636,0.33011919663819245,0.0851916045365986,0.03828202395592442,0.04104499277711918,0.08817380492261463,0.038958438089935134,0.03884183181375943,0.06039235542209306,0.037092330225335875,0.08488058105111237,0.27717007640221664,0.17655506667572862,0.1412429745561833,0.28783609876864635,0.21167336712984794,0.14121476694530435,0.1884740427733892,0.11478814050069239,0.1418042123582524,199.87051618547682,201.1864,204.40960871718673,179.31620553359684,179.8312101910828,181.02105263157895,199.7459867799811,193.2987987987988,204.6816499206769,201.4404761904762,210.18150684931507,200.390625,186.64022988505747,181.96048298572995,187.25956566701137,186.83975155279504,180.7741935483871,186.53231106243155,184.16923076923078,185.4934497816594,199.55555555555554,186.21951219512195,191.80519480519482,190.52803738317758,186.6137566137566,189.74257425742573,187.4387755102041,181.5625,195.73584905660377,224.16666666666666,186.76992481203007,179.95772787318361,186.33067729083666,186.9090909090909,179.21514629948365,186.2845188284519,185.0204081632653,182.4090909090909,187.25,228452,251483,412703,45367,56467,34394,211531,128737.0,387053.0,16921.0,122746.0,25650.0,162377,165766,181080,150406,123288,170304.0,11971.0,42478.0,10776.0,38175,29538,40773,35270,19164,36738.0,2905.0,10374.0,4035.0,124202,136228,140307,115136,104124,133566.0,9066.0,32104.0,6741.0
