PART_ID,SEX,AGE,ACC,ACC_EASY,ACC_MEDIUM,ACC_HARD,PERC_SE_MED,PERC_BE_MED,PERC_CON_MED,TRS,ERS,LAT_P,LAT_N,LAT_EASY_P,LAT_MED_P,LAT_HARD_P,LAT_EASY_N,LAT_MED_N,LAT_HARD_N,PUP_SIZE_EASY,PUP_SIZE_MED,PUP_SIZE_HARD,PUP_SIZE_EASY_P,PUP_SIZE_MED_P,PUP_SIZE_HARD_P,PUP_SIZE_EASY_N,PUP_SIZE_MED_N,PUP_SIZE_HARD_N,NT_EASY,NT_MEDIUM,NT_HARD,NT_EASY_P,NT_MED_P,NT_HARD_P,NT_EASY_N,NT_MED_N,NT_HARD_N,NT_PR_EASY,NT_PR_MEDIUM,NT_PR_HARD,NT_PR_EASY_P,NT_PR_MEDIUM_P,NT_PR_HARD_P,NT_PR_EASY_N,NT_PR_MED_N,NT_PR_HARD_N,NT_OP_EASY,NT_OP_MEDIUM,NT_OP_HARD,NT_OP_EASY_P,NT_OP_MEDIUM_P,NT_OP_HARD_P,NT_OP_EASY_N,NT_OP_MED_N,NT_OP_HARD_N,NT_COR_EASY,NT_COR_MED,NT_COR_HARD,NT_ERR_EASY,NT_ERR_MED,NT_ERR_HARD,NT_SE_MED,NT_BE_MED,NT_CON_MED,NT_COR_EASY_P,NT_COR_MED_P,NT_COR_HARD_P,NT_ERR_EASY_P,NT_ERR_MED_P,NT_ERR_HARD_P,NT_COR_EASY_N,NT_COR_MED_N,NT_COR_HARD_N,NT_ERR_EASY_N,NT_ERR_MED_N,NT_ERR_HARD_N,RT_PR_EASY,RT_PR_MEDIUM,RT_PR_HARD,RT_SE_MED,RT_BE_MED,RT_CON_MED,RT_PR_EASY_P,RT_PR_MED_P,RT_PR_HARD_P,RT_PR_EASY_N,RT_PR_MED_N,RT_PR_HARD_N,RT_OP_EASY,RT_OP_MEDIUM,RT_OP_HARD,RT_OP_EASY_P,RT_OP_MED_P,RT_OP_HARD_P,RT_OP_EASY_N,RT_OP_MED_N,RT_OP_HARD_N,RT_COR_EASY,RT_COR_MED,RT_COR_HARD,RT_COR_EASY_P,RT_COR_MED_P,RT_COR_HARD_P,RT_COR_EASY_N,RT_COR_MED_N,RT_COR_HARD_N,RT_ERR_EASY,RT_ERR_MED,RT_ERR_HARD,RT_ERR_EASY_P,RT_ERR_MED_P,RT_ERR_HARD_P,RT_ERR_EASY_N,RT_ERR_MED_N,RT_ERR_HARD_N,DUR_PR_EASY,DUR_PR_MEDIUM,DUR_PR_HARD,DUR_SE_MED,DUR_BE_MED,DUR_CON_MED,DUR_PR_EASY_P,DUR_PR_MED_P,DUR_PR_HARD_P,DUR_PR_EASY_N,DUR_PR_MED_N,DUR_PR_HARD_N,DUR_OP_EASY,DUR_OP_MEDIUM,DUR_OP_HARD,DUR_OP_EASY_P,DUR_OP_MED_P,DUR_OP_HARD_P,DUR_OP_EASY_N,DUR_OP_MED_N,DUR_OP_HARD_N,DUR_COR_EASY,DUR_COR_MED,DUR_COR_HARD,DUR_COR_EASY_P,DUR_COR_MED_P,DUR_COR_HARD_P,DUR_COR_EASY_N,DUR_COR_MED_N,DUR_COR_HARD_N,DUR_ERR_EASY,DUR_ERR_MED,DUR_ERR_HARD,DUR_ERR_EASY_P,DUR_ERR_MED_P,DUR_ERR_HARD_P,DUR_ERR_EASY_N,DUR_ERR_MED_N,DUR_ERR_HARD_N,FIX_PR_EASY,FIX_PR_MEDIUM,FIX_PR_HARD,FIX_SE_MED,FIX_BE_MED,FIX_CON_MED,FIX_PR_EASY_P,FIX_PR_MED_P,FIX_PR_HARD_P,FIX_PR_EASY_N,FIX_PR_MED_N,FIX_PR_HARD_N,FIX_OP_EASY,FIX_OP_MEDIUM,FIX_OP_HARD,FIX_OP_EASY_P,FIX_OP_MED_P,FIX_OP_HARD_P,FIX_OP_EASY_N,FIX_OP_MED_N,FIX_OP_HARD_N,FIX_COR_EASY,FIX_COR_MED,FIX_COR_HARD,FIX_COR_EASY_P,FIX_COR_MED_P,FIX_COR_HARD_P,FIX_COR_EASY_N,FIX_COR_MED_N,FIX_COR_HARD_N,FIX_ERR_EASY,FIX_ERR_MED,FIX_ERR_HARD,FIX_ERR_EASY_P,FIX_ERR_MED_P,FIX_ERR_HARD_P,FIX_ERR_EASY_N,FIX_ERR_MED_N,FIX_ERR_HARD_N
129,FEMALE,19,0.523809523809524,0.785714285714286,0.357142857142857,0.428571428571429,0.538461538461538,0.076923076923077,0,0.881935733643051,0.745229741019215,56.0872843320757,56.0401179255746,56.626585390089,61.0090108749617,50.9971269399797,59.1563569199113,55.1177888192642,55.7938574090086,1696.04664760027,1680.07273880574,1674.74938539185,1695.15557869261,1646.99938768962,1661.52164719695,1699.31390026171,1700.74358325332,1684.67018903802,1883,1629,1678,1450,680,634,433,949,1044,1146,1003,1070,873,414,404,273,589,666,737,626,608,577,266,230,160,360,378,85,90,125,613,540,603,196,231,113,81,42,57,558,194,170,4,48,68,55,346,433,0.361966431871072,0.350330330360087,0.353804472645193,1.35969505037047,1.43575074941222,0.768728046213248,0.360667405524653,0.362854596108282,0.324018253409602,0.36652583868016,0.341666010255805,0.374223543049539,0.26066220998906,0.239056327739534,0.230040231074899,0.262855975883044,0.246815999539174,0.201396966514497,0.252962388363313,0.233688166305724,0.249675782369382,0.030787337585035,0.034924184007436,0.04486041705685,0.038059540467348,0.039141758991868,0.040446722990773,0.005262888885379,0.032006454500283,0.047886095783164,0.22101887431942,0.205191142901709,0.221902883720172,0.260022420860271,0.177508204848548,0.15472113443998,0.084121700395961,0.22434227252016,0.267957364740049,251.91652173913,257.226377952756,247.838919925512,276.233333333333,278.794979079498,251.58407079646,255.582480091013,266.715662650602,244.197044334975,240.025830258303,250.67387687188,250.052395209581,283.454289732771,275.150537634409,272.683423913043,286.090909090909,278.852320675105,265.413333333333,255.854838709677,273.031400966184,275.884540117417,273.788888888889,292.730337078652,276.639344262295,278.905882352941,306.153846153846,233.509433962264,186.8,282.26,309.768115942029,284.855072463768,272.366548042705,271.897394136808,287.173758865248,273.474747474747,275.244186046512,261.912280701754,271.763736263736,270.595022624434,289704,261342,266179,58009,66632,28429,224657,110687,99144,65047,150655,167035,201536,179123,200695,185673,66088,59718,15863,113035,140977,24641,26053,33750,23707,11940,12376,934,14113,21374,176895,153070,166945,161966,54148,47342,14929,98922,119603
119,FEMALE,19,0.761904761904762,0.928571428571429,0.642857142857143,0.714285714285714,0.357142857142857,0,0,0.951033681765389,0.776931216931217,72.7193310009241,108.546677105153,32.5314660127787,97.85457042434,102.341840004439,113.964651442343,107.236358740954,108.502501885053,1262.53131959998,1224.03314834267,1259.57215734838,1261.3732533563,1248.0604224152,1242.49993683436,1277.58618076789,1169.97178167947,1302.25270863344,1572,3754,4086,1254,2528,2923,318,1226,1163,806,1789,2102,645,1271,1473,161,518,629,766,1965,1984,609,1257,1450,157,708,534,200,423,206,1253,1536,1253,688,532,316,197,271,130,1245,1035,839,3,152,76,8,501,414,0.350495836604163,0.318606711163986,0.33909796009744,1.50271578795872,1.15510172880285,0.705556700568065,0.346206819581734,0.331650891877843,0.333002611625136,0.366411860796382,0.2918249963671,0.353471112036018,0.303538797082922,0.331235405562288,0.298065412845867,0.301811932223646,0.314071516537861,0.310291470220026,0.309946984024872,0.366475516899393,0.269235727218048,0.079167594239243,0.070969307222674,0.028071361712925,0.098035261244544,0.066219583416383,0.025222333308528,0.009151960601816,0.080721222742284,0.034789520374368,0.526406853123998,0.252854118381678,0.189026780709301,0.665277781516521,0.252010031073617,0.18364922889001,0.011073609088679,0.254587159807894,0.201707330428063,230.320685434517,228.509857612267,230.508861940299,213.756168359942,213.97191011236,220.977777777778,223.532824427481,226.42015503876,227.808155080214,257.765432098765,233.539179104478,236.743827160494,221.318584070796,215.712614445575,213.06734006734,221.407407407407,213.940458015267,216.798174442191,209.545454545455,219.251524390244,205.695390781563,212.515,217.158878504673,193.895734597156,210.456852791878,210.537906137184,194.082706766917,347.666666666667,229.304635761589,193.576923076923,222.706067769898,215.310143042913,216.242543171115,223.118160190325,214.852855759923,220.339976553341,157.75,216.245544554455,207.940617577197,188172,417259,494211,147278,114261,69608,146414,292082,340801,41758,125177,153410,325117,424091,316405,322812,280262,213763,2305,143829,102642,42503,92944,40912,41460,58319,25813,1043,34625,15099,282614,331147,275493,281352,221943,187950,1262,109204,87543
79,MALE,22,0.761904761904762,0.928571428571429,0.714285714285714,0.642857142857143,0.285714285714286,0,0,0.958344671201814,0.825047619047619,63.947219331931,74.5808129551457,49.1393287628531,72.9098255653218,75.3779432279427,44.1086342407434,70.0696880779024,84.2841485998208,1024.52690309512,1006.24335926715,1037.63023243454,1025.64635553049,1005.72132326449,1020.33053181551,1009.97402143523,1007.5484492738,1068.76969354879,928,1518,1729,873,999,1047,55,519,682,567,886,936,529,590,563,38,296,373,361,632,793,344,409,484,17,223,309,93,85,70,562,508,541,207,215,86,88,48,33,516,352,335,5,37,37,46,156,206,0.198121329285849,0.212775799632127,0.219199969753758,0.669930783364495,0.65218879335386,0.31343638161701,0.196726333944304,0.196679938387077,0.201814120708113,0.218324601651454,0.254646488224158,0.247187642588874,0.119483996622839,0.143225968948401,0.175898426456887,0.120594302488779,0.130975488227502,0.165867855268608,0.103403791083311,0.175093543821114,0.192045601324784,0.030085519186902,0.016888635133835,0.016259900444691,0.03084322522861,0.012138281680665,0.010900624658621,0.019111904381327,0.029245884436101,0.024887241964789,0.191247902484364,0.119455861435871,0.119477490244038,0.187368327528194,0.111414338698729,0.125839936052265,0.247434548538315,0.140374536690737,0.109235249485804,228.935702199662,241.859234234234,249.566252587992,238.174528301887,226.223744292237,225.714285714286,228.078039927405,243.875850340136,240.616871704745,240.75,237.906666666667,262.392947103275,227.983408748115,225.981937602627,237.718152866242,228.518032786885,222.975247524752,244.76253298153,221.830188679245,231.907317073171,226.995983935743,230.85393258427,195.942528735632,241.662162162162,234.559523809524,180.612244897959,217.5,168.6,215.710526315789,262.2,227.538327526132,230.988505747126,237.191335740072,227.553231939163,228.822535211268,247.449275362319,227.375,235.592814371257,220.258373205742,135301,214771,241081,50493,49543,20540,125671,143399,136911,9630,71372,104170,151153,137623,149287,139396,90082,92765,11757,47541,56522,20546,17047,17883,19703,8850,7395,843,8197,10488,130607,120576,131404,119693,81232,85370,10914,39344,46034
139,MALE,20,0.452380952380952,0.714285714285714,0.428571428571429,0.214285714285714,0.5,0.071428571428572,0,0.858936507936508,0.731307634164777,82.5115105974046,99.1719688055467,63.9881845221491,107.958721859701,93.3615083236643,57.1257538272124,104.641362567343,107.41031828961,1417.97245850229,1421.24082936061,1419.12306874958,1420.36395540053,1343.71447680366,1385.37111442342,1410.0008021748,1479.38559377832,1429.24865504743,1959,3467,3282,1545,1526,676,414,1941,2606,1130,1952,1871,887,832,420,243,1120,1451,829,1515,1411,658,694,256,171,821,1155,161,220,164,1209,1063,981,499,382,182,150,89,15,988,356,223,11,131,149,221,707,758,0.399371788030433,0.374067797482786,0.398263842498955,1.34209522980357,1.01622234421357,0.41272906139994,0.398601713589348,0.363374994852025,0.454059359449334,0.402247062439998,0.382341638319665,0.383714531865295,0.269683259259931,0.278997695681805,0.287731159968735,0.272015843705881,0.286439725609701,0.267787018964249,0.260973944929049,0.273239226807652,0.292931819782566,0.051289408841393,0.040778964101305,0.033037517428412,0.060389273876999,0.040723898210962,0.015306093760246,0.017312681824583,0.040821572800631,0.037661186228803,0.4044725011883,0.195756806862052,0.198591375802382,0.415401690147956,0.149584949893966,0.224350131470162,0.363665514673182,0.231483510972166,0.191874489603794,275.974446337308,272.812868369352,276.010235414534,274.045186640472,271.670918367347,235.221052631579,277.840958605664,274.332167832168,285.145739910314,269.28125,271.706281833616,273.308355437666,263.723965763195,267.093536121673,266.046649703138,261.106346483705,270.335526315789,270.661290322581,276.656779661017,265.372526193248,264.817400644468,250.656626506024,270.321428571429,263.170588235294,249.303225806452,296.393258426966,285.8,269.727272727273,253.133333333333,260.98064516129,265.478964401294,266.430797433547,266.531219028741,262.915924826904,264.016348773842,269.68669527897,276.995555555556,267.654696132597,265.583762886598,323994,555447,539324,139489,106495,44692,255058,235377,127175,68936,320070,412149,369741,351228,313669,304450,123273,67124,65291,227955,246545,41609,60552,44739,38642,26379,4287,2967,34173,40452,328132,290676,268930,265808,96894,62837,62324,193782,206093
145,FEMALE,26,0.595238095238095,0.857142857142857,0.642857142857143,0.285714285714286,0.285714285714286,0.071428571428572,0,0.906039488966318,0.75922619047619,86.9642907688598,102.05482242361,78.7507848861823,86.8612684429232,111.836608650249,116.855338316493,106.118051371919,96.5084694761317,1243.99567237047,1218.97208907827,1263.04276369225,1258.29473262825,1185.10966556194,1165.09167007591,1158.20131082378,1279.92445140765,1306.57658307729,3106,3593,3675,2520,2155,1253,586,1438,2422,1936,2166,2087,1572,1281,632,364,885,1455,1170,1427,1588,948,874,621,222,553,967,232,212,183,1304,1092,1239,553,373,166,201,166,79,1101,758,371,31,46,104,203,334,868,0.494242019236935,0.464237334381697,0.444329304315325,1.36498063875429,1.01685520602247,0.408208848896757,0.486524251434976,0.461623724140872,0.388899936478028,0.525448823173992,0.468088127870997,0.472877322730244,0.230315917315778,0.254173899146741,0.277927427765119,0.232708791747109,0.265086823972736,0.313276219860784,0.220640326504972,0.238095212580259,0.259721591994912,0.044412579551496,0.038096024102917,0.03217514318331,0.047097943282224,0.051997347454388,0.040295392129543,0.033554307886049,0.017614345305389,0.027992937513362,0.258511754591689,0.190914458623169,0.219933897957979,0.272811037558344,0.221168771126381,0.193049487646028,0.200692585703549,0.146338910291273,0.233780287888181,297.23112244898,280.238270469181,277.76864608076,231.977900552486,236.146341463415,225.560240963855,288.618957940992,281.49375975039,274.405362776025,334.613079019074,278.433856502242,279.218218898708,233.67997382199,233.157486423584,235.622159090909,233.629829984544,233.131004366812,233.525727069351,233.957264957265,233.222520107239,236.597294484912,225.646551724138,236.943127962085,237.865168539326,222.54,244.873493975904,231.102564102564,245.0625,207.688888888889,243.14,235.118055555556,232.416512059369,235.29756097561,235.657221206581,230.532,234.037940379404,232.19801980198,236.725609756098,235.837398373984,582573,609238,584703,125964,87138,37443,459770,360875,173973,122803,248363,410730,357063,300540,331756,302317,213548,104386,54746,86992,227370,52350,49995,42340,44508,40649,18026,7842,9346,24314,304713,250545,289416,257809,172899,86360,46904,77646,203056
96,MALE,24,0.714285714285714,0.928571428571429,0.714285714285714,0.5,0.214285714285714,0.071428571428572,0,0.928292682926829,0.755,77.0651571891957,102.18869074995,61.5716913490767,82.282254710722,99.1310397931685,117.952279665089,90.6570741972789,106.526244649314,1231.70666556497,1246.38690429537,1214.04219542171,1227.79366626822,1240.2598058666,1232.60072641926,1282.57565642283,1260.17287576011,1195.48366442415,1938,2395,3128,1686,1598,1411,252,797,1717,1102,1267,1628,959,850,755,143,417,873,836,1128,1500,727,748,656,109,380,844,152,178,193,998,1091,848,343,495,253,145,100,138,876,823,344,7,78,55,122,268,504,0.355569026671696,0.355769738050404,0.34498448047151,1.21740428061459,1.65280454967789,0.886899020505853,0.354725953510849,0.355406724930886,0.335728778055614,0.361290177019047,0.356511064207388,0.353597638736166,0.257746140099823,0.278265718412646,0.289023140837679,0.256142936804193,0.271916331991002,0.269811699156186,0.268625583922293,0.29123209891537,0.306900896653457,0.04692371324178,0.044051290506626,0.034406755973572,0.051627122158256,0.035833296678734,0.052833386821688,0.015006068598468,0.060833642038776,0.017259328296271,0.31166365781907,0.272865818471334,0.164258014173599,0.314020433857371,0.312051892885083,0.132004206886329,0.295670419418967,0.19284209373398,0.194272715848302,289.237378210806,300.746360153257,298.641010222489,274.301449275362,270.978043912176,281.366533864542,289.13849287169,301.481099656357,299.444730077121,289.897959183673,299.261574074074,297.934463276836,283.897413793103,273.348709929633,273.420650095602,284.15145631068,277.013978494624,267.2125,281.884615384615,263.581661891117,278.685512367491,281.660130718954,267.010989010989,256.642487046632,284.993103448276,260.156862745098,263.755395683453,221.25,275.75,238.333333333333,284.237338629593,274.400182315406,277.216881594373,284.013559322034,279.090579710145,268.621700879765,285.860655737705,259.96282527881,282.94140625,326549,392474,496640,94634,135760,70623,283934,263193,232968,42615,129281,263672,329321,349613,285998,292676,257623,128262,36645,91990,157736,43094,48596,49532,41324,26536,36662,1770,22060,12870,286227,301017,236466,251352,231087,91600,34875,69930,144866
134,FEMALE,18,0.380952380952381,0.785714285714286,0.214285714285714,0.142857142857143,0.785714285714286,0,0,0.86859410430839,0.787728937728938,44.9927198011021,49.6558109380246,34.8077916055038,77.7824870263151,51.8251740390733,42.7952874159698,55.96916702252,45.5836987410842,1205.25762024053,1237.37398731225,1179.11262840273,1201.3409735167,1331.69482871784,1201.44449327786,1219.61865822791,1211.65012147436,1175.39065092354,1200,2107,1585,902,592,265,298,1515,1320,733,1199,925,565,362,160,168,837,765,467,908,660,337,230,105,130,678,555,102,144,79,505,758,523,306,307,145,72,27,20,385,191,109,30,117,59,120,567,414,0.374233599639152,0.361610128670232,0.380278490974979,1.17050283412208,1.27920240217869,0.632427058695122,0.384738832118024,0.40249420141848,0.405449675560332,0.342903799757881,0.346114267967089,0.375508872822245,0.228727758167621,0.258028102236182,0.242852302446872,0.213235956230533,0.241288247747214,0.223105859543906,0.274929025532753,0.2643728334705,0.246594001301073,0.046249393456855,0.042223379995995,0.033131242896769,0.045525334718041,0.025352750669091,0.054992579433525,0.048408756939288,0.048617677443655,0.028988798696927,0.227094575238733,0.219980182017184,0.196234644166739,0.224970528480442,0.205933245546402,0.248180546201403,0.233429128996546,0.225304244817813,0.186391558853668,254.096945551129,254.568822553897,265.482832618026,241.009933774834,241.964401294498,257.980263157895,256.6393728223,257.317808219178,261.024844720497,245.944134078212,253.375743162901,266.413748378729,229.856907894737,244.898789878988,249.561872909699,227.624175824176,238.805309734513,238.060606060606,236.496732026144,246.915080527086,252.81974248927,234.118811881188,245.534246575342,266.135802469136,245.507042253521,204,285,207.166666666667,255.82905982906,259.950819672131,229.007889546351,244.777195281782,246.965183752418,224.317708333333,243.928934010152,229.678571428571,243.650406504065,245.072438162544,251.745679012346,191335,307010,247430,72785,74767,39213,147311,93921,42025,44024,213089,205405,139753,222613,149238,103569,53970,31424,36184,168643,117814,23646,35848,21557,17431,5916,5700,6215,29932,15857,116107,186765,127681,86138,48054,25724,29969,138711,101957
181,MALE,20,0.738095238095238,0.928571428571429,0.642857142857143,0.642857142857143,0.214285714285714,0.142857142857143,0,0.924134542705971,0.71033189033189,84.3455111501071,107.948434773137,59.553780884513,100.037062599744,104.464236750773,113.208702270196,103.295087184987,111.549728861874,1849.20128251493,1856.81943658365,1822.48757221712,1847.70858741377,1856.27366707928,1823.53194695659,1868.60631883011,1857.80182169152,1820.60769768606,2561,4364,4681,2244,2785,2915,317,1579,1766,1570,2617,2615,1390,1712,1678,180,905,937,991,1747,2066,854,1073,1237,137,674,829,340,230,248,1248,1413,1388,646,558,209,331,178,95,1137,859,888,9,52,153,111,554,500,0.402386567217609,0.397196093664741,0.390242707273937,1.10055049393843,1.04452392396349,0.395643224957664,0.409730492969347,0.410925478112578,0.398978648543964,0.3521637400705,0.373262669607426,0.375516824894021,0.199292804598125,0.214366933118865,0.24333632729401,0.197270947280627,0.215744483929896,0.233650403911371,0.213119658791034,0.211965550314984,0.259663562570073,0.066832854530322,0.028686294355436,0.029317187415957,0.075365621219104,0.036548676332601,0.018844301330149,0.008479913476163,0.014980383309313,0.046970979252562,0.237169413259236,0.183079723607072,0.163798393942946,0.247185752696254,0.179382405106073,0.169721029217654,0.168670778986811,0.189524986458846,0.153814806858435,221.514267990074,212.198717948718,220.503583553376,173.564142194745,188.763440860215,195.154205607477,222.137955182073,212.382319173364,221.304424778761,216.673913043478,211.847252747253,219.083682008368,168.925485284909,182.058252427184,174.155930162553,169.53088934148,186.932692307692,178.534743202417,161.733870967742,173.720394736842,167.646706586826,172.909620991254,177.480349344978,174.96015936255,174.694610778443,184.865168539326,186.494736842105,106.666666666667,151.705882352941,167.935897435897,167.835725677831,182.797040169133,174.012765957447,168.016681299385,187.359628770302,177.692650334076,166.04347826087,175.736086175943,167.55859375,357081,562751,584555,112296,105330,41763,317213,369970,375111,39868,192781,209444,269774,300032,289273,249719,194410,177285,20055,105622,111988,59308,40643,43915,58348,32906,17717,960,7737,26198,210466,259389,245358,191371,161504,159568,19095,97885,85790
157,MALE,21,0.880952380952381,1,0.857142857142857,0.785714285714286,0.142857142857143,0,0,0.964096749811035,0.698412698412698,80.2357978211067,84.5478230303295,64.5967324951593,94.7031813503157,84.3574625677209,nan,69.994516603495,94.2500273148859,1268.73651361735,1280.11384143072,1292.60945318611,1268.73651361735,1281.60091957168,1274.33469650806,nan,1271.19137258496,1359.61689433894,2165,3028,2868,2165,2723,2329,nan,305,539,1307,1551,1489,1307,1416,1144,nan,135,345,858,1477,1379,858,1307,1185,nan,170,194,221,186,221,1055,1097,1068,440,417,240,221,174,110,1055,976,847,0,12,111,0,121,221,0.403477949055864,0.32881310967489,0.332243267394456,1.21815702191058,1.11262071804088,0.657657979667408,0.403477949055864,0.32917672763302,0.337478360719585,nan,0.325861240376952,0.315062684994858,0.226081758210251,0.279738630896805,0.264495511608843,0.226081758210251,0.277152780146942,0.301090999588597,nan,0.300730700366734,0.144396067789615,0.060618944070881,0.031925831492429,0.043914085223271,0.060618944070881,0.032944159025934,0.02625407646596,nan,0.023658996166527,0.10187088117498,0.275651934670978,0.204810738969345,0.21013607556487,0.275651934670978,0.205492040737395,0.218552631781034,nan,0.199279896152658,0.182514535964311,282.201856148492,274.138471587198,272.890773405699,246.06546275395,228.36754176611,236.3875,282.201856148492,267.206428571429,277.375553587245,nan,348.221374045802,258.214492753623,237.398907103825,234.791763791764,236.413528055342,237.398907103825,235.215277777778,233.94850669413,nan,231.177777777778,243.666666666667,246.941441441441,220.275675675676,239.486486486486,246.941441441441,216.410404624277,217.517857142857,nan,276,261.854545454545,235.398489140699,237.228675136116,235.781278962002,235.398489140699,238.538304392237,236.090803259604,nan,226.80487804878,234.572727272727,364887,419706,402241,109007,95686,56733,364887,374089,313157,nan,45617,89084,304108,302177,307574,304108,270968,227164,nan,31209,80410,54821,40751,53166,54821,37439,24362,0,3312,28804,249287,261426,254408,249287,233529,202802,0,27897,51606
56,MALE,19,0.80952380952381,0.928571428571429,0.928571428571429,0.571428571428571,0,0,0,0.967967479674797,0.812380952380952,64.4952327673712,92.2269993071131,63.9193724117302,60.3233954598859,72.2102414699516,93.383977649828,nan,92.0341695833274,2337.88817721283,2314.50436889503,2329.58481385054,2331.76254727439,2314.50436889503,2364.03125931442,2417.52136641263,nan,2283.6562198987,2867,2405,3427,2585,2405,1770,282,nan,1657,1733,1413,1967,1565,1413,1020,168,nan,947,1134,992,1460,1020,992,750,114,nan,710,391,177,253,1000,893,999,304,369,220,354,177,140,897,893,615,37,0,113,103,0,384,0.434558514062075,0.422235719881351,0.421399681014118,1.09246517769448,1.63002453316917,0.993536433913791,0.43190348963648,0.422235719881351,0.424463682381598,0.45818352437763,nan,0.418194316751233,0.273144234822048,0.268141914856021,0.277340135847528,0.273213186013862,0.268141914856021,0.282342221615253,0.272530691457935,nan,0.272107270376278,0.089207838000913,0.046407559075867,0.049051810038446,0.090387909698534,0.046407559075867,0.052406001184399,0.078707292032056,nan,0.045542867599898,0.232531289582602,0.249164713356637,0.190914675261412,0.232777629670054,0.249164713356637,0.23191481788589,0.230339299538711,nan,0.14802292157732,228.746013667426,233.018296973962,240.593228903487,199.971962616822,211.432642487047,211.029787234043,226.001889168766,233.018296973962,238.758519961052,254.684523809524,nan,242.572478991597,203.974622770919,206.40160284951,205.873196659074,204.676067073171,206.40160284951,204.796758104738,197.671232876712,nan,207.549514563107,204.10396039604,201.066298342541,206.033457249071,204.653950953678,201.066298342541,201.826666666667,198.648648648649,nan,211.336134453781,203.92504743833,207.426751592357,205.832061068702,204.684656084656,207.426751592357,205.480061349693,197.339449541284,nan,206.411616161616,401678,331119,476134,64191,81613,49592,358891,331119,245205,42787,nan,230929,297395,231789,271135,268535,231789,164247,28860,nan,106888,82458,36393,55423,75108,36393,30274,7350,0,25149,214937,195396,215712,193427,195396,133973,21510,0,81739
85,FEMALE,18,0.857142857142857,0.928571428571429,0.857142857142857,0.785714285714286,0.142857142857143,0,0,0.96817082388511,0.777195767195767,70.2360438136551,84.3389331338035,56.6775572757806,68.7492383467427,87.8816793223204,107.264985737643,72.8836867438658,84.3337465258155,1118.63769524214,1111.71659722969,1129.11295652902,1112.35934726986,1104.26004138963,1103.18324138623,1200.25621888179,1156.45593227004,1224.18857871927,2088,2401,3036,1810,2033,2417,278,368,619,1213,1333,1606,1080,1146,1258,133,187,348,875,1068,1430,730,887,1159,145,181,271,205,250,292,877,951,926,402,381,168,190,228,248,755,850,669,15,22,44,122,101,257,0.420258559632728,0.415947025741268,0.378605484128738,1.41102705530361,1.38070004789412,0.523030859459192,0.436141970942433,0.42566532183339,0.380621269661386,0.311154658442164,0.360944968281453,0.370903321093314,0.247889629102422,0.252329562098422,0.277180519630979,0.236875742477975,0.250252469414911,0.287700878711073,0.323544535631451,0.264085158968992,0.236983028621275,0.053202729794933,0.05904456744556,0.057298529552292,0.057364993280983,0.064361925160775,0.062960687048291,0.024611945658177,0.028950236935944,0.03566385688493,0.242808316432004,0.233220787784679,0.182051367064366,0.239052699660237,0.243329968480918,0.163207043851587,0.268605825114922,0.176006464177385,0.254054091226397,279.754731861199,289.866475233309,277.015596880624,237.133495145631,228.123456790123,212.350877192982,283.88074204947,294.358759430008,279.169954476479,245.411764705882,263.07,268.879656160458,226.317934782609,229.175282714055,232.617529880478,226.559128630705,228.687387387387,231.60593220339,224.657142857143,233.40625,235.688102893891,217.995145631068,229.272,237.710884353742,221.293193717277,232.885964912281,243.456,176,191.818181818182,205.068181818182,228.227171492205,229.150809716599,231.059313215401,227.860284605433,227.602040816327,227.337175792507,230.496,242.037735849057,240.734082397004,354729,403784,461785,97699,92390,36312,321353,351170,367946,33376,52614,93839,249855,283719,291935,218403,253843,218636,31452,29876,73299,44907,57318,69887,42267,53098,60864,2640,4220,9023,204948,226401,222048,176136,200745,157772,28812,25656,64276
