,Kx,FOx,FOx_STD,RMx,RMx_STD,RMk,PROP_FOx,AVG_RMx
0,775,230.94499999999996,0.11585735268315887,278.8140313668031,0.32797736825405044,397,0.29799354838709674,0.7023023460120984
1,775,457.6419999999991,0.11516699179527767,290.60497930594374,0.2769649386474449,412,0.5905058064516118,0.7053518915192809
2,775,684.8190000000006,0.11446598858430479,356.60629939771184,0.25621900002303344,505,0.8836374193548395,0.706151087916261
3,767,799.6189999999989,0.11575059154833392,395.52389773122565,0.24744657048965074,546,1.0425280312907417,0.7244027430974829
4,750,869.8240000000006,0.13091033519598297,423.21815619637715,0.2512424426226986,578,1.1597653333333342,0.7322113429003065
5,735,927.8979999999991,0.12666885701624567,427.38065672425205,0.25125684759634076,590,1.2624462585034002,0.7243739944478849
6,713,885.2749999999986,0.13681630503501185,421.85388673106297,0.24964954612388954,571,1.2416199158485255,0.7387984005797951
7,693,869.7710000000022,0.1362899075985185,420.85954695781396,0.2350301592845322,563,1.2550808080808113,0.7475302787883019
8,673,853.898,0.1280684394932544,418.92244053018317,0.23799818880689066,554,1.2687934621099555,0.7561776904876952
9,652,795.8060000000006,0.12749083980610776,407.66089724529115,0.25223267582776854,539,1.2205613496932524,0.7563281952602804
10,620,776.9879999999972,0.14088266355889095,395.5268782507325,0.24577230649705428,517,1.2532064516128987,0.765042317699676
11,582,768.2410000000002,0.13976111291977877,367.27034415830497,0.23531919323381226,480,1.3200017182130588,0.765146550329802
12,548,693.3949999999998,0.1385091259897461,352.0728935441843,0.24399161187993829,460,1.265319343065693,0.7653758555308354
13,511,667.4080000000014,0.13094143416931892,323.5490931867927,0.2396009078574945,421,1.3060821917808245,0.7685251619638781
14,470,586.6900000000002,0.1257739884605073,309.5111533383292,0.23390049393875398,397,1.2482765957446813,0.7796250713811819
15,431,549.3490000000005,0.12920047736511994,279.3512106423685,0.23903519145844745,360,1.2745916473317878,0.7759755851176904
16,394,514.7399999999998,0.13206678043734124,262.1106210620305,0.21501699946730013,330,1.3064467005076137,0.7942746092788803
17,361,485.9939999999999,0.1310362225971364,235.25037896596592,0.23083671920504517,299,1.3462437673130192,0.7867905651035649
18,322,403.5699999999997,0.13290355060789916,210.5731892619453,0.21242446374249768,262,1.2533229813664588,0.8037144628318522
19,285,387.8880000000005,0.13889878176188286,199.1967634293857,0.21150920903772927,250,1.3610105263157912,0.7967870537175428
20,249,338.69200000000023,0.14585153272530327,174.49547884347928,0.19712245587784302,217,1.3602088353413664,0.8041266306151119
21,211,263.50700000000006,0.16132531625515092,140.27372772723612,0.22854573897041397,178,1.2488483412322278,0.7880546501530119
22,169,218.49999999999991,0.14085247205157267,112.9038609669924,0.19707442845659254,140,1.292899408284023,0.8064561497642314
23,102,59.11700000000002,0.17163500621858546,60.22292112099657,0.19949214220417838,73,0.5795784313725492,0.8249715222054325
