,Kx,FOx,FOx_STD,RMx,RMx_STD,RMk,PROP_FOx,AVG_RMx
0,485,139.0880000000001,0.13087937083266296,172.9238555566876,0.3115512613127371,235,0.2867793814432992,0.7358461938582451
1,485,284.807,0.1261982517233773,187.0416319167818,0.2738677766903473,258,0.5872309278350516,0.7249675655689217
2,485,454.9419999999998,0.1248449671016804,231.62852693620454,0.25181998638019343,320,0.9380247422680408,0.7238391466756392
3,478,563.4179999999996,0.12395397133221818,259.6638715487103,0.23475927733430693,354,1.1786987447698736,0.7335137614370347
4,467,553.0209999999993,0.15254709630295485,273.01907473475217,0.23162671481474617,358,1.1841991434689492,0.762623113784224
5,454,540.9789999999986,0.15881339602490802,269.50242523007046,0.24238623273590712,355,1.1915837004405254,0.7591617612114661
6,438,556.704,0.14798780974547843,263.0183387522303,0.253922809741631,351,1.2710136986301368,0.7493399964451006
7,420,532.2719999999994,0.13434770230600507,259.44850156874617,0.22975536701193178,335,1.2673142857142843,0.7744731390111826
8,405,528.012999999999,0.13602281500763844,257.41556064247396,0.2255470088909173,329,1.3037358024691335,0.7824181174543282
9,394,445.205000000001,0.1309506003105995,240.9044932731433,0.25228985320428204,310,1.1299619289340128,0.7771112686230429
10,371,475.48299999999995,0.1584514873601418,231.75979096693254,0.261994463491209,300,1.2816253369272235,0.7725326365564418
11,340,444.11599999999964,0.15142102895849308,220.9733821518021,0.23223079511093334,277,1.3062235294117637,0.7977378417032567
12,316,366.4350000000006,0.13634022025005385,205.0379757017503,0.22327235674934479,256,1.1596044303797488,0.8009295925849621
13,286,329.1339999999996,0.13234578468432565,173.8295195093756,0.2566411389083568,224,1.1508181818181804,0.7760246406668553
14,255,304.17600000000016,0.1280592938294393,162.8868658577825,0.21712683545233674,201,1.19284705882353,0.810382417202898
15,230,263.02799999999985,0.13054942780644285,143.04341347729127,0.24828670130918676,180,1.1435999999999993,0.7946856304293959
16,205,242.9799999999999,0.13997052163284168,142.09218481546836,0.19917400511434363,172,1.1852682926829263,0.8261173535783044
17,182,222.68699999999984,0.1404520278476884,123.00320342126629,0.22115370674982776,150,1.223554945054944,0.8200213561417753
18,150,172.5519999999998,0.1337656016199553,100.55600932765647,0.19984451914207463,122,1.1503466666666653,0.8242295846529218
19,127,183.5589999999999,0.14615496544726306,86.36383784616453,0.20899373587795742,107,1.4453464566929126,0.8071386714594816
20,113,140.97600000000003,0.13611044731114502,72.54610880904598,0.2175003911762075,90,1.2475752212389384,0.8060678756560664
21,83,111.62499999999999,0.16965499526436534,51.24322533347138,0.19588893955596884,64,1.344879518072289,0.8006753958354903
22,67,75.58899999999998,0.13792124064776642,44.95001608856147,0.18695506054831806,54,1.128194029850746,0.8324077053437309
23,29,16.245,0.15532457684126608,14.470914460030471,0.28634878856029583,19,0.5601724137931035,0.761627076843709
