,Kx,FOx,FOx_STD,RMx,RMx_STD,RMk,PROP_FOx,AVG_RMx
0,489,121.458,0.12002113443343251,68.56147843282659,0.28398744396765546,238,0.2483803680981595,0.28807343879338904
1,489,263.3470000000002,0.11192955844210309,86.04412381808484,0.2607109324903386,251,0.538541922290389,0.34280527417563683
2,489,429.5389999999999,0.12390330558548457,113.22432385608174,0.25964336075670774,303,0.8784028629856848,0.3736776364887186
3,478,555.3850000000002,0.13955630821500084,136.37664927564379,0.2548993306317262,355,1.161893305439331,0.3841595754243487
4,458,524.6640000000004,0.14248838045351175,143.80844148852634,0.2704046191760197,339,1.1455545851528395,0.42421369170656736
5,434,492.681,0.13788531483698283,156.29158249566837,0.300516070976581,330,1.1352096774193547,0.4736108560474799
6,394,476.37399999999974,0.2829999374495863,147.4742229602256,0.30547913609390825,304,1.2090710659898471,0.4851125755270579
7,357,442.429,0.28426193044869646,139.27743619586985,0.30654913526263394,285,1.239296918767507,0.4886927585819995
8,318,351.5180000000005,0.3182930195501738,119.2986926017268,0.32134195432635937,241,1.1054025157232719,0.4950153219988664
9,285,306.61900000000026,0.13163416068659675,113.20548106293029,0.3111025553823824,219,1.0758561403508782,0.5169200048535629
10,249,274.3239999999997,0.1264133246763063,97.51265175945892,0.3277246938924166,196,1.101702811244979,0.4975135293849945
11,216,263.8250000000001,0.1314463877865495,84.90126528056138,0.3074855842553757,174,1.2214120370370376,0.48793830621012285
12,187,217.94499999999996,0.14679514710422847,73.23001219309803,0.32975151914212364,151,1.1654812834224597,0.48496696816621215
13,162,186.54299999999995,0.1641110253572213,71.8711503302488,0.3279399333482564,136,1.1514999999999997,0.528464340663594
14,140,163.5710000000001,0.1370625666146019,54.97663526409963,0.313742897883715,110,1.1683642857142864,0.4997875933099966
15,119,156.07399999999984,0.14458614127769304,53.94363564939987,0.3275669009348125,100,1.3115462184873936,0.5394363564939987
16,100,123.37199999999991,0.15437057175887084,41.3425761750713,0.33186763951179815,80,1.233719999999999,0.5167822021883912
17,86,95.55000000000005,0.13342758324715517,36.91928122893073,0.31765376013331603,71,1.1110465116279076,0.5199898764638131
18,75,81.65299999999993,0.12412817363290195,36.66129939509781,0.3554557534071642,64,1.0887066666666658,0.5728328030484032
19,59,63.580000000000005,0.1697817052418848,28.107493193914394,0.330551526708975,46,1.0776271186440678,0.6110324607372695
20,49,56.35199999999998,0.09998413379700234,24.948531426286785,0.3432391987447542,41,1.1500408163265303,0.6085007664947997
21,38,44.767000000000024,0.1550139104470093,17.889880894079635,0.34132160697286673,33,1.1780789473684217,0.542117602850898
22,28,33.095000000000006,0.13130596538741174,14.042982921061656,0.33975670901434846,23,1.181964285714286,0.6105644748287676
23,17,11.867999999999997,0.12692481814560422,4.645569927796595,0.29447780015673747,12,0.6981176470588233,0.38713082731638293
